#Step   Etot   PotE Ktot  T
616 0.218736 -1.673880  1.892616 1.89
617 0.209827 -1.650538  1.860364 1.86
618 0.200992 -1.626038  1.827030 1.83
619 0.192265 -1.601314  1.793580 1.79
620 0.183670 -1.577789  1.761459 1.76
621 0.175211 -1.557415  1.732626 1.73
622 0.166866 -1.542556  1.709422 1.71
623 0.158586 -1.535650  1.694236 1.69
624 0.150299 -1.538699  1.688998 1.69
625 0.141931 -1.552697  1.694628 1.69
626 0.133422 -1.577222  1.710644 1.71
627 0.124739 -1.610400  1.735139 1.74
628 0.115874 -1.649297  1.765170 1.77
629 0.106827 -1.690586  1.797413 1.80
630 0.097600 -1.731212  1.828812 1.83
631 0.088185 -1.768827  1.857012 1.86
632 0.078577 -1.801928  1.880506 1.88
633 0.068773 -1.829782  1.898554 1.90
634 0.058774 -1.852233  1.911007 1.91
635 0.048593 -1.869509  1.918102 1.92
636 0.038244 -1.882040  1.920284 1.92
637 0.027747 -1.890334  1.918081 1.92
638 0.017123 -1.894879  1.912002 1.91
639 0.006397 -1.896087  1.902484 1.90
640 -0.004406 -1.894274  1.889868 1.89
641 -0.015258 -1.889670  1.874412 1.87
642 -0.026129 -1.882452  1.856323 1.86
643 -0.036991 -1.872799  1.835808 1.84
644 -0.047814 -1.860946  1.813133 1.81
645 -0.058571 -1.847227  1.788656 1.79
646 -0.069241 -1.832092  1.762851 1.76
647 -0.079803 -1.816101  1.736298 1.74
648 -0.090243 -1.799893  1.709650 1.71
649 -0.100553 -1.784133  1.683581 1.68
650 -0.110726 -1.769458  1.658731 1.66
651 -0.120764 -1.756413  1.635648 1.64
652 -0.130668 -1.745418  1.614750 1.61
653 -0.140444 -1.736744  1.596301 1.60
654 -0.150097 -1.730515  1.580418 1.58
655 -0.159635 -1.726725  1.567090 1.57
656 -0.169067 -1.725268  1.556201 1.56
657 -0.178403 -1.725971  1.547569 1.55
658 -0.187651 -1.728614  1.540963 1.54
659 -0.196822 -1.732949  1.536127 1.54
660 -0.205923 -1.738712  1.532789 1.53
661 -0.214962 -1.745634  1.530672 1.53
662 -0.223944 -1.753448  1.529504 1.53
663 -0.232873 -1.761908  1.529034 1.53
664 -0.241754 -1.770800  1.529047 1.53
665 -0.250587 -1.779960  1.529374 1.53
666 -0.259375 -1.789274  1.529899 1.53
667 -0.268121 -1.798674  1.530553 1.53
668 -0.276828 -1.808124  1.531296 1.53
669 -0.285497 -1.817590  1.532092 1.53
670 -0.294131 -1.827023  1.532892 1.53
671 -0.302730 -1.836340  1.533609 1.53
672 -0.311294 -1.845414  1.534120 1.53
673 -0.319821 -1.854089  1.534268 1.53
674 -0.328308 -1.862184  1.533876 1.53
675 -0.336751 -1.869512  1.532761 1.53
676 -0.345146 -1.875888  1.530742 1.53
677 -0.353487 -1.881133  1.527646 1.53
678 -0.361767 -1.885083  1.523316 1.52
679 -0.369976 -1.887591  1.517614 1.52
680 -0.378103 -1.888553  1.510450 1.51
681 -0.386135 -1.887944  1.501810 1.50
682 -0.394055 -1.885866  1.491811 1.49
683 -0.401852 -1.882604  1.480752 1.48
684 -0.409515 -1.878664  1.469149 1.47
685 -0.417043 -1.874774  1.457731 1.46
686 -0.424442 -1.871813  1.447371 1.45
687 -0.431726 -1.870679  1.438953 1.44
688 -0.438915 -1.872110  1.433196 1.43
689 -0.446026 -1.876518  1.430493 1.43
690 -0.453073 -1.883902  1.430829 1.43
691 -0.460063 -1.893864  1.433801 1.43
692 -0.466999 -1.905733  1.438734 1.44
693 -0.473884 -1.918718  1.444834 1.44
694 -0.480718 -1.932047  1.451328 1.45
695 -0.487505 -1.945055  1.457551 1.46
696 -0.494244 -1.957219  1.462975 1.46
697 -0.500936 -1.968146  1.467209 1.47
698 -0.507579 -1.977552  1.469973 1.47
699 -0.514167 -1.985239  1.471072 1.47
700 -0.520694 -1.991075  1.470381 1.47
701 -0.527152 -1.994989  1.467837 1.47
702 -0.533532 -1.996963  1.463430 1.46
703 -0.539825 -1.997033  1.457208 1.46
704 -0.546020 -1.995291  1.449271 1.45
705 -0.552110 -1.991880  1.439770 1.44
706 -0.558085 -1.986987  1.428902 1.43
707 -0.563938 -1.980831  1.416893 1.42
708 -0.569663 -1.973645  1.403982 1.40
709 -0.575256 -1.965649  1.390394 1.39
710 -0.580711 -1.957027  1.376316 1.38
711 -0.586025 -1.947902  1.361877 1.36
712 -0.591192 -1.938331  1.347139 1.35
713 -0.596205 -1.928319  1.332114 1.33
714 -0.601055 -1.917870  1.316815 1.32
715 -0.605731 -1.907062  1.301331 1.30
716 -0.610223 -1.896141  1.285918 1.29
717 -0.614529 -1.885601  1.271072 1.27
718 -0.618652 -1.876201  1.257550 1.26
719 -0.622607 -1.868889  1.246282 1.25
720 -0.626417 -1.864610  1.238193 1.24
721 -0.630105 -1.864069  1.233964 1.23
722 -0.633688 -1.867522  1.233833 1.23
723 -0.637173 -1.874702  1.237529 1.24
724 -0.640555 -1.884914  1.244359 1.24
725 -0.643830 -1.897244  1.253415 1.25
726 -0.646994 -1.910785  1.263791 1.26
727 -0.650047 -1.924792  1.274745 1.27
728 -0.652995 -1.938756  1.285761 1.29
729 -0.655843 -1.952381  1.296538 1.30
730 -0.658597 -1.965534  1.306937 1.31
731 -0.661261 -1.978182  1.316920 1.32
732 -0.663838 -1.990337  1.326499 1.33
733 -0.666330 -2.002031  1.335701 1.34
734 -0.668738 -2.013294  1.344556 1.34
735 -0.671061 -2.024152  1.353091 1.35
736 -0.673303 -2.034631  1.361328 1.36
737 -0.675463 -2.044745  1.369282 1.37
738 -0.677544 -2.054503  1.376959 1.38
739 -0.679546 -2.063894  1.384347 1.38
740 -0.681473 -2.072880  1.391407 1.39
741 -0.683325 -2.081387  1.398062 1.40
742 -0.685103 -2.089299  1.404196 1.40
743 -0.686809 -2.096454  1.409646 1.41
744 -0.688440 -2.102652  1.414212 1.41
745 -0.689997 -2.107665  1.417667 1.42
746 -0.691477 -2.111258  1.419781 1.42
747 -0.692877 -2.113221  1.420345 1.42
748 -0.694192 -2.113397  1.419205 1.42
749 -0.695419 -2.111721  1.416302 1.42
750 -0.696554 -2.108247  1.411694 1.41
751 -0.697594 -2.103170  1.405576 1.41
752 -0.698539 -2.096818  1.398279 1.40
753 -0.699389 -2.089631  1.390242 1.39
754 -0.700148 -2.082100  1.381952 1.38
755 -0.700817 -2.074701  1.373884 1.37
756 -0.701400 -2.067816  1.366416 1.37
757 -0.701897 -2.061672  1.359775 1.36
758 -0.702308 -2.056312  1.354004 1.35
759 -0.702628 -2.051600  1.348972 1.35
760 -0.702854 -2.047257  1.344403 1.34
761 -0.702981 -2.042917  1.339936 1.34
762 -0.703006 -2.038181  1.335175 1.34
763 -0.702924 -2.032666  1.329742 1.33
764 -0.702733 -2.026052  1.323318 1.32
765 -0.702431 -2.018105  1.315674 1.32
766 -0.702013 -2.008713  1.306699 1.31
767 -0.701479 -1.997904  1.296425 1.30
768 -0.700825 -1.985870  1.285045 1.29
769 -0.700050 -1.972971  1.272921 1.27
770 -0.699155 -1.959737  1.260581 1.26
771 -0.698142 -1.946828  1.248686 1.25
772 -0.697013 -1.934991  1.237978 1.24
773 -0.695772 -1.924983  1.229212 1.23
774 -0.694420 -1.917491  1.223071 1.22
775 -0.692958 -1.913055  1.220097 1.22
776 -0.691385 -1.912011  1.220626 1.22
777 -0.689696 -1.914461  1.224765 1.22
778 -0.687885 -1.920277  1.232392 1.23
779 -0.685944 -1.929129  1.243185 1.24
780 -0.683866 -1.940537  1.256671 1.26
781 -0.681644 -1.953933  1.272289 1.27
782 -0.679274 -1.968717  1.289443 1.29
783 -0.676755 -1.984296  1.307541 1.31
784 -0.674087 -2.000107  1.326020 1.33
785 -0.671274 -2.015619  1.344345 1.34
786 -0.668321 -2.030323  1.362002 1.36
787 -0.665233 -2.043711  1.378478 1.38
788 -0.662016 -2.055278  1.393262 1.39
789 -0.658676 -2.064523  1.405847 1.41
790 -0.655219 -2.070973  1.415754 1.42
791 -0.651651 -2.074214  1.422563 1.42
792 -0.647980 -2.073925  1.425945 1.43
793 -0.644214 -2.069912  1.425698 1.43
794 -0.640362 -2.062126  1.421764 1.42
795 -0.636433 -2.050677  1.414244 1.41
796 -0.632433 -2.035833  1.403400 1.40
797 -0.628372 -2.018020  1.389648 1.39
798 -0.624253 -1.997810  1.373557 1.37
799 -0.620079 -1.975918  1.355839 1.36
800 -0.615854 -1.953197  1.337342 1.34
801 -0.611578 -1.930611  1.319033 1.32
802 -0.607251 -1.909206  1.301955 1.30
803 -0.602873 -1.890032  1.287159 1.29
804 -0.598443 -1.874039  1.275596 1.28
805 -0.593955 -1.861957  1.268002 1.27
806 -0.589399 -1.854185  1.264786 1.26
807 -0.584759 -1.850731  1.265972 1.27
808 -0.580013 -1.851223  1.271210 1.27
809 -0.575140 -1.854983  1.279843 1.28
810 -0.570120 -1.861145  1.291025 1.29
811 -0.564937 -1.868778  1.303841 1.30
812 -0.559584 -1.876988  1.317404 1.32
813 -0.554057 -1.884987  1.330930 1.33
814 -0.548358 -1.892131  1.343773 1.34
815 -0.542492 -1.897936  1.355444 1.36
816 -0.536469 -1.902079  1.365610 1.37
817 -0.530296 -1.904388  1.374092 1.37
818 -0.523983 -1.904837  1.380853 1.38
819 -0.517542 -1.903534  1.385991 1.39
820 -0.510982 -1.900703  1.389721 1.39
821 -0.504314 -1.896661  1.392347 1.39
822 -0.497546 -1.891770  1.394224 1.39
823 -0.490687 -1.886388  1.395701 1.40
824 -0.483742 -1.880805  1.397063 1.40
825 -0.476715 -1.875188  1.398473 1.40
826 -0.469607 -1.869547  1.399940 1.40
827 -0.462414 -1.863732  1.401318 1.40
828 -0.455134 -1.857472  1.402337 1.40
829 -0.447764 -1.850428  1.402665 1.40
830 -0.440301 -1.842281  1.401980 1.40
831 -0.432745 -1.832807  1.400061 1.40
832 -0.425097 -1.821970  1.396872 1.40
833 -0.417359 -1.809998  1.392639 1.39
834 -0.409534 -1.797446  1.387913 1.39
835 -0.401627 -1.785203  1.383575 1.38
836 -0.393650 -1.774411  1.380762 1.38
837 -0.385611 -1.766276  1.380666 1.38
838 -0.377514 -1.761771  1.384256 1.38
839 -0.369351 -1.761347  1.391996 1.39
840 -0.361093 -1.764781  1.403688 1.40
841 -0.352704 -1.771226  1.418522 1.42
842 -0.344148 -1.779456  1.435308 1.44
843 -0.335400 -1.788170  1.452770 1.45
844 -0.326455 -1.796242  1.469787 1.47
845 -0.317321 -1.802832  1.485511 1.49
846 -0.308013 -1.807406  1.499394 1.50
847 -0.298547 -1.809706  1.511158 1.51
848 -0.288941 -1.809731  1.520790 1.52
849 -0.279210 -1.807751  1.528541 1.53
850 -0.269371 -1.804307  1.534936 1.53
851 -0.259444 -1.800159  1.540715 1.54
852 -0.249450 -1.796141  1.546691 1.55
853 -0.239406 -1.792931  1.553525 1.55
854 -0.229315 -1.790824  1.561508 1.56
855 -0.219167 -1.789628  1.570461 1.57
856 -0.208936 -1.788766  1.579830 1.58
857 -0.198600 -1.787563  1.588962 1.59
858 -0.188147 -1.785594  1.597447 1.60
859 -0.177582 -1.782929  1.605347 1.61
860 -0.166929 -1.780152  1.613222 1.61
861 -0.156219 -1.778121  1.621902 1.62
862 -0.145476 -1.777583  1.632107 1.63
863 -0.134706 -1.778792  1.644086 1.64
864 -0.123897 -1.781336  1.657439 1.66
865 -0.113026 -1.784210  1.671184 1.67
866 -0.102078 -1.786085  1.684007 1.68
867 -0.091048 -1.785605  1.694557 1.69
868 -0.079950 -1.781621  1.701670 1.70
869 -0.068810 -1.773302  1.704492 1.70
870 -0.057656 -1.760175  1.702519 1.70
871 -0.046519 -1.742127  1.695608 1.70
872 -0.035428 -1.719412  1.683984 1.68
873 -0.024405 -1.692668  1.668264 1.67
874 -0.013470 -1.662940  1.649470 1.65
875 -0.002637 -1.631674  1.629037 1.63
876 0.008085 -1.600671  1.608755 1.61
877 0.018694 -1.571977  1.590671 1.59
878 0.029198 -1.547711  1.576910 1.58
879 0.039617 -1.529856  1.569473 1.57
880 0.049981 -1.520030  1.570011 1.57
881 0.060335 -1.519300  1.579635 1.58
882 0.070731 -1.528043  1.598774 1.60
883 0.081228 -1.545894  1.627122 1.63
884 0.091885 -1.571790  1.663675 1.66
885 0.102752 -1.604096  1.706847 1.71
886 0.113867 -1.640783  1.754650 1.75
887 0.125252 -1.679645  1.804897 1.80
888 0.136905 -1.718487  1.855392 1.86
889 0.148806 -1.755277  1.904083 1.90
890 0.160918 -1.788254  1.949173 1.95
891 0.173190 -1.815988  1.989178 1.99
892 0.185565 -1.837411  2.022977 2.02
893 0.197982 -1.851852  2.049834 2.05
894 0.210383 -1.859068  2.069451 2.07
895 0.222712 -1.859302  2.082014 2.08
896 0.234921 -1.853333  2.088254 2.09
897 0.246967 -1.842512  2.089479 2.09
898 0.258810 -1.828724  2.087534 2.09
899 0.270418 -1.814244  2.084662 2.08
900 0.281762 -1.801462  2.083225 2.08
901 0.292826 -1.792508  2.085334 2.09
902 0.303608 -1.788848  2.092456 2.09
903 0.314123 -1.791000  2.105123 2.11
904 0.324400 -1.798437  2.122837 2.12
905 0.334474 -1.809733  2.144207 2.14
906 0.344370 -1.822876  2.167245 2.17
907 0.354100 -1.835643  2.189743 2.19
908 0.363658 -1.845945  2.209603 2.21
909 0.373025 -1.852069  2.225094 2.23
910 0.382171 -1.852831  2.235002 2.24
911 0.391063 -1.847635  2.238698 2.24
912 0.399670 -1.836485  2.236155 2.24
913 0.407964 -1.819942  2.227905 2.23
914 0.415922 -1.799051  2.214974 2.21
915 0.423529 -1.775225  2.198754 2.20
916 0.430774 -1.750073  2.180846 2.18
917 0.437652 -1.725210  2.162862 2.16
918 0.444169 -1.702054  2.146223 2.15
919 0.450339 -1.681675  2.132014 2.13
920 0.456182 -1.664731  2.120913 2.12
921 0.461723 -1.651497  2.113220 2.11
922 0.466984 -1.641953  2.108938 2.11
923 0.471982 -1.635884  2.107866 2.11
924 0.476727 -1.632939  2.109665 2.11
925 0.481223 -1.632655  2.113878 2.11
926 0.485474 -1.634469  2.119943 2.12
927 0.489482 -1.637734  2.127216 2.13
928 0.493250 -1.641771  2.135020 2.14
929 0.496775 -1.645940  2.142715 2.14
930 0.500054 -1.649709  2.149763 2.15
931 0.503083 -1.652702  2.155785 2.16
932 0.505856 -1.654727  2.160583 2.16
933 0.508365 -1.655782  2.164147 2.16
934 0.510604 -1.656036  2.166640 2.17
935 0.512565 -1.655789  2.168355 2.17
936 0.514237 -1.655395  2.169632 2.17
937 0.515609 -1.655133  2.170742 2.17
938 0.516671 -1.655059  2.171730 2.17
939 0.517420 -1.654886  2.172306 2.17
940 0.517861 -1.653945  2.171805 2.17
941 0.518005 -1.651272  2.169277 2.17
942 0.517871 -1.645792  2.163663 2.16
943 0.517476 -1.636544  2.154021 2.15
944 0.516838 -1.622896  2.139735 2.14
945 0.515974 -1.604688  2.120662 2.12
946 0.514899 -1.582303  2.097202 2.10
947 0.513627 -1.556655  2.070282 2.07
948 0.512169 -1.529096  2.041265 2.04
949 0.510534 -1.501249  2.011784 2.01
950 0.508729 -1.474794  1.983523 1.98
951 0.506759 -1.451241  1.958000 1.96
952 0.504631 -1.431737  1.936368 1.94
953 0.502353 -1.416943  1.919297 1.92
954 0.499937 -1.407015  1.906951 1.91
955 0.497391 -1.401662  1.899053 1.90
956 0.494725 -1.400271  1.894996 1.89
957 0.491943 -1.402039  1.893982 1.89
958 0.489048 -1.406096  1.895144 1.90
959 0.486044 -1.411612  1.897656 1.90
960 0.482931 -1.417897  1.900828 1.90
961 0.479710 -1.424485  1.904195 1.90
962 0.476378 -1.431188  1.907566 1.91
963 0.472928 -1.438082  1.911010 1.91
964 0.469349 -1.445431  1.914780 1.91
965 0.465630 -1.453572  1.919203 1.92
966 0.461764 -1.462806  1.924569 1.92
967 0.457743 -1.473321  1.931064 1.93
968 0.453563 -1.485188  1.938751 1.94
969 0.449220 -1.498375  1.947595 1.95
970 0.444709 -1.512798  1.957507 1.96
971 0.440022 -1.528354  1.968376 1.97
972 0.435149 -1.544942  1.980091 1.98
973 0.430080 -1.562459  1.992539 1.99
974 0.424802 -1.580784  2.005586 2.01
975 0.419303 -1.599748  2.019051 2.02
976 0.413572 -1.619111  2.032684 2.03
977 0.407600 -1.638554  2.046154 2.05
978 0.401378 -1.657677  2.059055 2.06
979 0.394901 -1.676026  2.070927 2.07
980 0.388166 -1.693122  2.081289 2.08
981 0.381172 -1.708495  2.089667 2.09
982 0.373918 -1.721704  2.095622 2.10
983 0.366411 -1.732354  2.098765 2.10
984 0.358658 -1.740114  2.098773 2.10
985 0.350671 -1.744728  2.095399 2.10
986 0.342464 -1.746022  2.088486 2.09
987 0.334057 -1.743910  2.077967 2.08
988 0.325469 -1.738388  2.063856 2.06
989 0.316722 -1.729499  2.046221 2.05
990 0.307841 -1.717309  2.025151 2.03
991 0.298858 -1.701880  2.000737 2.00
992 0.289805 -1.683271  1.973076 1.97
993 0.280722 -1.661593  1.942315 1.94
994 0.271651 -1.637088  1.908739 1.91
995 0.262632 -1.610237  1.872870 1.87
996 0.253702 -1.581849  1.835550 1.84
997 0.244885 -1.553092  1.797977 1.80
998 0.236196 -1.525456  1.761652 1.76
999 0.227635 -1.500617  1.728252 1.73
1000 0.219188 -1.480238  1.699426 1.70
1001 0.210830 -1.465728  1.676558 1.68
1002 0.202530 -1.458002  1.660532 1.66
1003 0.194254 -1.457301  1.651555 1.65
1004 0.185974 -1.463094  1.649067 1.65
1005 0.177670 -1.474130  1.651800 1.65
1006 0.169336 -1.488629  1.657966 1.66
1007 0.160975 -1.504588  1.665563 1.67
1008 0.152595 -1.520115  1.672710 1.67
1009 0.144205 -1.533718  1.677924 1.68
1010 0.135816 -1.544474  1.680290 1.68
1011 0.127435 -1.552070  1.679505 1.68
1012 0.119068 -1.556730  1.675798 1.68
1013 0.110717 -1.559066  1.669783 1.67
1014 0.102383 -1.559880  1.662263 1.66
1015 0.094066 -1.559965  1.654031 1.65
1016 0.085764 -1.559927  1.645691 1.65
1017 0.077479 -1.560072  1.637551 1.64
1018 0.069218 -1.560374  1.629592 1.63
1019 0.060992 -1.560530  1.621522 1.62
1020 0.052816 -1.560099  1.612915 1.61
1021 0.044707 -1.558664  1.603372 1.60
1022 0.036682 -1.555992  1.592675 1.59
1023 0.028751 -1.552136  1.580888 1.58
1024 0.020921 -1.547457  1.568379 1.57
1025 0.013192 -1.542566  1.555759 1.56
1026 0.005560 -1.538204  1.543764 1.54
1027 -0.001983 -1.535102  1.533119 1.53
1028 -0.009444 -1.533865  1.524421 1.52
1029 -0.016829 -1.534904  1.518074 1.52
1030 -0.024147 -1.538428  1.514281 1.51
1031 -0.031403 -1.544480  1.513077 1.51
1032 -0.038608 -1.552989  1.514381 1.51
1033 -0.045772 -1.563815  1.518043 1.52
1034 -0.052906 -1.576780  1.523874 1.52
1035 -0.060023 -1.591679  1.531656 1.53
1036 -0.067136 -1.608274  1.541138 1.54
1037 -0.074256 -1.626291  1.552035 1.55
1038 -0.081394 -1.645410  1.564016 1.56
1039 -0.088559 -1.665263  1.576703 1.58
1040 -0.095759 -1.685429  1.589669 1.59
1041 -0.103000 -1.705444  1.602444 1.60
1042 -0.110282 -1.724819  1.614537 1.61
1043 -0.117607 -1.743064  1.625457 1.63
1044 -0.124969 -1.759727  1.634758 1.63
1045 -0.132363 -1.774437  1.642074 1.64
1046 -0.139781 -1.786938  1.647157 1.65
1047 -0.147212 -1.797128  1.649916 1.65
1048 -0.154649 -1.805078  1.650430 1.65
1049 -0.162080 -1.811036  1.648956 1.65
1050 -0.169499 -1.815415  1.645916 1.65
1051 -0.176900 -1.818761  1.641861 1.64
1052 -0.184282 -1.821698  1.637417 1.64
1053 -0.191646 -1.824859  1.633213 1.63
1054 -0.198998 -1.828799  1.629801 1.63
1055 -0.206343 -1.833924  1.627581 1.63
1056 -0.213687 -1.840425  1.626738 1.63
1057 -0.221034 -1.848260  1.627226 1.63
1058 -0.228388 -1.857171  1.628783 1.63
1059 -0.235747 -1.866745  1.630998 1.63
1060 -0.243109 -1.876504  1.633395 1.63
1061 -0.250470 -1.885995  1.635525 1.64
1062 -0.257827 -1.894872  1.637045 1.64
1063 -0.265176 -1.902947  1.637771 1.64
1064 -0.272515 -1.910210  1.637695 1.64
1065 -0.279843 -1.916815  1.636972 1.64
1066 -0.287161 -1.923036  1.635874 1.64
1067 -0.294474 -1.929198  1.634725 1.63
1068 -0.301785 -1.935596  1.633812 1.63
1069 -0.309098 -1.942414  1.633316 1.63
1070 -0.316418 -1.949671  1.633253 1.63
1071 -0.323743 -1.957208  1.633465 1.63
1072 -0.331070 -1.964719  1.633649 1.63
1073 -0.338393 -1.971823  1.633430 1.63
1074 -0.345705 -1.978148  1.632443 1.63
1075 -0.353000 -1.983404  1.630404 1.63
1076 -0.360272 -1.987423  1.627150 1.63
1077 -0.367517 -1.990166  1.622649 1.62
1078 -0.374729 -1.991698  1.616969 1.62
1079 -0.381904 -1.992141  1.610237 1.61
1080 -0.389038 -1.991635  1.602596 1.60
1081 -0.396124 -1.990299  1.594174 1.59
1082 -0.403156 -1.988219  1.585063 1.59
1083 -0.410127 -1.985449  1.575322 1.58
1084 -0.417026 -1.982022  1.564996 1.56
1085 -0.423846 -1.977992  1.554145 1.55
1086 -0.430577 -1.973472  1.542895 1.54
1087 -0.437211 -1.968688  1.531477 1.53
1088 -0.443742 -1.964006  1.520264 1.52
1089 -0.450169 -1.959943  1.509774 1.51
1090 -0.456498 -1.957131  1.500633 1.50
1091 -0.462736 -1.956252  1.493516 1.49
1092 -0.468897 -1.957943  1.489047 1.49
1093 -0.474996 -1.962702  1.487706 1.49
1094 -0.481050 -1.970792  1.489742 1.49
1095 -0.487075 -1.982184  1.495109 1.50
1096 -0.493084 -1.996534  1.503450 1.50
1097 -0.499089 -2.013208  1.514119 1.51
1098 -0.505093 -2.031353  1.526260 1.53
1099 -0.511100 -2.050011  1.538910 1.54
1100 -0.517109 -2.068228  1.551119 1.55
1101 -0.523118 -2.085165  1.562047 1.56
1102 -0.529124 -2.100157  1.571033 1.57
1103 -0.535123 -2.112750  1.577627 1.58
1104 -0.541111 -2.122697  1.581586 1.58
1105 -0.547081 -2.129933  1.582852 1.58
1106 -0.553025 -2.134541  1.581516 1.58
1107 -0.558937 -2.136714  1.577777 1.58
1108 -0.564806 -2.136719  1.571913 1.57
1109 -0.570626 -2.134866  1.564240 1.56
1110 -0.576387 -2.131477  1.555090 1.56
1111 -0.582082 -2.126868  1.544785 1.54
1112 -0.587705 -2.121325  1.533620 1.53
1113 -0.593249 -2.115095  1.521846 1.52
1114 -0.598707 -2.108374  1.509666 1.51
1115 -0.604075 -2.101305  1.497231 1.50
1116 -0.609346 -2.093990  1.484644 1.48
1117 -0.614514 -2.086495  1.471980 1.47
1118 -0.619575 -2.078874  1.459299 1.46
1119 -0.624524 -2.071190  1.446667 1.45
1120 -0.629356 -2.063530  1.434174 1.43
1121 -0.634069 -2.056013  1.421944 1.42
1122 -0.638661 -2.048796  1.410135 1.41
1123 -0.643132 -2.042065  1.398933 1.40
1124 -0.647483 -2.036015  1.388533 1.39
1125 -0.651714 -2.030837  1.379124 1.38
1126 -0.655828 -2.026695  1.370867 1.37
1127 -0.659828 -2.023707  1.363879 1.36
1128 -0.663716 -2.021940  1.358224 1.36
1129 -0.667496 -2.021398  1.353903 1.35
1130 -0.671169 -2.022024  1.350855 1.35
1131 -0.674738 -2.023704  1.348965 1.35
1132 -0.678206 -2.026277  1.348071 1.35
1133 -0.681573 -2.029547  1.347974 1.35
1134 -0.684840 -2.033300  1.348460 1.35
1135 -0.688009 -2.037316  1.349307 1.35
1136 -0.691079 -2.041384  1.350304 1.35
1137 -0.694051 -2.045313  1.351262 1.35
1138 -0.696925 -2.048939  1.352014 1.35
1139 -0.699700 -2.052128  1.352429 1.35
1140 -0.702376 -2.054774  1.352399 1.35
1141 -0.704952 -2.056798  1.351846 1.35
1142 -0.707428 -2.058142  1.350714 1.35
1143 -0.709801 -2.058773  1.348972 1.35
1144 -0.712071 -2.058679  1.346608 1.35
1145 -0.714235 -2.057873  1.343638 1.34
1146 -0.716292 -2.056393  1.340101 1.34
1147 -0.718240 -2.054310  1.336070 1.34
1148 -0.720079 -2.051724  1.331645 1.33
1149 -0.721805 -2.048765  1.326959 1.33
1150 -0.723420 -2.045589  1.322170 1.32
1151 -0.724921 -2.042374  1.317452 1.32
1152 -0.726311 -2.039303  1.312993 1.31
1153 -0.727587 -2.036564  1.308976 1.31
1154 -0.728753 -2.034328  1.305575 1.31
1155 -0.729807 -2.032745  1.302938 1.30
1156 -0.730750 -2.031930  1.301180 1.30
1157 -0.731584 -2.031958  1.300374 1.30
1158 -0.732309 -2.032858  1.300549 1.30
1159 -0.732925 -2.034612  1.301686 1.30
1160 -0.733434 -2.037158  1.303724 1.30
1161 -0.733834 -2.040395  1.306561 1.31
1162 -0.734127 -2.044187  1.310060 1.31
1163 -0.734314 -2.048369  1.314056 1.31
1164 -0.734394 -2.052752  1.318358 1.32
1165 -0.734368 -2.057126  1.322759 1.32
1166 -0.734237 -2.061269  1.327032 1.33
1167 -0.734000 -2.064945  1.330945 1.33
1168 -0.733659 -2.067920  1.334260 1.33
1169 -0.733214 -2.069963  1.336749 1.34
1170 -0.732663 -2.070863  1.338200 1.34
1171 -0.732007 -2.070437  1.338430 1.34
1172 -0.731246 -2.068548  1.337302 1.34
1173 -0.730379 -2.065110  1.334730 1.33
1174 -0.729407 -2.060101  1.330693 1.33
1175 -0.728330 -2.053567  1.325237 1.33
1176 -0.727149 -2.045623  1.318474 1.32
1177 -0.725862 -2.036443  1.310581 1.31
1178 -0.724472 -2.026259  1.301787 1.30
1179 -0.722978 -2.015344  1.292366 1.29
1180 -0.721379 -2.004008  1.282629 1.28
1181 -0.719675 -1.992592  1.272918 1.27
1182 -0.717863 -1.981464  1.263602 1.26
1183 -0.715943 -1.971014  1.255072 1.26
1184 -0.713913 -1.961642  1.247729 1.25
1185 -0.711774 -1.953734  1.241960 1.24
1186 -0.709525 -1.947628  1.238102 1.24
1187 -0.707165 -1.943566  1.236401 1.24
1188 -0.704690 -1.941667  1.236977 1.24
1189 -0.702096 -1.941904  1.239808 1.24
1190 -0.699376 -1.944118  1.244742 1.24
1191 -0.696524 -1.948043  1.251519 1.25
1192 -0.693535 -1.953346  1.259811 1.26
1193 -0.690405 -1.959657  1.269253 1.27
1194 -0.687130 -1.966601  1.279471 1.28
1195 -0.683711 -1.973807  1.290096 1.29
1196 -0.680147 -1.980925  1.300778 1.30
1197 -0.676438 -1.987636  1.311197 1.31
1198 -0.672588 -1.993664  1.321076 1.32
1199 -0.668597 -1.998789  1.330192 1.33
1200 -0.664470 -2.002856  1.338386 1.34
1201 -0.660211 -2.005782  1.345571 1.35
1202 -0.655825 -2.007554  1.351729 1.35
1203 -0.651316 -2.008230  1.356915 1.36
1204 -0.646689 -2.007933  1.361243 1.36
1205 -0.641951 -2.006832  1.364882 1.36
1206 -0.637104 -2.005131  1.368028 1.37
1207 -0.632154 -2.003038  1.370884 1.37
1208 -0.627103 -2.000734  1.373631 1.37
1209 -0.621955 -1.998353  1.376398 1.38
1210 -0.616710 -1.995953  1.379243 1.38
1211 -0.611367 -1.993516  1.382149 1.38
1212 -0.605926 -1.990955  1.385029 1.39
1213 -0.600385 -1.988139  1.387755 1.39
1214 -0.594741 -1.984927  1.390185 1.39
1215 -0.588996 -1.981204  1.392208 1.39
1216 -0.583149 -1.976916  1.393767 1.39
1217 -0.577201 -1.972095  1.394894 1.39
1218 -0.571155 -1.966868  1.395713 1.40
1219 -0.565014 -1.961456  1.396442 1.40
1220 -0.558779 -1.956154  1.397374 1.40
