#Step   Etot   PotE Ktot  T
604 -0.994615 -2.198612  1.203997 1.20
605 -0.994604 -2.189581  1.194977 1.19
606 -0.994592 -2.179816  1.185223 1.19
607 -0.994582 -2.169532  1.174950 1.17
608 -0.994572 -2.158941  1.164370 1.16
609 -0.994563 -2.148244  1.153681 1.15
610 -0.994555 -2.137623  1.143068 1.14
611 -0.994549 -2.127243  1.132694 1.13
612 -0.994544 -2.117247  1.122703 1.12
613 -0.994541 -2.107752  1.113211 1.11
614 -0.994540 -2.098842  1.104302 1.10
615 -0.994543 -2.090560  1.096017 1.10
616 -0.994548 -2.082900  1.088352 1.09
617 -0.994556 -2.075810  1.081254 1.08
618 -0.994565 -2.069197  1.074632 1.07
619 -0.994575 -2.062947  1.068373 1.07
620 -0.994582 -2.056945  1.062363 1.06
621 -0.994587 -2.051095  1.056507 1.06
622 -0.994590 -2.045331  1.050741 1.05
623 -0.994591 -2.039625  1.045034 1.05
624 -0.994591 -2.033975  1.039385 1.04
625 -0.994591 -2.028398  1.033807 1.03
626 -0.994591 -2.022908  1.028316 1.03
627 -0.994593 -2.017509  1.022916 1.02
628 -0.994596 -2.012191  1.017595 1.02
629 -0.994600 -2.006926  1.012327 1.01
630 -0.994603 -2.001684  1.007081 1.01
631 -0.994604 -1.996440  1.001836 1.00
632 -0.994603 -1.991194  0.996591 1.00
633 -0.994600 -1.985979  0.991380 0.99
634 -0.994594 -1.980870  0.986276 0.99
635 -0.994585 -1.975975  0.981389 0.98
636 -0.994576 -1.971433  0.976857 0.98
637 -0.994568 -1.967393  0.972825 0.97
638 -0.994561 -1.963992  0.969431 0.97
639 -0.994557 -1.961342  0.966785 0.97
640 -0.994556 -1.959511  0.964955 0.96
641 -0.994558 -1.958517  0.963959 0.96
642 -0.994563 -1.958329  0.963766 0.96
643 -0.994569 -1.958872  0.964303 0.96
644 -0.994576 -1.960049  0.965473 0.97
645 -0.994582 -1.961752  0.967170 0.97
646 -0.994585 -1.963890  0.969305 0.97
647 -0.994584 -1.966408  0.971823 0.97
648 -0.994580 -1.969301  0.974721 0.97
649 -0.994571 -1.972626  0.978054 0.98
650 -0.994559 -1.976495  0.981936 0.98
651 -0.994546 -1.981069  0.986522 0.99
652 -0.994534 -1.986523  0.991989 0.99
653 -0.994524 -1.993022  0.998497 1.00
654 -0.994521 -2.000681  1.006160 1.01
655 -0.994524 -2.009532  1.015008 1.02
656 -0.994534 -2.019505  1.024971 1.02
657 -0.994551 -2.030424  1.035874 1.04
658 -0.994572 -2.042020  1.047448 1.05
659 -0.994594 -2.053964  1.059370 1.06
660 -0.994614 -2.065911  1.071297 1.07
661 -0.994629 -2.077542  1.082913 1.08
662 -0.994639 -2.088607  1.093968 1.09
663 -0.994642 -2.098948  1.104306 1.10
664 -0.994638 -2.108507  1.113869 1.11
665 -0.994630 -2.117320  1.122690 1.12
666 -0.994620 -2.125488  1.130868 1.13
667 -0.994610 -2.133141  1.138530 1.14
668 -0.994603 -2.140403  1.145799 1.15
669 -0.994599 -2.147361  1.152761 1.15
670 -0.994599 -2.154054  1.159455 1.16
671 -0.994600 -2.160474  1.165874 1.17
672 -0.994601 -2.166584  1.171983 1.17
673 -0.994602 -2.172338  1.177737 1.18
674 -0.994601 -2.177702  1.183101 1.18
675 -0.994600 -2.182656  1.188055 1.19
676 -0.994599 -2.187190  1.192591 1.19
677 -0.994600 -2.191295  1.196695 1.20
678 -0.994603 -2.194942  1.200338 1.20
679 -0.994610 -2.198067  1.203457 1.20
680 -0.994619 -2.200568  1.205949 1.21
681 -0.994631 -2.202307  1.207676 1.21
682 -0.994644 -2.203118  1.208474 1.21
683 -0.994657 -2.202828  1.208171 1.21
684 -0.994669 -2.201270  1.206601 1.21
685 -0.994679 -2.198304  1.203625 1.20
686 -0.994686 -2.193829  1.199142 1.20
687 -0.994691 -2.187790  1.193099 1.19
688 -0.994693 -2.180189  1.185496 1.19
689 -0.994692 -2.171083  1.176391 1.18
690 -0.994687 -2.160591  1.165904 1.17
691 -0.994678 -2.148899  1.154221 1.15
692 -0.994665 -2.136262  1.141597 1.14
693 -0.994647 -2.123011  1.128364 1.13
694 -0.994624 -2.109552  1.114928 1.11
695 -0.994597 -2.096365  1.101769 1.10
696 -0.994568 -2.083985  1.089417 1.09
697 -0.994541 -2.072968  1.078427 1.08
698 -0.994519 -2.063845  1.069326 1.07
699 -0.994506 -2.057059  1.062553 1.06
700 -0.994508 -2.052899  1.058391 1.06
701 -0.994524 -2.051439  1.056915 1.06
702 -0.994551 -2.052537  1.057986 1.06
703 -0.994580 -2.055879  1.061299 1.06
704 -0.994601 -2.061109  1.066508 1.07
705 -0.994606 -2.067973  1.073367 1.07
706 -0.994593 -2.076434  1.081841 1.08
707 -0.994575 -2.086664  1.092088 1.09
708 -0.994569 -2.098874  1.104304 1.10
709 -0.994593 -2.113060  1.118467 1.12
710 -0.994650 -2.128765  1.134115 1.13
711 -0.994733 -2.145007  1.150274 1.15
712 -0.994822 -2.160412  1.165589 1.17
713 -0.994901 -2.173487  1.178587 1.18
714 -0.994955 -2.182904  1.187948 1.19
715 -0.994981 -2.187691  1.192710 1.19
716 -0.994980 -2.187321  1.192341 1.19
717 -0.994956 -2.181700  1.186743 1.19
718 -0.994914 -2.171113  1.176199 1.18
719 -0.994857 -2.156161  1.161304 1.16
720 -0.994789 -2.137700  1.142912 1.14
721 -0.994713 -2.116782  1.122068 1.12
722 -0.994635 -2.094583  1.099948 1.10
723 -0.994560 -2.072334  1.077774 1.08
724 -0.994494 -2.051216  1.056722 1.06
725 -0.994443 -2.032274  1.037831 1.04
726 -0.994409 -2.016326  1.021917 1.02
727 -0.994394 -2.003913  1.009519 1.01
728 -0.994397 -1.995283  1.000886 1.00
729 -0.994413 -1.990405  0.995991 1.00
730 -0.994440 -1.989021  0.994581 0.99
731 -0.994472 -1.990706  0.996234 1.00
732 -0.994506 -1.994932  1.000426 1.00
733 -0.994539 -2.001127  1.006589 1.01
734 -0.994567 -2.008732  1.014165 1.01
735 -0.994591 -2.017233  1.022642 1.02
736 -0.994609 -2.026189  1.031580 1.03
737 -0.994621 -2.035247  1.040626 1.04
738 -0.994627 -2.044141  1.049514 1.05
739 -0.994629 -2.052693  1.058064 1.06
740 -0.994626 -2.060795  1.066169 1.07
741 -0.994621 -2.068408  1.073787 1.07
742 -0.994614 -2.075536  1.080922 1.08
743 -0.994606 -2.082222  1.087616 1.09
744 -0.994598 -2.088527  1.093928 1.09
745 -0.994591 -2.094518  1.099927 1.10
746 -0.994586 -2.100257  1.105672 1.11
747 -0.994582 -2.105788  1.111206 1.11
748 -0.994581 -2.111129  1.116548 1.12
749 -0.994582 -2.116268  1.121686 1.12
750 -0.994586 -2.121161  1.126575 1.13
751 -0.994592 -2.125735  1.131143 1.13
752 -0.994598 -2.129894  1.135295 1.14
753 -0.994606 -2.133528  1.138922 1.14
754 -0.994612 -2.136524  1.141912 1.14
755 -0.994618 -2.138778  1.144160 1.14
756 -0.994622 -2.140204  1.145582 1.15
757 -0.994624 -2.140748  1.146125 1.15
758 -0.994622 -2.140395  1.145773 1.15
759 -0.994618 -2.139176  1.144558 1.14
760 -0.994610 -2.137170  1.142560 1.14
761 -0.994600 -2.134503  1.139903 1.14
762 -0.994587 -2.131344  1.136757 1.14
763 -0.994574 -2.127892  1.133319 1.13
764 -0.994560 -2.124366  1.129807 1.13
765 -0.994547 -2.120986  1.126440 1.13
766 -0.994535 -2.117960  1.123424 1.12
767 -0.994527 -2.115464  1.120937 1.12
768 -0.994521 -2.113636  1.119115 1.12
769 -0.994519 -2.112568  1.118049 1.12
770 -0.994519 -2.112301  1.117781 1.12
771 -0.994522 -2.112830  1.118307 1.12
772 -0.994527 -2.114110  1.119583 1.12
773 -0.994534 -2.116066  1.121532 1.12
774 -0.994542 -2.118595  1.124054 1.12
775 -0.994550 -2.121582  1.127033 1.13
776 -0.994558 -2.124901  1.130342 1.13
777 -0.994567 -2.128417  1.133850 1.13
778 -0.994576 -2.131994  1.137418 1.14
779 -0.994586 -2.135492  1.140906 1.14
780 -0.994595 -2.138769  1.144173 1.14
781 -0.994605 -2.141680  1.147075 1.15
782 -0.994615 -2.144084  1.149469 1.15
783 -0.994625 -2.145843  1.151219 1.15
784 -0.994633 -2.146831  1.152197 1.15
785 -0.994640 -2.146938  1.152297 1.15
786 -0.994646 -2.146082  1.151437 1.15
787 -0.994649 -2.144217  1.149568 1.15
788 -0.994649 -2.141334  1.146685 1.15
789 -0.994646 -2.137472  1.142826 1.14
790 -0.994641 -2.132717  1.138077 1.14
791 -0.994633 -2.127196  1.132563 1.13
792 -0.994624 -2.121069  1.126445 1.13
793 -0.994615 -2.114520  1.119905 1.12
794 -0.994605 -2.107740  1.113135 1.11
795 -0.994597 -2.100920  1.106323 1.11
796 -0.994589 -2.094236  1.099647 1.10
797 -0.994581 -2.087853  1.093272 1.09
798 -0.994573 -2.081931  1.087358 1.09
799 -0.994564 -2.076630  1.082066 1.08
800 -0.994553 -2.072120  1.077566 1.08
801 -0.994541 -2.068585  1.074044 1.07
802 -0.994530 -2.066214  1.071684 1.07
803 -0.994521 -2.065177  1.070656 1.07
804 -0.994517 -2.065597  1.071080 1.07
805 -0.994519 -2.067518  1.072999 1.07
806 -0.994528 -2.070887  1.076359 1.08
807 -0.994542 -2.075547  1.081005 1.08
808 -0.994559 -2.081252  1.086692 1.09
809 -0.994578 -2.087698  1.093120 1.09
810 -0.994595 -2.094563  1.099968 1.10
811 -0.994609 -2.101542  1.106933 1.11
812 -0.994619 -2.108374  1.113755 1.11
813 -0.994624 -2.114865  1.120241 1.12
814 -0.994625 -2.120890  1.126265 1.13
815 -0.994622 -2.126386  1.131763 1.13
816 -0.994618 -2.131344  1.136726 1.14
817 -0.994613 -2.135790  1.141177 1.14
818 -0.994608 -2.139767  1.145159 1.15
819 -0.994605 -2.143320  1.148715 1.15
820 -0.994603 -2.146479  1.151875 1.15
821 -0.994604 -2.149253  1.154649 1.15
822 -0.994607 -2.151624  1.157017 1.16
823 -0.994612 -2.153548  1.158937 1.16
824 -0.994617 -2.154959  1.160342 1.16
825 -0.994624 -2.155780  1.161157 1.16
826 -0.994629 -2.155933  1.161303 1.16
827 -0.994634 -2.155348  1.160714 1.16
828 -0.994636 -2.153983  1.159347 1.16
829 -0.994636 -2.151828  1.157192 1.16
830 -0.994632 -2.148919  1.154287 1.15
831 -0.994624 -2.145347  1.150723 1.15
832 -0.994612 -2.141264  1.146652 1.15
833 -0.994595 -2.136883  1.142288 1.14
834 -0.994576 -2.132481  1.137905 1.14
835 -0.994554 -2.128377  1.133823 1.13
836 -0.994531 -2.124924  1.130392 1.13
837 -0.994511 -2.122471  1.127960 1.13
838 -0.994495 -2.121336  1.126841 1.13
839 -0.994486 -2.121762  1.127277 1.13
840 -0.994484 -2.123891  1.129406 1.13
841 -0.994492 -2.127734  1.133242 1.13
842 -0.994507 -2.133167  1.138660 1.14
843 -0.994529 -2.139942  1.145412 1.15
844 -0.994556 -2.147705  1.153149 1.15
845 -0.994583 -2.156041  1.161458 1.16
846 -0.994609 -2.164508  1.169899 1.17
847 -0.994632 -2.172684  1.178052 1.18
848 -0.994649 -2.180199  1.185550 1.19
849 -0.994660 -2.186765  1.192106 1.19
850 -0.994664 -2.192192  1.197528 1.20
851 -0.994662 -2.196389  1.201728 1.20
852 -0.994655 -2.199362  1.204707 1.20
853 -0.994645 -2.201189  1.206544 1.21
854 -0.994633 -2.202001  1.207367 1.21
855 -0.994623 -2.201950  1.207327 1.21
856 -0.994614 -2.201184  1.206569 1.21
857 -0.994609 -2.199821  1.205213 1.21
858 -0.994606 -2.197944  1.203338 1.20
859 -0.994607 -2.195589  1.200983 1.20
860 -0.994609 -2.192754  1.198145 1.20
861 -0.994613 -2.189406  1.194793 1.19
862 -0.994618 -2.185496  1.190878 1.19
863 -0.994623 -2.180966  1.186343 1.19
864 -0.994627 -2.175766  1.181139 1.18
865 -0.994629 -2.169860  1.175230 1.18
866 -0.994630 -2.163236  1.168606 1.17
867 -0.994629 -2.155915  1.161286 1.16
868 -0.994624 -2.147957  1.153333 1.15
869 -0.994617 -2.139467  1.144850 1.14
870 -0.994606 -2.130601  1.135994 1.14
871 -0.994593 -2.121560  1.126966 1.13
872 -0.994578 -2.112586  1.118008 1.12
873 -0.994563 -2.103950  1.109387 1.11
874 -0.994548 -2.095924  1.101376 1.10
875 -0.994536 -2.088765  1.094229 1.09
876 -0.994529 -2.082684  1.088155 1.09
877 -0.994526 -2.077826  1.083300 1.08
878 -0.994529 -2.074257  1.079728 1.08
879 -0.994536 -2.071960  1.077424 1.08
880 -0.994548 -2.070840  1.076292 1.08
881 -0.994561 -2.070739  1.076177 1.08
882 -0.994576 -2.071455  1.076879 1.08
883 -0.994591 -2.072767  1.078176 1.08
884 -0.994605 -2.074449  1.079844 1.08
885 -0.994617 -2.076285  1.081668 1.08
886 -0.994627 -2.078086  1.083459 1.08
887 -0.994635 -2.079691  1.085056 1.09
888 -0.994640 -2.080974  1.086334 1.09
889 -0.994644 -2.081846  1.087202 1.09
890 -0.994645 -2.082251  1.087607 1.09
891 -0.994644 -2.082168  1.087524 1.09
892 -0.994642 -2.081603  1.086961 1.09
893 -0.994640 -2.080583  1.085943 1.09
894 -0.994637 -2.079150  1.084513 1.08
895 -0.994634 -2.077354  1.082720 1.08
896 -0.994631 -2.075251  1.080619 1.08
897 -0.994629 -2.072895  1.078266 1.08
898 -0.994626 -2.070343  1.075717 1.08
899 -0.994623 -2.067659  1.073036 1.07
900 -0.994617 -2.064922  1.070304 1.07
901 -0.994610 -2.062237  1.067627 1.07
902 -0.994599 -2.059745  1.065146 1.07
903 -0.994587 -2.057619  1.063032 1.06
904 -0.994575 -2.056053  1.061478 1.06
905 -0.994565 -2.055238  1.060673 1.06
906 -0.994560 -2.055319  1.060759 1.06
907 -0.994562 -2.056364  1.061802 1.06
908 -0.994571 -2.058331  1.063760 1.06
909 -0.994586 -2.061066  1.066481 1.07
910 -0.994605 -2.064322  1.069717 1.07
911 -0.994625 -2.067786  1.073161 1.07
912 -0.994643 -2.071130  1.076487 1.08
913 -0.994657 -2.074048  1.079391 1.08
914 -0.994668 -2.076290  1.081623 1.08
915 -0.994672 -2.077678  1.083005 1.08
916 -0.994672 -2.078118  1.083446 1.08
917 -0.994666 -2.077604  1.082938 1.08
918 -0.994656 -2.076217  1.081562 1.08
919 -0.994641 -2.074120  1.079479 1.08
920 -0.994621 -2.071550  1.076928 1.08
921 -0.994599 -2.068811  1.074212 1.07
922 -0.994576 -2.066256  1.071680 1.07
923 -0.994553 -2.064254  1.069701 1.07
924 -0.994533 -2.063163  1.068629 1.07
925 -0.994520 -2.063284  1.068764 1.07
926 -0.994514 -2.064825  1.070311 1.07
927 -0.994518 -2.067870  1.073352 1.07
928 -0.994530 -2.072360  1.077829 1.08
929 -0.994549 -2.078101  1.083552 1.08
930 -0.994573 -2.084789  1.090216 1.09
931 -0.994598 -2.092048  1.097450 1.10
932 -0.994620 -2.099481  1.104861 1.10
933 -0.994638 -2.106719  1.112081 1.11
934 -0.994650 -2.113454  1.118805 1.12
935 -0.994655 -2.119469  1.124814 1.12
936 -0.994654 -2.124639  1.129984 1.13
937 -0.994650 -2.128926  1.134276 1.13
938 -0.994642 -2.132362  1.137720 1.14
939 -0.994633 -2.135026  1.140393 1.14
940 -0.994624 -2.137016  1.142392 1.14
941 -0.994616 -2.138434  1.143818 1.14
942 -0.994611 -2.139367  1.144757 1.14
943 -0.994607 -2.139879  1.145271 1.15
944 -0.994606 -2.140002  1.145396 1.15
945 -0.994607 -2.139740  1.145133 1.15
946 -0.994611 -2.139066  1.144455 1.14
947 -0.994616 -2.137924  1.143308 1.14
948 -0.994623 -2.136238  1.141615 1.14
949 -0.994629 -2.133915  1.139286 1.14
950 -0.994636 -2.130864  1.136228 1.14
951 -0.994640 -2.127005  1.132364 1.13
952 -0.994642 -2.122290  1.127648 1.13
953 -0.994639 -2.116722  1.122082 1.12
954 -0.994632 -2.110366  1.115734 1.12
955 -0.994619 -2.103365  1.108746 1.11
956 -0.994602 -2.095938  1.101336 1.10
957 -0.994582 -2.088372  1.093791 1.09
958 -0.994560 -2.081001  1.086441 1.09
959 -0.994539 -2.074176  1.079637 1.08
960 -0.994521 -2.068231  1.073710 1.07
961 -0.994509 -2.063444  1.068935 1.07
962 -0.994504 -2.060010  1.065506 1.07
963 -0.994505 -2.058019  1.063514 1.06
964 -0.994513 -2.057456  1.062944 1.06
965 -0.994524 -2.058212  1.063687 1.06
966 -0.994539 -2.060101  1.065562 1.07
967 -0.994554 -2.062897  1.068343 1.07
968 -0.994567 -2.066358  1.071791 1.07
969 -0.994579 -2.070255  1.075676 1.08
970 -0.994588 -2.074386  1.079798 1.08
971 -0.994595 -2.078587  1.083991 1.08
972 -0.994601 -2.082721  1.088121 1.09
973 -0.994606 -2.086678  1.092072 1.09
974 -0.994612 -2.090353  1.095741 1.10
975 -0.994620 -2.093635  1.099014 1.10
976 -0.994630 -2.096391  1.101761 1.10
977 -0.994643 -2.098468  1.103825 1.10
978 -0.994657 -2.099686  1.105029 1.11
979 -0.994672 -2.099855  1.105183 1.11
980 -0.994686 -2.098787  1.104102 1.10
981 -0.994696 -2.096327  1.101631 1.10
982 -0.994700 -2.092381  1.097681 1.10
983 -0.994696 -2.086960  1.092264 1.09
984 -0.994680 -2.080211  1.085531 1.09
985 -0.994653 -2.072452  1.077800 1.08
986 -0.994614 -2.064180  1.069566 1.07
987 -0.994568 -2.056049  1.061481 1.06
988 -0.994520 -2.048815  1.054294 1.05
989 -0.994479 -2.043240  1.048762 1.05
990 -0.994450 -2.039980  1.045530 1.05
991 -0.994440 -2.039475  1.045035 1.05
992 -0.994448 -2.041880  1.047432 1.05
993 -0.994471 -2.047057  1.052586 1.05
994 -0.994504 -2.054618  1.060114 1.06
995 -0.994540 -2.064012  1.069472 1.07
996 -0.994574 -2.074625  1.080051 1.08
997 -0.994601 -2.085864  1.091263 1.09
998 -0.994621 -2.097217  1.102596 1.10
999 -0.994634 -2.108279  1.113645 1.11
