#Step   Etot   PotE Ktot  T
144 2.309616 -1.268066  3.577682 3.58
145 2.309397 -1.295486  3.604883 3.60
146 2.309207 -1.314866  3.624073 3.62
147 2.309066 -1.323172  3.632238 3.63
148 2.308983 -1.318207  3.627189 3.63
149 2.308965 -1.298800  3.607765 3.61
150 2.309018 -1.264924  3.573941 3.57
151 2.191615 -1.218908  3.410523 3.41
152 2.191823 -1.163011  3.354834 3.35
153 2.192097 -1.100958  3.293055 3.29
154 2.192407 -1.037488  3.229895 3.23
155 2.192700 -0.977822  3.170523 3.17
156 2.192924 -0.926855  3.119779 3.12
157 2.193046 -0.888324  3.081370 3.08
158 2.193070 -0.864323  3.057393 3.06
159 2.193020 -0.855302  3.048322 3.05
160 2.192921 -0.860409  3.053330 3.05
161 2.595873 -0.877496  3.473369 3.47
162 2.595731 -0.902351  3.498081 3.50
163 2.595573 -0.932295  3.527868 3.53
164 2.595410 -0.964410  3.559820 3.56
165 2.595254 -0.995703  3.590958 3.59
166 2.595121 -1.023336  3.618458 3.62
167 2.595022 -1.044858  3.639880 3.64
168 2.594962 -1.058397  3.653358 3.65
169 2.594943 -1.062766  3.657709 3.66
170 2.594965 -1.057509  3.652474 3.65
171 2.398960 -1.043828  3.442788 3.44
172 2.399064 -1.023081  3.422145 3.42
173 2.399213 -0.996962  3.396175 3.40
174 2.399406 -0.967905  3.367311 3.37
175 2.399630 -0.939024  3.338654 3.34
176 2.399854 -0.913875  3.313730 3.31
177 2.400038 -0.895984  3.296022 3.30
178 2.400139 -0.888217  3.288356 3.29
179 2.400136 -0.892169  3.292305 3.29
180 2.400034 -0.907826  3.307860 3.31
181 2.548413 -0.933792  3.482205 3.48
182 2.548223 -0.966664  3.514888 3.51
183 2.548048 -1.003433  3.551481 3.55
184 2.547902 -1.041211  3.589113 3.59
185 2.547789 -1.077503  3.625292 3.63
186 2.547705 -1.110282  3.657986 3.66
187 2.547644 -1.137960  3.685605 3.69
188 2.547606 -1.159362  3.706967 3.71
189 2.547585 -1.173696  3.721281 3.72
190 2.547577 -1.180528  3.728105 3.73
191 2.275886 -1.180422  3.456308 3.46
192 2.275908 -1.174472  3.450380 3.45
193 2.275959 -1.163225  3.439184 3.44
194 2.276048 -1.147739  3.423787 3.42
195 2.276172 -1.129689  3.405861 3.41
196 2.276301 -1.111261  3.387562 3.39
197 2.276385 -1.094685  3.371070 3.37
198 2.276380 -1.081486  3.357866 3.36
199 2.276279 -1.071846  3.348125 3.35
200 2.276124 -1.064511  3.340635 3.34
201 2.391746 -1.056895  3.448641 3.45
202 2.391647 -1.046674  3.438321 3.44
203 2.391603 -1.032491  3.424094 3.42
204 2.391589 -1.013828  3.405416 3.41
205 2.391578 -0.990689  3.382266 3.38
206 2.391569 -0.963272  3.354841 3.35
207 2.391589 -0.931952  3.323541 3.32
208 2.391677 -0.897644  3.289321 3.29
209 2.391857 -0.862327  3.254185 3.25
210 2.392112 -0.829308  3.221420 3.22
211 2.392375 -0.802875  3.195249 3.20
212 2.392558 -0.787296  3.179854 3.18
213 2.392589 -0.785489  3.178078 3.18
214 2.392451 -0.797965  3.190416 3.19
215 2.392182 -0.822564  3.214746 3.21
216 2.391848 -0.855001  3.246848 3.25
217 2.391509 -0.889857  3.281366 3.28
218 2.391213 -0.921563  3.312776 3.31
219 2.390987 -0.945176  3.336163 3.34
220 2.390850 -0.956920  3.347770 3.35
221 2.499457 -0.954100  3.453557 3.45
222 2.499561 -0.935758  3.435319 3.44
223 2.499858 -0.903987  3.403845 3.40
224 2.500406 -0.864113  3.364519 3.36
225 2.501168 -0.825328  3.326495 3.33
226 2.501893 -0.799726  3.301619 3.30
227 2.502198 -0.798381  3.300578 3.30
228 2.501896 -0.825778  3.327673 3.33
229 2.501214 -0.877246  3.378460 3.38
230 2.500549 -0.942071  3.442620 3.44
231 2.500133 -1.009194  3.509327 3.51
232 2.499975 -1.070881  3.570856 3.57
233 2.499981 -1.123237  3.623218 3.62
234 2.500066 -1.165089  3.665155 3.67
235 2.500177 -1.196768  3.696945 3.70
236 2.500292 -1.219307  3.719599 3.72
237 2.500398 -1.234036  3.734435 3.73
238 2.500484 -1.242348  3.742832 3.74
239 2.500535 -1.245478  3.746013 3.75
240 2.500541 -1.244283  3.744823 3.74
241 2.212097 -1.239994  3.452091 3.45
242 2.212048 -1.233145  3.445193 3.45
243 2.212010 -1.223425  3.435435 3.44
244 2.212001 -1.210713  3.422715 3.42
245 2.212009 -1.195313  3.407322 3.41
246 2.211989 -1.177730  3.389719 3.39
247 2.211895 -1.158020  3.369915 3.37
248 2.211729 -1.135179  3.346908 3.35
249 2.211556 -1.107190  3.318746 3.32
250 2.211470 -1.071969  3.283438 3.28
251 2.211547 -1.028747  3.240294 3.24
252 2.211801 -0.979154  3.190955 3.19
253 2.212174 -0.927392  3.139566 3.14
254 2.212557 -0.879358  3.091915 3.09
255 2.212835 -0.841021  3.053856 3.05
256 2.212935 -0.816715  3.029650 3.03
257 2.212852 -0.808053  3.020904 3.02
258 2.212636 -0.813805  3.026441 3.03
259 2.212366 -0.830640  3.043005 3.04
260 2.212116 -0.854287  3.066403 3.07
261 2.601945 -0.880727  3.482671 3.48
262 2.601870 -0.903809  3.505679 3.51
263 2.601887 -0.922006  3.523894 3.52
264 2.601981 -0.935270  3.537251 3.54
265 2.602130 -0.944787  3.546917 3.55
266 2.602306 -0.952656  3.554962 3.55
267 2.602455 -0.961370  3.563825 3.56
268 2.602521 -0.972998  3.575520 3.58
269 2.602481 -0.988328  3.590809 3.59
270 2.602373 -1.006540  3.608913 3.61
271 2.602270 -1.025749  3.628019 3.63
272 2.602225 -1.044040  3.646265 3.65
273 2.602243 -1.060267  3.662510 3.66
274 2.602295 -1.074197  3.676491 3.68
275 2.602344 -1.086141  3.688486 3.69
276 2.602369 -1.096460  3.698828 3.70
277 2.602365 -1.105227  3.707592 3.71
278 2.602342 -1.112169  3.714511 3.71
279 2.602315 -1.116780  3.719095 3.72
280 2.602296 -1.118526  3.720822 3.72
281 2.337875 -1.117708  3.455583 3.46
282 2.337884 -1.114860  3.452743 3.45
283 2.337910 -1.110073  3.447983 3.45
284 2.337955 -1.103728  3.441683 3.44
285 2.338017 -1.096501  3.434518 3.43
286 2.338088 -1.089329  3.427417 3.43
287 2.338155 -1.083292  3.421446 3.42
288 2.338196 -1.079394  3.417590 3.42
289 2.338189 -1.078272  3.416461 3.42
290 2.338120 -1.079874  3.417994 3.42
291 2.337986 -1.083264  3.421250 3.42
292 2.337806 -1.086623  3.424428 3.42
293 2.337619 -1.087556  3.425175 3.43
294 2.337486 -1.083715  3.421200 3.42
295 2.337476 -1.073692  3.411167 3.41
296 2.337641 -1.058008  3.395649 3.40
297 2.337971 -1.039782  3.377754 3.38
298 2.338360 -1.024453  3.362813 3.36
299 2.338623 -1.018112  3.356735 3.36
300 2.338614 -1.024842  3.363456 3.36
301 2.431276 -1.044572  3.475848 3.48
302 2.430845 -1.072644  3.503489 3.50
303 2.430439 -1.102546  3.532985 3.53
304 2.430152 -1.127925  3.558076 3.56
305 2.429994 -1.144094  3.574087 3.57
306 2.429926 -1.148336  3.578262 3.58
307 2.429901 -1.139461  3.569362 3.57
308 2.429885 -1.117175  3.547060 3.55
309 2.429870 -1.081639  3.511510 3.51
310 2.429877 -1.033374  3.463252 3.46
311 2.429960 -0.973588  3.403548 3.40
312 2.430200 -0.904947  3.335146 3.34
313 2.430679 -0.832702  3.263380 3.26
314 2.431393 -0.765654  3.197048 3.20
315 2.432137 -0.715720  3.147857 3.15
316 2.432519 -0.694600  3.127119 3.13
317 2.432248 -0.708097  3.140345 3.14
318 2.431445 -0.752121  3.183566 3.18
319 2.430523 -0.814360  3.244883 3.24
320 2.429824 -0.880147  3.309971 3.31
321 2.575891 -0.938185  3.514076 3.51
322 2.575796 -0.979159  3.554955 3.55
323 2.575881 -1.000284  3.576165 3.58
324 2.576083 -1.001893  3.577976 3.58
325 2.576365 -0.986482  3.562847 3.56
326 2.576704 -0.958096  3.534801 3.53
327 2.577066 -0.921863  3.498929 3.50
328 2.577397 -0.883382  3.460779 3.46
329 2.577627 -0.847836  3.425463 3.43
330 2.577704 -0.818916  3.396620 3.40
331 2.577634 -0.798046  3.375680 3.38
332 2.577491 -0.784450  3.361941 3.36
333 2.577374 -0.776177  3.353551 3.35
334 2.577351 -0.771523  3.348873 3.35
335 2.577417 -0.769991  3.347408 3.35
336 2.577510 -0.772273  3.349783 3.35
337 2.577550 -0.779378  3.356928 3.36
338 2.577494 -0.791548  3.369043 3.37
339 2.577348 -0.807633  3.384981 3.38
340 2.577154 -0.825198  3.402352 3.40
341 2.631011 -0.841076  3.472086 3.47
342 2.630830 -0.851822  3.482652 3.48
343 2.630678 -0.854769  3.485447 3.49
344 2.630572 -0.847922  3.478494 3.48
345 2.630554 -0.830277  3.460830 3.46
346 2.630677 -0.802431  3.433108 3.43
347 2.630958 -0.767285  3.398243 3.40
348 2.631317 -0.730091  3.361407 3.36
349 2.631607 -0.697171  3.328778 3.33
350 2.631750 -0.673788  3.305538 3.31
351 2.631823 -0.662972  3.294796 3.29
352 2.631950 -0.666445  3.298395 3.30
353 2.632112 -0.686142  3.318255 3.32
354 2.632145 -0.723928  3.356073 3.36
355 2.631917 -0.779379  3.411296 3.41
356 2.631480 -0.848083  3.479563 3.48
357 2.631016 -0.922433  3.553449 3.55
358 2.630676 -0.994239  3.624915 3.62
359 2.630499 -1.057031  3.687530 3.69
360 2.630444 -1.106834  3.737278 3.74
361 2.349563 -1.141253  3.490816 3.49
362 2.349565 -1.162260  3.511825 3.51
363 2.349555 -1.169530  3.519085 3.52
364 2.349521 -1.162912  3.512433 3.51
365 2.349457 -1.142266  3.491723 3.49
366 2.349374 -1.107434  3.456808 3.46
367 2.349313 -1.058466  3.407780 3.41
368 2.349374 -0.996314  3.345688 3.35
369 2.349697 -0.924279  3.273976 3.27
370 2.350378 -0.849877  3.200255 3.20
371 2.351314 -0.785784  3.137097 3.14
372 2.352114 -0.747762  3.099876 3.10
373 2.352249 -0.748537  3.100786 3.10
374 2.351504 -0.790137  3.141641 3.14
375 2.350281 -0.861044  3.211325 3.21
376 2.349236 -0.941986  3.291223 3.29
377 2.348711 -1.015457  3.364168 3.36
378 2.348651 -1.071242  3.419893 3.42
379 2.348865 -1.106356  3.455220 3.46
380 2.349206 -1.122556  3.471762 3.47
381 2.334254 -1.124234  3.458488 3.46
382 2.334693 -1.117209  3.451902 3.45
383 2.335131 -1.107995  3.443126 3.44
384 2.335481 -1.103095  3.438576 3.44
385 2.335642 -1.107626  3.443268 3.44
386 2.335566 -1.123783  3.459350 3.46
387 2.335309 -1.150168  3.485478 3.49
388 2.334989 -1.182574  3.517562 3.52
389 2.334702 -1.215687  3.550390 3.55
390 2.334490 -1.244604  3.579094 3.58
391 2.334343 -1.265527  3.599869 3.60
392 2.334238 -1.275780  3.610018 3.61
393 2.334169 -1.273586  3.607755 3.61
394 2.334156 -1.258013  3.592169 3.59
395 2.334261 -1.229339  3.563600 3.56
396 2.334557 -1.189892  3.524449 3.52
397 2.335057 -1.144953  3.480010 3.48
398 2.335620 -1.102666  3.438286 3.44
399 2.335961 -1.071733  3.407695 3.41
400 2.335869 -1.057284  3.393153 3.39
401 2.398670 -1.057686  3.456356 3.46
402 2.398141 -1.065910  3.464051 3.46
403 2.397773 -1.073587  3.471359 3.47
404 2.397625 -1.074449  3.472075 3.47
405 2.397646 -1.065511  3.463157 3.46
406 2.397758 -1.046506  3.444264 3.44
407 2.397898 -1.018826  3.416725 3.42
408 2.398027 -0.984595  3.382622 3.38
409 2.398112 -0.945998  3.344110 3.34
410 2.398133 -0.904794  3.302927 3.30
411 2.398073 -0.861960  3.260033 3.26
412 2.397923 -0.817455  3.215378 3.22
413 2.397687 -0.770126  3.167812 3.17
414 2.397403 -0.717843  3.115246 3.12
415 2.397182 -0.658195  3.055377 3.06
416 2.397223 -0.590207  2.987430 2.99
417 2.397716 -0.517118  2.914834 2.91
418 2.398619 -0.448695  2.847314 2.85
419 2.399499 -0.399990  2.799490 2.80
420 2.399790 -0.384779  2.784568 2.78
421 3.071178 -0.404862  3.476040 3.48
422 3.070360 -0.449563  3.519922 3.52
423 3.069664 -0.505488  3.575152 3.58
424 3.069352 -0.560222  3.629574 3.63
425 3.069389 -0.606587  3.675975 3.68
426 3.069593 -0.642650  3.712243 3.71
427 3.069809 -0.669425  3.739234 3.74
428 3.069970 -0.688650  3.758620 3.76
429 3.070079 -0.701708  3.771787 3.77
430 3.070157 -0.709523  3.779680 3.78
431 3.070211 -0.712778  3.782989 3.78
432 3.070232 -0.711966  3.782198 3.78
433 3.070207 -0.707241  3.777449 3.78
434 3.070149 -0.698293  3.768442 3.77
435 3.070095 -0.684519  3.754614 3.75
436 3.070106 -0.665596  3.735703 3.74
437 3.070248 -0.642366  3.712614 3.71
438 3.070555 -0.617719  3.688274 3.69
439 3.070992 -0.596991  3.667983 3.67
440 3.071429 -0.587265  3.658694 3.66
441 2.869392 -0.596003  3.465396 3.47
442 2.869338 -0.627565  3.496904 3.50
443 2.868992 -0.681028  3.550019 3.55
444 2.868479 -0.750896  3.619375 3.62
445 2.867963 -0.828947  3.696909 3.70
446 2.867564 -0.906652  3.774216 3.77
447 2.867335 -0.977070  3.844405 3.84
448 2.867271 -1.035743  3.903015 3.90
449 2.867337 -1.080740  3.948077 3.95
450 2.867489 -1.112211  3.979700 3.98
451 2.867680 -1.131751  3.999432 4.00
452 2.867869 -1.141719  4.009588 4.01
453 2.868021 -1.144582  4.012603 4.01
454 2.868119 -1.142389  4.010508 4.01
455 2.868171 -1.136505  4.004676 4.00
456 2.868204 -1.127699  3.995902 4.00
457 2.868251 -1.116518  3.984769 3.98
458 2.868332 -1.103733  3.972065 3.97
459 2.868445 -1.090612  3.959058 3.96
460 2.868573 -1.078903  3.947475 3.95
461 2.377604 -1.072310  3.449914 3.45
462 2.377655 -1.072813  3.450469 3.45
463 2.377644 -1.081165  3.458809 3.46
464 2.377564 -1.097150  3.474714 3.47
465 2.377420 -1.119517  3.496937 3.50
466 2.377221 -1.146045  3.523266 3.52
467 2.376985 -1.173717  3.550702 3.55
468 2.376739 -1.199024  3.575763 3.58
469 2.376514 -1.218387  3.594901 3.59
470 2.376343 -1.228672  3.605015 3.61
471 2.376251 -1.227686  3.603937 3.60
472 2.376245 -1.214541  3.590786 3.59
473 2.376321 -1.189786  3.566107 3.57
474 2.376467 -1.155313  3.531781 3.53
475 2.376677 -1.114167  3.490845 3.49
476 2.376950 -1.070390  3.447341 3.45
477 2.377271 -1.028903  3.406173 3.41
478 2.377594 -0.995172  3.372766 3.37
479 2.377850 -0.974478  3.352328 3.35
480 2.377967 -0.970844  3.348811 3.35
481 2.485496 -0.985758  3.471253 3.47
482 2.485235 -1.017501  3.502736 3.50
483 2.484840 -1.061716  3.546556 3.55
484 2.484413 -1.111905  3.596319 3.60
485 2.484055 -1.160987  3.645042 3.65
486 2.483823 -1.202818  3.686640 3.69
487 2.483727 -1.233142  3.716869 3.72
488 2.483744 -1.249826  3.733570 3.73
489 2.483838 -1.252583  3.736421 3.74
490 2.483973 -1.242470  3.726443 3.73
491 2.484120 -1.221356  3.705476 3.71
492 2.484263 -1.191487  3.675750 3.68
493 2.484393 -1.155203  3.639596 3.64
494 2.484509 -1.114777  3.599287 3.60
495 2.484617 -1.072359  3.556976 3.56
496 2.484721 -1.029997  3.514718 3.51
497 2.484824 -0.989681  3.474505 3.47
