#Step   Etot   PotE Ktot  T
605 -0.166500 -1.899791  1.733291 1.73
606 -0.166499 -1.910572  1.744073 1.74
607 -0.166486 -1.918006  1.751520 1.75
608 -0.166463 -1.922165  1.755702 1.76
609 -0.166438 -1.923271  1.756833 1.76
610 -0.166416 -1.921613  1.755197 1.76
611 -0.166402 -1.917459  1.751057 1.75
612 -0.166398 -1.910983  1.744586 1.74
613 -0.166401 -1.902243  1.735842 1.74
614 -0.166407 -1.891202  1.724795 1.72
615 -0.166409 -1.877807  1.711398 1.71
616 -0.166399 -1.862088  1.695690 1.70
617 -0.166372 -1.844265  1.677893 1.68
618 -0.166328 -1.824808  1.658481 1.66
619 -0.166269 -1.804455  1.638187 1.64
620 -0.166203 -1.784155  1.617952 1.62
621 -0.140591 -1.764746  1.624156 1.62
622 -0.140536 -1.747352  1.606816 1.61
623 -0.140495 -1.732836  1.592341 1.59
624 -0.140468 -1.721849  1.581381 1.58
625 -0.140449 -1.714833  1.574384 1.57
626 -0.140435 -1.712075  1.571640 1.57
627 -0.140426 -1.713762  1.573336 1.57
628 -0.140425 -1.719984  1.579559 1.58
629 -0.140436 -1.730695  1.590259 1.59
630 -0.140462 -1.745652  1.605190 1.61
631 -0.140506 -1.764362  1.623857 1.62
632 -0.140562 -1.786080  1.645518 1.65
633 -0.140627 -1.809853  1.669226 1.67
634 -0.140694 -1.834607  1.693912 1.69
635 -0.140759 -1.859230  1.718471 1.72
636 -0.140816 -1.882666  1.741849 1.74
637 -0.140865 -1.903968  1.763103 1.76
638 -0.140903 -1.922350  1.781447 1.78
639 -0.140928 -1.937209  1.796280 1.80
640 -0.140940 -1.948158  1.807218 1.81
641 -0.304654 -1.955028  1.650375 1.65
642 -0.304635 -1.958733  1.654098 1.65
643 -0.304603 -1.959616  1.655012 1.66
644 -0.304564 -1.958222  1.653658 1.65
645 -0.304524 -1.955222  1.650698 1.65
646 -0.304491 -1.951300  1.646809 1.65
647 -0.304473 -1.947030  1.642557 1.64
648 -0.304472 -1.942770  1.638298 1.64
649 -0.304485 -1.938623  1.634137 1.63
650 -0.304507 -1.934468  1.629960 1.63
651 -0.304531 -1.930047  1.625516 1.63
652 -0.304548 -1.925075  1.620527 1.62
653 -0.304557 -1.919336  1.614779 1.61
654 -0.304555 -1.912744  1.608189 1.61
655 -0.304542 -1.905367  1.600824 1.60
656 -0.304521 -1.897424  1.592903 1.59
657 -0.304493 -1.889267  1.584774 1.58
658 -0.304461 -1.881344  1.576884 1.58
659 -0.304428 -1.874164  1.569736 1.57
660 -0.304399 -1.868240  1.563840 1.56
661 -0.224718 -1.863729  1.639011 1.64
662 -0.224708 -1.860933  1.636224 1.64
663 -0.224714 -1.860015  1.635302 1.64
664 -0.224734 -1.860920  1.636186 1.64
665 -0.224767 -1.863367  1.638600 1.64
666 -0.224806 -1.866900  1.642094 1.64
667 -0.224844 -1.870973  1.646129 1.65
668 -0.224872 -1.875058  1.650186 1.65
669 -0.224886 -1.878762  1.653876 1.65
670 -0.224883 -1.881906  1.657024 1.66
671 -0.224863 -1.884564  1.659701 1.66
672 -0.224832 -1.887036  1.662204 1.66
673 -0.224798 -1.889774  1.664976 1.66
674 -0.224766 -1.893274  1.668508 1.67
675 -0.224745 -1.897969  1.673224 1.67
676 -0.224738 -1.904127  1.679389 1.68
677 -0.224747 -1.911787  1.687040 1.69
678 -0.224775 -1.920721  1.695947 1.70
679 -0.224817 -1.930428  1.705610 1.71
680 -0.224870 -1.940170  1.715300 1.72
681 -0.296725 -1.949027  1.652301 1.65
682 -0.296776 -1.956440  1.659664 1.66
683 -0.296815 -1.961564  1.664749 1.66
684 -0.296839 -1.963731  1.666892 1.67
685 -0.296847 -1.962515  1.665668 1.67
686 -0.296840 -1.957750  1.660910 1.66
687 -0.296825 -1.949503  1.652678 1.65
688 -0.296804 -1.938008  1.641203 1.64
689 -0.296784 -1.923600  1.626816 1.63
690 -0.296768 -1.906643  1.609876 1.61
691 -0.296756 -1.887474  1.590718 1.59
692 -0.296749 -1.866387  1.569639 1.57
693 -0.296741 -1.843647  1.546906 1.55
694 -0.296728 -1.819541  1.522812 1.52
695 -0.296704 -1.794455  1.497751 1.50
696 -0.296665 -1.768952  1.472287 1.47
697 -0.296610 -1.743816  1.447207 1.45
698 -0.296544 -1.720051  1.423508 1.42
699 -0.296476 -1.698802  1.402326 1.40
700 -0.296418 -1.681216  1.384798 1.38
701 -0.037672 -1.666284  1.628612 1.63
702 -0.037647 -1.655513  1.617866 1.62
703 -0.037642 -1.649348  1.611706 1.61
704 -0.037654 -1.647906  1.610252 1.61
705 -0.037679 -1.651018  1.613340 1.61
706 -0.037713 -1.658287  1.620574 1.62
707 -0.037754 -1.669136  1.631381 1.63
708 -0.037802 -1.682852  1.645050 1.65
709 -0.037853 -1.698615  1.660762 1.66
710 -0.037905 -1.715538  1.677634 1.68
711 -0.037955 -1.732719  1.694764 1.69
712 -0.038000 -1.749288  1.711289 1.71
713 -0.038035 -1.764473  1.726438 1.73
714 -0.038058 -1.777653  1.739595 1.74
715 -0.038065 -1.788422  1.750358 1.75
716 -0.038054 -1.796637  1.758583 1.76
717 -0.038027 -1.802430  1.764403 1.76
718 -0.037992 -1.806176  1.768184 1.77
719 -0.037958 -1.808383  1.770425 1.77
720 -0.037935 -1.809549  1.771614 1.77
721 -0.166044 -1.810307  1.644263 1.64
722 -0.166057 -1.811081  1.645024 1.65
723 -0.166081 -1.811675  1.645594 1.65
724 -0.166106 -1.811724  1.645618 1.65
725 -0.166122 -1.810843  1.644721 1.64
726 -0.166125 -1.808761  1.642636 1.64
727 -0.166112 -1.805407  1.639295 1.64
728 -0.166086 -1.800941  1.634855 1.63
729 -0.166053 -1.795715  1.629663 1.63
730 -0.166018 -1.790202  1.624184 1.62
731 -0.165987 -1.784897  1.618909 1.62
732 -0.165967 -1.780229  1.614263 1.61
733 -0.165958 -1.776490  1.610532 1.61
734 -0.165961 -1.773797  1.607836 1.61
735 -0.165973 -1.772096  1.606124 1.61
736 -0.165991 -1.771197  1.605206 1.61
737 -0.166013 -1.770818  1.604805 1.60
738 -0.166035 -1.770638  1.604603 1.60
739 -0.166056 -1.770334  1.604278 1.60
740 -0.166074 -1.769612  1.603538 1.60
741 -0.126127 -1.768110  1.641982 1.64
742 -0.126137 -1.765555  1.639417 1.64
743 -0.126140 -1.761865  1.635725 1.64
744 -0.126132 -1.757086  1.630954 1.63
745 -0.126112 -1.751422  1.625310 1.63
746 -0.126078 -1.745269  1.619191 1.62
747 -0.126033 -1.739216  1.613183 1.61
748 -0.125983 -1.734010  1.608027 1.61
749 -0.125938 -1.730451  1.604513 1.60
750 -0.125910 -1.729227  1.603317 1.60
751 -0.125910 -1.730735  1.604825 1.60
752 -0.125940 -1.734937  1.608997 1.61
753 -0.125992 -1.741333  1.615341 1.62
754 -0.126056 -1.749056  1.623000 1.62
755 -0.126117 -1.757053  1.630936 1.63
756 -0.126166 -1.764286  1.638120 1.64
757 -0.126196 -1.769897  1.643700 1.64
758 -0.126208 -1.773299  1.647091 1.65
759 -0.126201 -1.774204  1.648003 1.65
760 -0.126180 -1.772607  1.646427 1.65
761 -0.129075 -1.768753  1.639678 1.64
762 -0.129034 -1.763076  1.634042 1.63
763 -0.128987 -1.756160  1.627173 1.63
764 -0.128936 -1.748694  1.619758 1.62
765 -0.128885 -1.741433  1.612548 1.61
766 -0.128838 -1.735139  1.606301 1.61
767 -0.128799 -1.730519  1.601720 1.60
768 -0.128771 -1.728162  1.599391 1.60
769 -0.128758 -1.728481  1.599724 1.60
770 -0.128759 -1.731671  1.602912 1.60
771 -0.128773 -1.737700  1.608927 1.61
772 -0.128796 -1.746333  1.617536 1.62
773 -0.128825 -1.757179  1.628354 1.63
774 -0.128855 -1.769758  1.640903 1.64
775 -0.128883 -1.783561  1.654678 1.65
776 -0.128907 -1.798101  1.669193 1.67
777 -0.128929 -1.812930  1.684001 1.68
778 -0.128949 -1.827648  1.698700 1.70
779 -0.128969 -1.841879  1.712910 1.71
780 -0.128991 -1.855248  1.726257 1.73
781 -0.211772 -1.867227  1.655455 1.66
782 -0.211799 -1.877882  1.666083 1.67
783 -0.211828 -1.886776  1.674948 1.67
784 -0.211858 -1.893456  1.681599 1.68
785 -0.211886 -1.897486  1.685600 1.69
786 -0.211910 -1.898466  1.686555 1.69
787 -0.211929 -1.896074  1.684145 1.68
788 -0.211939 -1.890102  1.678163 1.68
789 -0.211937 -1.880499  1.668562 1.67
790 -0.211919 -1.867422  1.655503 1.66
791 -0.211884 -1.851278  1.639394 1.64
792 -0.211830 -1.832754  1.620924 1.62
793 -0.211760 -1.812814  1.601054 1.60
794 -0.211682 -1.792649  1.580967 1.58
795 -0.211608 -1.773554  1.561945 1.56
796 -0.211552 -1.756745  1.545193 1.55
797 -0.211524 -1.743159  1.531635 1.53
798 -0.211529 -1.733284  1.521755 1.52
799 -0.211561 -1.727108  1.515547 1.52
800 -0.211608 -1.724193  1.512584 1.51
801 -0.080742 -1.723485  1.642743 1.64
802 -0.080777 -1.724018  1.643241 1.64
803 -0.080792 -1.725239  1.644446 1.64
804 -0.080788 -1.726870  1.646082 1.65
805 -0.080769 -1.728924  1.648155 1.65
806 -0.080743 -1.731626  1.650883 1.65
807 -0.080718 -1.735312  1.654594 1.65
808 -0.080703 -1.740297  1.659594 1.66
809 -0.080702 -1.746766  1.666064 1.67
810 -0.080717 -1.754697  1.673981 1.67
811 -0.080746 -1.763836  1.683091 1.68
812 -0.080784 -1.773723  1.692939 1.69
813 -0.080822 -1.783776  1.702954 1.70
814 -0.080852 -1.793411  1.712559 1.71
815 -0.080867 -1.802168  1.721301 1.72
816 -0.080863 -1.809819  1.728956 1.73
817 -0.080841 -1.816415  1.735574 1.74
818 -0.080808 -1.822265  1.741457 1.74
819 -0.080774 -1.827840  1.747066 1.75
820 -0.080746 -1.833637  1.752891 1.75
821 -0.190123 -1.840084  1.649961 1.65
822 -0.190121 -1.847798  1.657676 1.66
823 -0.190127 -1.856776  1.666649 1.67
824 -0.190136 -1.866888  1.676752 1.68
825 -0.190141 -1.877953  1.687812 1.69
826 -0.190143 -1.889810  1.699667 1.70
827 -0.190142 -1.902339  1.712197 1.71
828 -0.190143 -1.915440  1.725297 1.73
829 -0.190148 -1.928988  1.738840 1.74
830 -0.190158 -1.942792  1.752634 1.75
831 -0.190174 -1.956576  1.766402 1.77
832 -0.190193 -1.969985  1.779792 1.78
833 -0.190213 -1.982622  1.792409 1.79
834 -0.190231 -1.994080  1.803849 1.80
835 -0.190246 -2.003987  1.813741 1.81
836 -0.190257 -2.012026  1.821769 1.82
837 -0.190264 -2.017951  1.827687 1.83
838 -0.190267 -2.021592  1.831325 1.83
839 -0.190267 -2.022850  1.832584 1.83
840 -0.190263 -2.021693  1.831429 1.83
841 -0.378188 -2.018597  1.640409 1.64
842 -0.378181 -2.013831  1.635650 1.64
843 -0.378174 -2.007489  1.629315 1.63
844 -0.378165 -1.999692  1.621527 1.62
845 -0.378155 -1.990588  1.612433 1.61
846 -0.378145 -1.980347  1.602203 1.60
847 -0.378134 -1.969156  1.591023 1.59
848 -0.378122 -1.957218  1.579095 1.58
849 -0.378110 -1.944747  1.566637 1.57
850 -0.378098 -1.931970  1.553872 1.55
851 -0.378086 -1.919121  1.541035 1.54
852 -0.378074 -1.906436  1.528362 1.53
853 -0.378064 -1.894145  1.516081 1.52
854 -0.378055 -1.882459  1.504403 1.50
855 -0.378050 -1.871560  1.493511 1.49
856 -0.378047 -1.861590  1.483542 1.48
857 -0.378048 -1.852640  1.474592 1.47
858 -0.378051 -1.844763  1.466712 1.47
859 -0.378053 -1.837978  1.459925 1.46
860 -0.378054 -1.832301  1.454247 1.45
861 -0.188800 -1.827096  1.638296 1.64
862 -0.188792 -1.822417  1.633625 1.63
863 -0.188779 -1.818426  1.629647 1.63
864 -0.188764 -1.815355  1.626591 1.63
865 -0.188749 -1.813468  1.624719 1.62
866 -0.188740 -1.813006  1.624266 1.62
867 -0.188740 -1.814121  1.625382 1.63
868 -0.188750 -1.816831  1.628081 1.63
869 -0.188770 -1.820992  1.632222 1.63
870 -0.188798 -1.826310  1.637512 1.64
871 -0.188829 -1.832378  1.643549 1.64
872 -0.188858 -1.838746  1.649888 1.65
873 -0.188878 -1.845001  1.656123 1.66
874 -0.188886 -1.850850  1.661964 1.66
875 -0.188878 -1.856182  1.667304 1.67
876 -0.188855 -1.861114  1.672259 1.67
877 -0.188821 -1.865979  1.677158 1.68
878 -0.188781 -1.871274  1.682493 1.68
879 -0.188745 -1.877561  1.688816 1.69
880 -0.188719 -1.885342  1.696622 1.70
881 -0.241833 -1.894891  1.653057 1.65
882 -0.241842 -1.906498  1.664656 1.66
883 -0.241864 -1.919973  1.678109 1.68
884 -0.241892 -1.934920  1.693028 1.69
885 -0.241921 -1.950833  1.708912 1.71
886 -0.241945 -1.967192  1.725248 1.73
887 -0.241961 -1.983544  1.741583 1.74
888 -0.241971 -1.999535  1.757564 1.76
889 -0.241975 -2.014915  1.772939 1.77
890 -0.241978 -2.029517  1.787539 1.79
891 -0.241981 -2.043215  1.801234 1.80
892 -0.241987 -2.055889  1.813902 1.81
893 -0.241997 -2.067390  1.825393 1.83
894 -0.242012 -2.077526  1.835514 1.84
895 -0.242031 -2.086051  1.844020 1.84
896 -0.242053 -2.092678  1.850626 1.85
897 -0.242075 -2.097096  1.855021 1.86
898 -0.242097 -2.098999  1.856902 1.86
899 -0.242114 -2.098120  1.856006 1.86
900 -0.242123 -2.094280  1.852157 1.85
901 -0.450776 -2.088144  1.637368 1.64
902 -0.450760 -2.079941  1.629181 1.63
903 -0.450731 -2.070005  1.619274 1.62
904 -0.450692 -2.058855  1.608163 1.61
905 -0.450646 -2.047164  1.596518 1.60
906 -0.450600 -2.035694  1.585094 1.59
907 -0.450561 -2.025198  1.574637 1.57
908 -0.450535 -2.016314  1.565778 1.57
909 -0.450525 -2.009476  1.558951 1.56
910 -0.450531 -2.004872  1.554342 1.55
911 -0.450549 -2.002443  1.551894 1.55
912 -0.450575 -2.001931  1.551356 1.55
913 -0.450604 -2.002956  1.552352 1.55
914 -0.450631 -2.005082  1.554450 1.55
915 -0.450654 -2.007890  1.557235 1.56
916 -0.450671 -2.011026  1.560356 1.56
917 -0.450679 -2.014238  1.563559 1.56
918 -0.450680 -2.017390  1.566709 1.57
919 -0.450676 -2.020459  1.569783 1.57
920 -0.450668 -2.023511  1.572844 1.57
921 -0.380003 -2.026597  1.646593 1.65
922 -0.380000 -2.029621  1.649620 1.65
923 -0.380004 -2.032625  1.652622 1.65
924 -0.380016 -2.035546  1.655530 1.66
925 -0.380035 -2.038192  1.658157 1.66
926 -0.380059 -2.040268  1.660210 1.66
927 -0.380083 -2.041414  1.661332 1.66
928 -0.380104 -2.041260  1.661157 1.66
929 -0.380120 -2.039480  1.659360 1.66
930 -0.380131 -2.035818  1.655687 1.66
931 -0.380139 -2.030102  1.649963 1.65
932 -0.380145 -2.022221  1.642076 1.64
933 -0.380151 -2.012108  1.631956 1.63
934 -0.380160 -1.999700  1.619540 1.62
935 -0.380172 -1.984926  1.604754 1.60
936 -0.380186 -1.967693  1.587507 1.59
937 -0.380200 -1.947909  1.567710 1.57
938 -0.380208 -1.925526  1.545318 1.55
939 -0.380204 -1.900606  1.520402 1.52
940 -0.380180 -1.873423  1.493243 1.49
941 -0.229874 -1.842754  1.612880 1.61
942 -0.229790 -1.810569  1.580779 1.58
943 -0.229680 -1.778392  1.548713 1.55
944 -0.229563 -1.748121  1.518558 1.52
945 -0.229474 -1.721688  1.492214 1.49
946 -0.229439 -1.700580  1.471141 1.47
947 -0.229468 -1.685428  1.455961 1.46
948 -0.229544 -1.675876  1.446332 1.45
949 -0.229638 -1.670809  1.441171 1.44
950 -0.229721 -1.668802  1.439081 1.44
951 -0.229778 -1.668548  1.438771 1.44
952 -0.229805 -1.669111  1.439305 1.44
953 -0.229811 -1.669977  1.440166 1.44
954 -0.229803 -1.670981  1.441178 1.44
955 -0.229789 -1.672188  1.442400 1.44
956 -0.229773 -1.673783  1.444009 1.44
957 -0.229759 -1.675991  1.446232 1.45
958 -0.229746 -1.679038  1.449292 1.45
959 -0.229735 -1.683128  1.453392 1.45
960 -0.229727 -1.688437  1.458711 1.46
961 -0.044929 -1.694926  1.649997 1.65
962 -0.044925 -1.701797  1.656872 1.66
963 -0.044928 -1.709118  1.664190 1.66
964 -0.044943 -1.716841  1.671899 1.67
965 -0.044969 -1.724745  1.679777 1.68
966 -0.045002 -1.732441  1.687439 1.69
967 -0.045035 -1.739432  1.694397 1.69
968 -0.045062 -1.745219  1.700157 1.70
969 -0.045077 -1.749405  1.704328 1.70
970 -0.045078 -1.751769  1.706691 1.71
971 -0.045067 -1.752302  1.707235 1.71
972 -0.045045 -1.751193  1.706148 1.71
973 -0.045015 -1.748802  1.703786 1.70
974 -0.044980 -1.745617  1.700637 1.70
975 -0.044940 -1.742228  1.697287 1.70
976 -0.044898 -1.739293  1.694395 1.69
977 -0.044854 -1.737518  1.692664 1.69
978 -0.044812 -1.737616  1.692803 1.69
979 -0.044777 -1.740255  1.695479 1.70
980 -0.044754 -1.745985  1.701231 1.70
981 -0.102484 -1.755147  1.652663 1.65
982 -0.102509 -1.767993  1.665484 1.67
983 -0.102562 -1.784078  1.681516 1.68
984 -0.102634 -1.802530  1.699895 1.70
985 -0.102715 -1.822158  1.719443 1.72
986 -0.102787 -1.841645  1.738857 1.74
987 -0.102839 -1.859777  1.756938 1.76
988 -0.102863 -1.875644  1.772782 1.77
989 -0.102858 -1.888752  1.785893 1.79
990 -0.102832 -1.899025  1.796192 1.80
991 -0.102795 -1.906725  1.803929 1.80
992 -0.102758 -1.912300  1.809541 1.81
993 -0.102732 -1.916218  1.813485 1.81
994 -0.102725 -1.918811  1.816086 1.82
995 -0.102738 -1.920171  1.817433 1.82
996 -0.102770 -1.920112  1.817342 1.82
997 -0.102813 -1.918206  1.815393 1.82
998 -0.102855 -1.913897  1.811042 1.81
999 -0.102883 -1.906670  1.803786 1.80
1000 -0.102883 -1.896252  1.793369 1.79
1001 -0.102845 -1.882812  1.779967 1.78
1002 -0.102768 -1.867086  1.764318 1.76
1003 -0.102663 -1.850377  1.747714 1.75
1004 -0.102554 -1.834367  1.731813 1.73
1005 -0.102469 -1.820765  1.718296 1.72
1006 -0.102428 -1.810895  1.708468 1.71
1007 -0.102434 -1.805397  1.702964 1.70
1008 -0.102475 -1.804169  1.701695 1.70
1009 -0.102530 -1.806550  1.704021 1.70
1010 -0.102582 -1.811618  1.709036 1.71
1011 -0.102624 -1.818451  1.715828 1.72
1012 -0.102653 -1.826274  1.723622 1.72
1013 -0.102673 -1.834487  1.731814 1.73
1014 -0.102688 -1.842632  1.739944 1.74
1015 -0.102700 -1.850351  1.747651 1.75
1016 -0.102709 -1.857351  1.754642 1.75
1017 -0.102714 -1.863408  1.760694 1.76
1018 -0.102713 -1.868374  1.765661 1.77
1019 -0.102705 -1.872202  1.769497 1.77
1020 -0.102688 -1.874968  1.772280 1.77
1021 -0.102664 -1.876879  1.774215 1.77
1022 -0.102633 -1.878266  1.775633 1.78
1023 -0.102599 -1.879556  1.776957 1.78
1024 -0.102567 -1.881220  1.778653 1.78
1025 -0.102543 -1.883697  1.781154 1.78
1026 -0.102530 -1.887317  1.784787 1.78
1027 -0.102531 -1.892235  1.789704 1.79
1028 -0.102544 -1.898400  1.795855 1.80
1029 -0.102567 -1.905570  1.803002 1.80
1030 -0.102594 -1.913361  1.810767 1.81
1031 -0.102620 -1.921326  1.818706 1.82
1032 -0.102643 -1.929014  1.826371 1.83
1033 -0.102663 -1.936016  1.833354 1.83
1034 -0.102680 -1.941969  1.839288 1.84
1035 -0.102697 -1.946541  1.843844 1.84
1036 -0.102713 -1.949425  1.846712 1.85
1037 -0.102726 -1.950336  1.847610 1.85
1038 -0.102734 -1.949041  1.846308 1.85
1039 -0.102733 -1.945400  1.842668 1.84
1040 -0.102720 -1.939414  1.836694 1.84
1041 -0.102695 -1.931267  1.828572 1.83
1042 -0.102657 -1.921344  1.818687 1.82
1043 -0.102609 -1.910230  1.807622 1.81
1044 -0.102555 -1.898664  1.796109 1.80
1045 -0.102505 -1.887461  1.784955 1.78
1046 -0.102467 -1.877390  1.774923 1.77
1047 -0.102450 -1.869041  1.766591 1.77
1048 -0.102459 -1.862694  1.760236 1.76
1049 -0.102494 -1.858243  1.755748 1.76
1050 -0.102552 -1.855188  1.752636 1.75
1051 -0.102623 -1.852711  1.750088 1.75
1052 -0.102699 -1.849795  1.747095 1.75
1053 -0.102773 -1.845360  1.742587 1.74
1054 -0.102837 -1.838386  1.735548 1.74
1055 -0.102889 -1.828005  1.725117 1.73
1056 -0.102923 -1.813584  1.710662 1.71
1057 -0.102935 -1.794780  1.691845 1.69
1058 -0.102924 -1.771602  1.668678 1.67
1059 -0.102887 -1.744452  1.641565 1.64
1060 -0.102824 -1.714147  1.611323 1.61
1061 -0.102738 -1.681909  1.579171 1.58
1062 -0.102634 -1.649311  1.546678 1.55
1063 -0.102520 -1.618184  1.515665 1.52
1064 -0.102408 -1.590475  1.488068 1.49
1065 -0.102313 -1.568057  1.465744 1.47
1066 -0.102251 -1.552491  1.450240 1.45
1067 -0.102233 -1.544784  1.442550 1.44
1068 -0.102263 -1.545216  1.442953 1.44
1069 -0.102330 -1.553312  1.450981 1.45
1070 -0.102419 -1.567975  1.465556 1.47
1071 -0.102511 -1.587738  1.485227 1.49
1072 -0.102593 -1.611033  1.508440 1.51
1073 -0.102658 -1.636406  1.533748 1.53
1074 -0.102703 -1.662640  1.559937 1.56
1075 -0.102730 -1.688798  1.586068 1.59
1076 -0.102743 -1.714211  1.611468 1.61
1077 -0.102744 -1.738440  1.635696 1.64
1078 -0.102738 -1.761232  1.658494 1.66
1079 -0.102726 -1.782472  1.679746 1.68
1080 -0.102713 -1.802136  1.699424 1.70
1081 -0.102701 -1.820243  1.717542 1.72
1082 -0.102692 -1.836811  1.734119 1.73
1083 -0.102689 -1.851827  1.749138 1.75
1084 -0.102691 -1.865221  1.762530 1.76
1085 -0.102697 -1.876869  1.774172 1.77
1086 -0.102706 -1.886600  1.783894 1.78
1087 -0.102716 -1.894221  1.791505 1.79
1088 -0.102726 -1.899545  1.796819 1.80
1089 -0.102734 -1.902408  1.799674 1.80
1090 -0.102741 -1.902690  1.799949 1.80
1091 -0.102746 -1.900316  1.797570 1.80
1092 -0.102750 -1.895255  1.792505 1.79
1093 -0.102752 -1.887522  1.784770 1.78
1094 -0.102752 -1.877177  1.774425 1.77
1095 -0.102748 -1.864339  1.761591 1.76
1096 -0.102739 -1.849205  1.746466 1.75
1097 -0.102723 -1.832071  1.729348 1.73
1098 -0.102699 -1.813350  1.710651 1.71
1099 -0.102667 -1.793585  1.690918 1.69
1100 -0.102627 -1.773448  1.670821 1.67
1101 -0.102579 -1.753734  1.651155 1.65
1102 -0.102525 -1.735346  1.632821 1.63
1103 -0.102467 -1.719276  1.616810 1.62
1104 -0.102409 -1.706559  1.604150 1.60
1105 -0.102360 -1.698189  1.595829 1.60
1106 -0.102329 -1.694993  1.592664 1.59
1107 -0.102326 -1.697479  1.595152 1.60
1108 -0.102355 -1.705702  1.603347 1.60
1109 -0.102410 -1.719219  1.616809 1.62
1110 -0.102481 -1.737147  1.634665 1.63
1111 -0.102557 -1.758324  1.655767 1.66
1112 -0.102626 -1.781495  1.678870 1.68
1113 -0.102684 -1.805471  1.702787 1.70
1114 -0.102734 -1.829196  1.726462 1.73
1115 -0.102779 -1.851750  1.748971 1.75
1116 -0.102823 -1.872302  1.769479 1.77
1117 -0.102865 -1.890073  1.787208 1.79
1118 -0.102903 -1.904344  1.801441 1.80
1119 -0.102931 -1.914502  1.811571 1.81
1120 -0.102943 -1.920127  1.817184 1.82
1121 -0.102935 -1.921071  1.818136 1.82
1122 -0.102907 -1.917511  1.814604 1.81
1123 -0.102862 -1.909955  1.807093 1.81
1124 -0.102804 -1.899191  1.796387 1.80
1125 -0.102740 -1.886211  1.783471 1.78
1126 -0.102673 -1.872113  1.769440 1.77
1127 -0.102606 -1.858037  1.755431 1.76
1128 -0.102543 -1.845101  1.742558 1.74
1129 -0.102489 -1.834341  1.731852 1.73
1130 -0.102452 -1.826616  1.724163 1.72
1131 -0.102441 -1.822484  1.720043 1.72
1132 -0.102457 -1.822095  1.719638 1.72
1133 -0.102498 -1.825151  1.722653 1.72
1134 -0.102555 -1.830964  1.728409 1.73
1135 -0.102617 -1.838587  1.735970 1.74
1136 -0.102676 -1.846969  1.744292 1.74
1137 -0.102727 -1.855089  1.752362 1.75
1138 -0.102766 -1.862052  1.759286 1.76
1139 -0.102791 -1.867145  1.764354 1.76
1140 -0.102802 -1.869878  1.767076 1.77
1141 -0.102797 -1.869994  1.767197 1.77
1142 -0.102778 -1.867483  1.764705 1.76
1143 -0.102746 -1.862570  1.759824 1.76
1144 -0.102704 -1.855690  1.752986 1.75
1145 -0.102657 -1.847441  1.744785 1.74
1146 -0.102608 -1.838517  1.735909 1.74
1147 -0.102565 -1.829628  1.727063 1.73
1148 -0.102533 -1.821408  1.718875 1.72
1149 -0.102515 -1.814334  1.711819 1.71
1150 -0.102515 -1.808665  1.706150 1.71
1151 -0.102530 -1.804409  1.701879 1.70
1152 -0.102559 -1.801337  1.698778 1.70
1153 -0.102595 -1.799030  1.696435 1.70
1154 -0.102631 -1.796968  1.694336 1.69
1155 -0.102660 -1.794637  1.691976 1.69
1156 -0.102675 -1.791642  1.688967 1.69
1157 -0.102670 -1.787805  1.685135 1.69
1158 -0.102647 -1.783229  1.680582 1.68
1159 -0.102607 -1.778296  1.675689 1.68
1160 -0.102560 -1.773618  1.671058 1.67
1161 -0.102515 -1.769914  1.667399 1.67
1162 -0.102482 -1.767861  1.665379 1.67
1163 -0.102466 -1.767955  1.665488 1.67
1164 -0.102471 -1.770412  1.667942 1.67
1165 -0.102491 -1.775146  1.672655 1.67
1166 -0.102522 -1.781814  1.679292 1.68
1167 -0.102556 -1.789910  1.687354 1.69
1168 -0.102587 -1.798872  1.696285 1.70
1169 -0.102612 -1.808171  1.705559 1.71
1170 -0.102629 -1.817369  1.714740 1.71
1171 -0.102640 -1.826140  1.723500 1.72
1172 -0.102646 -1.834259  1.731613 1.73
1173 -0.102651 -1.841577  1.738927 1.74
1174 -0.102656 -1.847979  1.745323 1.75
1175 -0.102664 -1.853351  1.750687 1.75
1176 -0.102674 -1.857559  1.754885 1.75
1177 -0.102685 -1.860449  1.757763 1.76
1178 -0.102696 -1.861857  1.759161 1.76
1179 -0.102704 -1.861646  1.758941 1.76
1180 -0.102707 -1.859730  1.757023 1.76
1181 -0.102703 -1.856115  1.753411 1.75
1182 -0.102693 -1.850911  1.748219 1.75
1183 -0.102675 -1.844344  1.741669 1.74
1184 -0.102652 -1.836740  1.734088 1.73
1185 -0.102626 -1.828509  1.725882 1.73
1186 -0.102599 -1.820110  1.717511 1.72
1187 -0.102573 -1.812017  1.709444 1.71
1188 -0.102551 -1.804679  1.702128 1.70
1189 -0.102535 -1.798478  1.695944 1.70
1190 -0.102526 -1.793696  1.691170 1.69
1191 -0.102526 -1.790486  1.687959 1.69
1192 -0.102533 -1.788867  1.686334 1.69
1193 -0.102543 -1.788744  1.686200 1.69
1194 -0.102555 -1.789941  1.687386 1.69
1195 -0.102566 -1.792250  1.689685 1.69
1196 -0.102572 -1.795475  1.692903 1.69
1197 -0.102573 -1.799467  1.696894 1.70
1198 -0.102568 -1.804144  1.701576 1.70
1199 -0.102559 -1.809498  1.706939 1.71
1200 -0.102546 -1.815588  1.713042 1.71
1201 -0.102533 -1.822517  1.719985 1.72
1202 -0.102522 -1.830389  1.727867 1.73
1203 -0.102518 -1.839263  1.736745 1.74
