#Step   Etot   PotE Ktot  T
594 -0.994667 -2.152746  1.158079 1.16
595 -0.994655 -2.150442  1.155786 1.16
596 -0.994641 -2.146678  1.152038 1.15
597 -0.994624 -2.141698  1.147074 1.15
598 -0.994607 -2.135779  1.141172 1.14
599 -0.994590 -2.129208  1.134618 1.13
600 -0.994575 -2.122273  1.127698 1.13
601 -0.994562 -2.115242  1.120681 1.12
602 -0.994551 -2.108359  1.113808 1.11
603 -0.994541 -2.101833  1.107292 1.11
604 -0.994535 -2.095842  1.101308 1.10
605 -0.994530 -2.090527  1.095997 1.10
606 -0.994528 -2.085989  1.091461 1.09
607 -0.994528 -2.082292  1.087765 1.09
608 -0.994529 -2.079464  1.084935 1.08
609 -0.994533 -2.077497  1.082965 1.08
610 -0.994537 -2.076356  1.081819 1.08
611 -0.994543 -2.075982  1.081440 1.08
612 -0.994548 -2.076303  1.081755 1.08
613 -0.994555 -2.077230  1.082676 1.08
614 -0.994561 -2.078667  1.084106 1.08
615 -0.994568 -2.080506  1.085938 1.09
616 -0.994575 -2.082633  1.088058 1.09
617 -0.994581 -2.084937  1.090356 1.09
618 -0.994585 -2.087317  1.092732 1.09
619 -0.994586 -2.089698  1.095111 1.10
620 -0.994585 -2.092044  1.097459 1.10
621 -0.994579 -2.094363  1.099784 1.10
622 -0.994572 -2.096711  1.102139 1.10
623 -0.994563 -2.099175  1.104612 1.10
624 -0.994555 -2.101859  1.107303 1.11
625 -0.994549 -2.104855  1.110306 1.11
626 -0.994547 -2.108228  1.113681 1.11
627 -0.994548 -2.111991  1.117443 1.12
628 -0.994553 -2.116105  1.121553 1.12
629 -0.994560 -2.120479  1.125919 1.13
630 -0.994569 -2.124981  1.130412 1.13
631 -0.994578 -2.129458  1.134879 1.13
632 -0.994587 -2.133750  1.139163 1.14
633 -0.994594 -2.137716  1.143122 1.14
634 -0.994598 -2.141240  1.146642 1.15
635 -0.994598 -2.144251  1.149653 1.15
636 -0.994596 -2.146727  1.152131 1.15
637 -0.994590 -2.148693  1.154103 1.15
638 -0.994582 -2.150224  1.155642 1.16
639 -0.994573 -2.151430  1.156858 1.16
640 -0.994563 -2.152445  1.157881 1.16
641 -0.994555 -2.153404  1.158848 1.16
642 -0.994550 -2.154426  1.159876 1.16
643 -0.994547 -2.155595  1.161048 1.16
644 -0.994549 -2.156947  1.162398 1.16
645 -0.994555 -2.158458  1.163903 1.16
646 -0.994563 -2.160051  1.165487 1.17
647 -0.994575 -2.161601  1.167027 1.17
648 -0.994587 -2.162951  1.168364 1.17
649 -0.994600 -2.163924  1.169324 1.17
650 -0.994612 -2.164340  1.169728 1.17
651 -0.994623 -2.164024  1.169400 1.17
652 -0.994634 -2.162817  1.168182 1.17
653 -0.994644 -2.160571  1.165928 1.17
654 -0.994653 -2.157159  1.162506 1.16
655 -0.994660 -2.152467  1.157807 1.16
656 -0.994665 -2.146409  1.151744 1.15
657 -0.994667 -2.138933  1.144266 1.14
658 -0.994665 -2.130042  1.135377 1.14
659 -0.994656 -2.119810  1.125153 1.13
660 -0.994641 -2.108405  1.113764 1.11
661 -0.994618 -2.096100  1.101481 1.10
662 -0.994589 -2.083271  1.088682 1.09
663 -0.994556 -2.070390  1.075833 1.08
664 -0.994521 -2.057987  1.063466 1.06
665 -0.994488 -2.046613  1.052125 1.05
666 -0.994461 -2.036785  1.042325 1.04
667 -0.994441 -2.028932  1.034491 1.03
668 -0.994432 -2.023356  1.028924 1.03
669 -0.994433 -2.020201  1.025769 1.03
670 -0.994443 -2.019455  1.025012 1.03
671 -0.994461 -2.020954  1.026493 1.03
672 -0.994484 -2.024417  1.029932 1.03
673 -0.994511 -2.029474  1.034963 1.03
674 -0.994538 -2.035708  1.041169 1.04
675 -0.994565 -2.042679  1.048114 1.05
676 -0.994590 -2.049962  1.055372 1.06
677 -0.994612 -2.057160  1.062549 1.06
678 -0.994629 -2.063931  1.069302 1.07
679 -0.994642 -2.069997  1.075355 1.08
680 -0.994650 -2.075157  1.080507 1.08
681 -0.994653 -2.079286  1.084633 1.08
682 -0.994653 -2.082333  1.087680 1.09
683 -0.994651 -2.084302  1.089651 1.09
684 -0.994648 -2.085232  1.090584 1.09
685 -0.994647 -2.085170  1.090524 1.09
686 -0.994647 -2.084153  1.089506 1.09
687 -0.994649 -2.082192  1.087543 1.09
688 -0.994652 -2.079271  1.084619 1.08
689 -0.994656 -2.075358  1.080702 1.08
690 -0.994658 -2.070418  1.075760 1.08
691 -0.994657 -2.064438  1.069781 1.07
692 -0.994653 -2.057444  1.062791 1.06
693 -0.994644 -2.049519  1.054875 1.05
694 -0.994630 -2.040819  1.046189 1.05
695 -0.994610 -2.031583  1.036973 1.04
696 -0.994584 -2.022133  1.027549 1.03
697 -0.994554 -2.012874  1.018320 1.02
698 -0.994522 -2.004273  1.009752 1.01
699 -0.994489 -1.996835  1.002346 1.00
700 -0.994459 -1.991061  0.996602 1.00
701 -0.994435 -1.987403  0.992968 0.99
702 -0.994420 -1.986219  0.991799 0.99
703 -0.994415 -1.987726  0.993311 0.99
704 -0.994421 -1.991982  0.997561 1.00
705 -0.994437 -1.998869  1.004432 1.00
706 -0.994462 -2.008111  1.013649 1.01
707 -0.994492 -2.019298  1.024806 1.02
708 -0.994525 -2.031929  1.037404 1.04
709 -0.994558 -2.045455  1.050896 1.05
710 -0.994588 -2.059324  1.064735 1.06
711 -0.994614 -2.073024  1.078410 1.08
712 -0.994633 -2.086111  1.091477 1.09
713 -0.994646 -2.098231  1.103584 1.10
714 -0.994653 -2.109131  1.114478 1.11
715 -0.994654 -2.118661  1.124008 1.12
716 -0.994650 -2.126763  1.132114 1.13
717 -0.994642 -2.133460  1.138818 1.14
718 -0.994632 -2.138837  1.144205 1.14
719 -0.994621 -2.143021  1.148400 1.15
720 -0.994609 -2.146167  1.151558 1.15
721 -0.994598 -2.148444  1.153846 1.15
722 -0.994587 -2.150023  1.155436 1.16
723 -0.994577 -2.151075  1.156497 1.16
724 -0.994568 -2.151765  1.157197 1.16
725 -0.994560 -2.152254  1.157695 1.16
726 -0.994552 -2.152694  1.158142 1.16
727 -0.994546 -2.153223  1.158677 1.16
728 -0.994541 -2.153964  1.159423 1.16
729 -0.994537 -2.155025  1.160488 1.16
730 -0.994534 -2.156494  1.161960 1.16
731 -0.994532 -2.158451  1.163919 1.16
732 -0.994529 -2.160964  1.166435 1.17
733 -0.994527 -2.164103  1.169576 1.17
734 -0.994525 -2.167925  1.173401 1.17
735 -0.994525 -2.172477  1.177953 1.18
736 -0.994528 -2.177771  1.183244 1.18
737 -0.994534 -2.183770  1.189236 1.19
738 -0.994545 -2.190375  1.195830 1.20
739 -0.994559 -2.197420  1.202861 1.20
740 -0.994575 -2.204687  1.210113 1.21
741 -0.994590 -2.211927  1.217337 1.22
742 -0.994604 -2.218888  1.224284 1.22
743 -0.994614 -2.225341  1.230727 1.23
744 -0.994622 -2.231103  1.236481 1.24
745 -0.994626 -2.236037  1.241411 1.24
746 -0.994628 -2.240054  1.245426 1.25
747 -0.994629 -2.243099  1.248470 1.25
748 -0.994629 -2.245143  1.250514 1.25
749 -0.994629 -2.246168  1.251539 1.25
750 -0.994629 -2.246169  1.251540 1.25
751 -0.994627 -2.245149  1.250521 1.25
752 -0.994625 -2.243129  1.248504 1.25
753 -0.994621 -2.240157  1.245536 1.25
754 -0.994614 -2.236311  1.241697 1.24
755 -0.994606 -2.231708  1.237102 1.24
756 -0.994596 -2.226492  1.231896 1.23
757 -0.994586 -2.220832  1.226247 1.23
758 -0.994576 -2.214906  1.220330 1.22
759 -0.994567 -2.208884  1.214317 1.21
760 -0.994561 -2.202920  1.208359 1.21
761 -0.994556 -2.197140  1.202584 1.20
762 -0.994553 -2.191642  1.197088 1.20
763 -0.994552 -2.186494  1.191942 1.19
764 -0.994553 -2.181736  1.187183 1.19
765 -0.994555 -2.177384  1.182829 1.18
766 -0.994558 -2.173431  1.178873 1.18
767 -0.994562 -2.169852  1.175290 1.18
768 -0.994566 -2.166611  1.172046 1.17
769 -0.994569 -2.163671  1.169102 1.17
770 -0.994571 -2.160998  1.166427 1.17
771 -0.994573 -2.158570  1.163997 1.16
772 -0.994574 -2.156377  1.161803 1.16
773 -0.994575 -2.154412  1.159837 1.16
774 -0.994578 -2.152662  1.158083 1.16
775 -0.994585 -2.151080  1.156495 1.16
776 -0.994595 -2.149580  1.154985 1.15
777 -0.994608 -2.148021  1.153413 1.15
778 -0.994621 -2.146222  1.151600 1.15
779 -0.994633 -2.143991  1.149358 1.15
780 -0.994640 -2.141170  1.146531 1.15
781 -0.994638 -2.137680  1.143042 1.14
782 -0.994627 -2.133562  1.138935 1.14
783 -0.994607 -2.128997  1.134390 1.13
784 -0.994580 -2.124299  1.129719 1.13
785 -0.994550 -2.119884  1.125334 1.13
786 -0.994521 -2.116212  1.121691 1.12
787 -0.994498 -2.113717  1.119218 1.12
788 -0.994487 -2.112730  1.118244 1.12
789 -0.994488 -2.113421  1.118933 1.12
790 -0.994502 -2.115757  1.121255 1.12
791 -0.994527 -2.119511  1.124984 1.12
792 -0.994557 -2.124299  1.129742 1.13
793 -0.994588 -2.129650  1.135062 1.14
794 -0.994615 -2.135076  1.140461 1.14
795 -0.994635 -2.140147  1.145512 1.15
796 -0.994647 -2.144537  1.149891 1.15
797 -0.994649 -2.148053  1.153404 1.15
798 -0.994642 -2.150645  1.156003 1.16
799 -0.994627 -2.152402  1.157775 1.16
800 -0.994608 -2.153529  1.158921 1.16
801 -0.994586 -2.154310  1.159724 1.16
802 -0.994567 -2.155057  1.160490 1.16
803 -0.994555 -2.156046  1.161491 1.16
804 -0.994554 -2.157449  1.162894 1.16
805 -0.994566 -2.159280  1.164714 1.16
806 -0.994590 -2.161369  1.166779 1.17
807 -0.994623 -2.163368  1.168745 1.17
808 -0.994662 -2.164794  1.170132 1.17
809 -0.994700 -2.165097  1.170397 1.17
810 -0.994734 -2.163732  1.168999 1.17
811 -0.994759 -2.160237  1.165478 1.17
812 -0.994772 -2.154283  1.159511 1.16
813 -0.994772 -2.145732  1.150960 1.15
814 -0.994755 -2.134666  1.139911 1.14
815 -0.994722 -2.121415  1.126693 1.13
816 -0.994672 -2.106573  1.111901 1.11
817 -0.994607 -2.090982  1.096375 1.10
818 -0.994535 -2.075689  1.081154 1.08
819 -0.994465 -2.061845  1.067380 1.07
820 -0.994407 -2.050563  1.056157 1.06
821 -0.994371 -2.042752  1.048381 1.05
822 -0.994364 -2.038966  1.044602 1.04
823 -0.994385 -2.039319  1.044934 1.04
824 -0.994427 -2.043490  1.049062 1.05
825 -0.994482 -2.050813  1.056330 1.06
826 -0.994539 -2.060419  1.065880 1.07
827 -0.994591 -2.071384  1.076793 1.08
828 -0.994633 -2.082849  1.088216 1.09
829 -0.994664 -2.094092  1.099428 1.10
830 -0.994684 -2.104563  1.109879 1.11
831 -0.994695 -2.113879  1.119184 1.12
832 -0.994699 -2.121797  1.127097 1.13
833 -0.994700 -2.128181  1.133481 1.13
834 -0.994700 -2.132965  1.138266 1.14
835 -0.994699 -2.136120  1.141421 1.14
836 -0.994700 -2.137628  1.142929 1.14
837 -0.994701 -2.137476  1.142775 1.14
838 -0.994702 -2.135653  1.140951 1.14
839 -0.994701 -2.132170  1.137469 1.14
840 -0.994696 -2.127082  1.132386 1.13
841 -0.994685 -2.120514  1.125829 1.13
842 -0.994667 -2.112688  1.118021 1.12
843 -0.994642 -2.103933  1.109291 1.11
844 -0.994611 -2.094684  1.100073 1.10
845 -0.994577 -2.085460  1.090882 1.09
846 -0.994544 -2.076822  1.082278 1.08
847 -0.994514 -2.069326  1.074812 1.07
848 -0.994491 -2.063462  1.068971 1.07
849 -0.994478 -2.059603  1.065124 1.07
850 -0.994476 -2.057968  1.063491 1.06
851 -0.994484 -2.058605  1.064121 1.06
852 -0.994501 -2.061400  1.066899 1.07
853 -0.994523 -2.066096  1.071573 1.07
854 -0.994549 -2.072335  1.077785 1.08
855 -0.994576 -2.079692  1.085115 1.09
856 -0.994603 -2.087722  1.093119 1.09
857 -0.994626 -2.095988  1.101362 1.10
858 -0.994647 -2.104086  1.109439 1.11
859 -0.994664 -2.111662  1.116998 1.12
860 -0.994677 -2.118415  1.123738 1.12
861 -0.994688 -2.124102  1.129414 1.13
862 -0.994697 -2.128528  1.133832 1.13
863 -0.994704 -2.131540  1.136836 1.14
864 -0.994710 -2.133018  1.138308 1.14
865 -0.994714 -2.132874  1.138160 1.14
866 -0.994715 -2.131057  1.136341 1.14
867 -0.994713 -2.127566  1.132853 1.13
868 -0.994705 -2.122468  1.127763 1.13
869 -0.994691 -2.115919  1.121228 1.12
870 -0.994669 -2.108179  1.113511 1.11
871 -0.994640 -2.099617  1.104977 1.10
872 -0.994608 -2.090695  1.096087 1.10
873 -0.994573 -2.081940  1.087367 1.09
874 -0.994540 -2.073894  1.079354 1.08
875 -0.994513 -2.067065  1.072552 1.07
876 -0.994494 -2.061868  1.067373 1.07
877 -0.994485 -2.058586  1.064101 1.06
878 -0.994486 -2.057345  1.062859 1.06
879 -0.994496 -2.058109  1.063613 1.06
880 -0.994515 -2.060687  1.066173 1.07
881 -0.994538 -2.064766  1.070228 1.07
882 -0.994565 -2.069942  1.075378 1.08
883 -0.994591 -2.075763  1.081172 1.08
884 -0.994616 -2.081772  1.087156 1.09
885 -0.994636 -2.087540  1.092904 1.09
886 -0.994651 -2.092702  1.098051 1.10
887 -0.994660 -2.096972  1.102311 1.10
888 -0.994664 -2.100156  1.105492 1.11
889 -0.994662 -2.102157  1.107495 1.11
890 -0.994654 -2.102971  1.108316 1.11
891 -0.994642 -2.102679  1.108036 1.11
892 -0.994626 -2.101443  1.106817 1.11
893 -0.994607 -2.099494  1.104887 1.10
894 -0.994584 -2.097120  1.102535 1.10
895 -0.994561 -2.094653  1.100092 1.10
896 -0.994537 -2.092450  1.097913 1.10
897 -0.994515 -2.090871  1.096355 1.10
898 -0.994497 -2.090245  1.095748 1.10
899 -0.994483 -2.090851  1.096368 1.10
900 -0.994476 -2.092887  1.098411 1.10
901 -0.994475 -2.096454  1.101979 1.10
902 -0.994481 -2.101552  1.107071 1.11
903 -0.994491 -2.108084  1.113593 1.11
904 -0.994506 -2.115871  1.121366 1.12
905 -0.994522 -2.124674  1.130151 1.13
906 -0.994541 -2.134205  1.139665 1.14
907 -0.994560 -2.144155  1.149595 1.15
908 -0.994579 -2.154196  1.159617 1.16
909 -0.994598 -2.164005  1.169407 1.17
910 -0.994615 -2.173266  1.178651 1.18
911 -0.994629 -2.181689  1.187059 1.19
912 -0.994641 -2.189022  1.194380 1.19
913 -0.994649 -2.195061  1.200412 1.20
914 -0.994653 -2.199664  1.205011 1.21
915 -0.994653 -2.202754  1.208101 1.21
916 -0.994649 -2.204317  1.209668 1.21
917 -0.994642 -2.204403  1.209761 1.21
918 -0.994632 -2.203116  1.208484 1.21
919 -0.994621 -2.200600  1.205979 1.21
920 -0.994609 -2.197026  1.202418 1.20
921 -0.994597 -2.192581  1.197984 1.20
922 -0.994586 -2.187449  1.192863 1.19
923 -0.994576 -2.181809  1.187234 1.19
924 -0.994567 -2.175825  1.181258 1.18
925 -0.994560 -2.169640  1.175081 1.18
926 -0.994553 -2.163383  1.168830 1.17
927 -0.994547 -2.157168  1.162621 1.16
928 -0.994542 -2.151099  1.156558 1.16
929 -0.994536 -2.145275  1.150738 1.15
930 -0.994531 -2.139790  1.145259 1.15
931 -0.994526 -2.134738  1.140212 1.14
932 -0.994521 -2.130209  1.135687 1.14
933 -0.994517 -2.126282  1.131764 1.13
934 -0.994515 -2.123026  1.128511 1.13
935 -0.994514 -2.120488  1.125974 1.13
936 -0.994514 -2.118690  1.124175 1.12
937 -0.994518 -2.117620  1.123102 1.12
938 -0.994523 -2.117232  1.122709 1.12
939 -0.994531 -2.117441  1.122910 1.12
940 -0.994541 -2.118128  1.123587 1.12
941 -0.994552 -2.119139  1.124586 1.12
942 -0.994565 -2.120295  1.125729 1.13
943 -0.994579 -2.121397  1.126818 1.13
944 -0.994593 -2.122233  1.127640 1.13
945 -0.994607 -2.122588  1.127981 1.13
946 -0.994620 -2.122248  1.127628 1.13
947 -0.994633 -2.121010  1.126377 1.13
948 -0.994643 -2.118690  1.124046 1.12
949 -0.994652 -2.115130  1.120478 1.12
950 -0.994658 -2.110214  1.115556 1.12
951 -0.994660 -2.103869  1.109209 1.11
952 -0.994659 -2.096076  1.101418 1.10
953 -0.994654 -2.086878  1.092224 1.09
954 -0.994646 -2.076372  1.081727 1.08
955 -0.994634 -2.064717  1.070083 1.07
956 -0.994620 -2.052120  1.057500 1.06
957 -0.994604 -2.038830  1.044226 1.04
958 -0.994587 -2.025130  1.030543 1.03
959 -0.994568 -2.011329  1.016760 1.02
960 -0.994549 -1.997753  1.003204 1.00
961 -0.994529 -1.984746  0.990217 0.99
962 -0.994508 -1.972660  0.978152 0.98
963 -0.994486 -1.961858  0.967372 0.97
964 -0.994464 -1.952708  0.958244 0.96
965 -0.994443 -1.945569  0.951126 0.95
966 -0.994425 -1.940779  0.946354 0.95
967 -0.994411 -1.938630  0.944219 0.94
968 -0.994402 -1.939343  0.944941 0.94
969 -0.994401 -1.943040  0.948639 0.95
970 -0.994409 -1.949718  0.955309 0.96
971 -0.994425 -1.959239  0.964814 0.96
972 -0.994449 -1.971325  0.976875 0.98
973 -0.994479 -1.985573  0.991095 0.99
974 -0.994512 -2.001487  1.006975 1.01
975 -0.994547 -2.018504  1.023957 1.02
976 -0.994580 -2.036043  1.041463 1.04
977 -0.994610 -2.053535  1.058925 1.06
978 -0.994636 -2.070457  1.075821 1.08
979 -0.994656 -2.086355  1.091699 1.09
980 -0.994671 -2.100856  1.106185 1.11
981 -0.994681 -2.113674  1.118993 1.12
982 -0.994685 -2.124611  1.129925 1.13
983 -0.994685 -2.133553  1.138868 1.14
984 -0.994681 -2.140467  1.145786 1.15
985 -0.994673 -2.145394  1.150721 1.15
986 -0.994660 -2.148444  1.153783 1.15
987 -0.994645 -2.149795  1.155150 1.16
988 -0.994626 -2.149685  1.155059 1.16
989 -0.994605 -2.148403  1.153798 1.15
990 -0.994583 -2.146276  1.151693 1.15
991 -0.994562 -2.143647  1.149085 1.15
992 -0.994543 -2.140856  1.146313 1.15
993 -0.994528 -2.138204  1.143676 1.14
994 -0.994519 -2.135928  1.141409 1.14
995 -0.994517 -2.134176  1.139659 1.14
996 -0.994522 -2.132986  1.138464 1.14
997 -0.994533 -2.132290  1.137757 1.14
998 -0.994548 -2.131924  1.137375 1.14
999 -0.994566 -2.131656  1.137091 1.14
1000 -0.994582 -2.131227  1.136645 1.14
1001 -0.994595 -2.130387  1.135792 1.14
1002 -0.994603 -2.128933  1.134329 1.13
1003 -0.994607 -2.126729  1.132123 1.13
1004 -0.994606 -2.123719  1.129113 1.13
1005 -0.994601 -2.119914  1.125313 1.13
1006 -0.994594 -2.115383  1.120789 1.12
1007 -0.994587 -2.110228  1.115641 1.12
1008 -0.994580 -2.104566  1.109986 1.11
1009 -0.994575 -2.098509  1.103934 1.10
1010 -0.994571 -2.092155  1.097585 1.10
1011 -0.994567 -2.085592  1.091025 1.09
1012 -0.994564 -2.078899  1.084335 1.08
1013 -0.994560 -2.072157  1.077597 1.08
1014 -0.994555 -2.065458  1.070903 1.07
1015 -0.994548 -2.058911  1.064363 1.06
1016 -0.994541 -2.052645  1.058104 1.06
1017 -0.994533 -2.046797  1.052264 1.05
1018 -0.994527 -2.041505  1.046978 1.05
1019 -0.994521 -2.036895  1.042374 1.04
1020 -0.994517 -2.033070  1.038552 1.04
1021 -0.994515 -2.030103  1.035588 1.04
1022 -0.994514 -2.028042  1.033528 1.03
1023 -0.994514 -2.026913  1.032400 1.03
1024 -0.994512 -2.026733  1.032220 1.03
1025 -0.994510 -2.027518  1.033008 1.03
1026 -0.994507 -2.029295  1.034788 1.03
1027 -0.994504 -2.032098  1.037594 1.04
1028 -0.994500 -2.035964  1.041464 1.04
1029 -0.994498 -2.040926  1.046428 1.05
1030 -0.994497 -2.046998  1.052501 1.05
1031 -0.994499 -2.054160  1.059661 1.06
1032 -0.994504 -2.062354  1.067850 1.07
1033 -0.994512 -2.071468  1.076956 1.08
1034 -0.994524 -2.081341  1.086817 1.09
1035 -0.994538 -2.091761  1.097223 1.10
1036 -0.994555 -2.102473  1.107918 1.11
1037 -0.994573 -2.113186  1.118613 1.12
1038 -0.994592 -2.123588  1.128996 1.13
1039 -0.994610 -2.133358  1.138748 1.14
1040 -0.994628 -2.142181  1.147553 1.15
1041 -0.994643 -2.149765  1.155122 1.16
1042 -0.994655 -2.155851  1.161195 1.16
1043 -0.994664 -2.160230  1.165566 1.17
1044 -0.994669 -2.162751  1.168082 1.17
1045 -0.994669 -2.163328  1.168658 1.17
1046 -0.994666 -2.161943  1.167278 1.17
1047 -0.994658 -2.158650  1.163992 1.16
1048 -0.994646 -2.153567  1.158920 1.16
1049 -0.994632 -2.146872  1.152240 1.15
1050 -0.994615 -2.138796  1.144181 1.14
1051 -0.994596 -2.129607  1.135011 1.14
1052 -0.994577 -2.119604  1.125026 1.13
1053 -0.994558 -2.109099  1.114542 1.11
1054 -0.994539 -2.098411  1.103873 1.10
1055 -0.994521 -2.087850  1.093328 1.09
1056 -0.994506 -2.077705  1.083199 1.08
1057 -0.994493 -2.068236  1.073743 1.07
1058 -0.994483 -2.059666  1.065183 1.07
1059 -0.994476 -2.052165  1.057689 1.06
1060 -0.994473 -2.045858  1.051385 1.05
1061 -0.994472 -2.040814  1.046342 1.05
1062 -0.994474 -2.037059  1.042585 1.04
1063 -0.994477 -2.034583  1.040106 1.04
1064 -0.994480 -2.033351  1.038871 1.04
1065 -0.994483 -2.033322  1.038839 1.04
1066 -0.994486 -2.034452  1.039966 1.04
1067 -0.994488 -2.036702  1.042213 1.04
1068 -0.994491 -2.040034  1.045544 1.05
1069 -0.994494 -2.044409  1.049915 1.05
1070 -0.994498 -2.049769  1.055271 1.06
1071 -0.994505 -2.056035  1.061530 1.06
1072 -0.994514 -2.063092  1.068578 1.07
1073 -0.994526 -2.070790  1.076264 1.08
1074 -0.994540 -2.078941  1.084401 1.08
1075 -0.994555 -2.087325  1.092771 1.09
1076 -0.994571 -2.095704  1.101133 1.10
1077 -0.994587 -2.103824  1.109237 1.11
1078 -0.994602 -2.111432  1.116830 1.12
1079 -0.994617 -2.118286  1.123669 1.12
1080 -0.994630 -2.124161  1.129531 1.13
1081 -0.994642 -2.128856  1.134214 1.13
1082 -0.994652 -2.132196  1.137544 1.14
1083 -0.994660 -2.134037  1.139377 1.14
1084 -0.994667 -2.134264  1.139597 1.14
1085 -0.994673 -2.132792  1.138119 1.14
1086 -0.994677 -2.129564  1.134887 1.13
1087 -0.994679 -2.124560  1.129881 1.13
1088 -0.994679 -2.117796  1.123117 1.12
1089 -0.994675 -2.109332  1.114656 1.11
1090 -0.994668 -2.099285  1.104617 1.10
1091 -0.994656 -2.087841  1.093186 1.09
1092 -0.994637 -2.075270  1.080633 1.08
1093 -0.994611 -2.061940  1.067330 1.07
1094 -0.994577 -2.048332  1.053756 1.05
1095 -0.994537 -2.035036  1.040499 1.04
1096 -0.994493 -2.022726  1.028233 1.03
1097 -0.994452 -2.012115  1.017664 1.02
1098 -0.994419 -2.003871  1.009453 1.01
1099 -0.994400 -1.998520  1.004120 1.00
1100 -0.994399 -1.996358  1.001959 1.00
1101 -0.994416 -1.997400  1.002985 1.00
1102 -0.994445 -2.001388  1.006943 1.01
1103 -0.994482 -2.007846  1.013364 1.01
1104 -0.994520 -2.016178  1.021658 1.02
1105 -0.994553 -2.025765  1.031212 1.03
1106 -0.994579 -2.036038  1.041459 1.04
1107 -0.994599 -2.046525  1.051926 1.05
1108 -0.994613 -2.056851  1.062238 1.06
1109 -0.994623 -2.066726  1.072104 1.07
1110 -0.994631 -2.075921  1.081291 1.08
1111 -0.994638 -2.084242  1.089604 1.09
1112 -0.994645 -2.091515  1.096870 1.10
1113 -0.994650 -2.097589  1.102939 1.10
1114 -0.994653 -2.102339  1.107686 1.11
1115 -0.994653 -2.105685  1.111032 1.11
1116 -0.994648 -2.107606  1.112957 1.11
1117 -0.994639 -2.108150  1.113511 1.11
1118 -0.994626 -2.107442  1.112816 1.11
1119 -0.994608 -2.105676  1.111067 1.11
1120 -0.994589 -2.103105  1.108516 1.11
1121 -0.994568 -2.100022  1.105454 1.11
1122 -0.994549 -2.096735  1.102187 1.10
1123 -0.994531 -2.093542  1.099010 1.10
1124 -0.994518 -2.090703  1.096184 1.10
1125 -0.994510 -2.088422  1.093912 1.09
1126 -0.994508 -2.086829  1.092321 1.09
1127 -0.994511 -2.085971  1.091460 1.09
1128 -0.994518 -2.085813  1.091295 1.09
1129 -0.994529 -2.086254  1.091726 1.09
1130 -0.994541 -2.087142  1.092601 1.09
1131 -0.994553 -2.088302  1.093748 1.09
1132 -0.994563 -2.089563  1.094999 1.09
1133 -0.994570 -2.090784  1.096214 1.10
1134 -0.994573 -2.091873  1.097300 1.10
1135 -0.994572 -2.092795  1.098223 1.10
1136 -0.994568 -2.093574  1.099007 1.10
1137 -0.994561 -2.094286  1.099725 1.10
1138 -0.994553 -2.095040  1.100487 1.10
1139 -0.994545 -2.095960  1.101415 1.10
1140 -0.994539 -2.097168  1.102629 1.10
1141 -0.994535 -2.098760  1.104225 1.10
1142 -0.994534 -2.100800  1.106267 1.11
1143 -0.994535 -2.103312  1.108777 1.11
1144 -0.994538 -2.106277  1.111739 1.11
1145 -0.994544 -2.109640  1.115097 1.12
1146 -0.994550 -2.113319  1.118769 1.12
1147 -0.994557 -2.117211  1.122655 1.12
1148 -0.994563 -2.121208  1.126645 1.13
1149 -0.994568 -2.125206  1.130638 1.13
1150 -0.994572 -2.129115  1.134543 1.13
1151 -0.994574 -2.132868  1.138295 1.14
1152 -0.994574 -2.136428  1.141854 1.14
1153 -0.994572 -2.139781  1.145209 1.15
1154 -0.994570 -2.142937  1.148368 1.15
1155 -0.994568 -2.145917  1.151349 1.15
1156 -0.994567 -2.148736  1.154169 1.15
1157 -0.994568 -2.151394  1.156826 1.16
1158 -0.994572 -2.153857  1.159286 1.16
1159 -0.994578 -2.156060  1.161482 1.16
1160 -0.994586 -2.157898  1.163311 1.16
1161 -0.994595 -2.159243  1.164647 1.16
1162 -0.994604 -2.159956  1.165351 1.17
1163 -0.994612 -2.159905  1.165293 1.17
1164 -0.994617 -2.158982  1.164365 1.16
1165 -0.994620 -2.157121  1.162501 1.16
1166 -0.994618 -2.154305  1.159687 1.16
1167 -0.994613 -2.150578  1.155965 1.16
1168 -0.994604 -2.146044  1.151440 1.15
1169 -0.994592 -2.140867  1.146276 1.15
1170 -0.994576 -2.135267  1.140691 1.14
1171 -0.994559 -2.129504  1.134945 1.13
1172 -0.994542 -2.123863  1.129320 1.13
1173 -0.994527 -2.118625  1.124098 1.12
1174 -0.994517 -2.114039  1.119522 1.12
1175 -0.994512 -2.110284  1.115772 1.12
1176 -0.994513 -2.107451  1.112937 1.11
1177 -0.994521 -2.105525  1.111004 1.11
1178 -0.994533 -2.104397  1.109864 1.11
1179 -0.994547 -2.103888  1.109341 1.11
1180 -0.994561 -2.103781  1.109220 1.11
1181 -0.994573 -2.103863  1.109290 1.11
1182 -0.994581 -2.103948  1.109368 1.11
1183 -0.994585 -2.103901  1.109316 1.11
1184 -0.994586 -2.103637  1.109051 1.11
1185 -0.994586 -2.103114  1.108528 1.11
1186 -0.994585 -2.102320  1.107735 1.11
1187 -0.994584 -2.101255  1.106671 1.11
1188 -0.994584 -2.099920  1.105336 1.11
1189 -0.994585 -2.098305  1.103719 1.10
1190 -0.994588 -2.096381  1.101793 1.10
1191 -0.994593 -2.094103  1.099510 1.10
1192 -0.994599 -2.091401  1.096802 1.10
