#Step   Etot   PotE Ktot  T
189 2.086489 -0.978833  3.065322 3.07
190 2.086536 -0.972998  3.059534 3.06
191 2.086546 -0.974727  3.061273 3.06
192 2.086531 -0.984357  3.070888 3.07
193 2.086517 -1.001809  3.088326 3.09
194 2.086520 -1.026900  3.113420 3.11
195 2.086538 -1.059573  3.146111 3.15
196 2.086547 -1.099857  3.186404 3.19
197 2.086513 -1.147517  3.234030 3.23
198 2.086412 -1.201578  3.287990 3.29
199 2.086246 -1.260013  3.346259 3.35
200 2.086044 -1.319809  3.405853 3.41
201 2.085847 -1.377397  3.463244 3.46
202 2.085689 -1.429270  3.514959 3.51
203 2.085591 -1.472532  3.558123 3.56
204 2.085555 -1.505222  3.590777 3.59
205 2.085567 -1.526372  3.611939 3.61
206 2.085610 -1.535854  3.621464 3.62
207 2.085665 -1.534133  3.619798 3.62
208 2.085717 -1.521990  3.607707 3.61
209 2.085756 -1.500302  3.586058 3.59
210 2.085781 -1.469904  3.555685 3.56
211 2.085799 -1.431559  3.517359 3.52
212 2.085823 -1.386051  3.471874 3.47
213 2.085870 -1.334349  3.420218 3.42
214 2.085954 -1.277829  3.363782 3.36
215 2.086086 -1.218472  3.304558 3.30
216 2.086268 -1.158986  3.245254 3.25
217 2.086489 -1.102791  3.189280 3.19
218 2.086726 -1.053821  3.140547 3.14
219 2.086942 -1.016136  3.103078 3.10
220 2.087094 -0.993348  3.080442 3.08
221 2.087145 -0.987974  3.075119 3.08
222 2.087072 -1.000863  3.087935 3.09
223 2.086877 -1.030870  3.117748 3.12
224 2.086587 -1.074902  3.161489 3.16
225 2.086247 -1.128325  3.214572 3.21
226 2.085911 -1.185675  3.271586 3.27
227 2.085630 -1.241489  3.327118 3.33
228 2.085439 -1.291083  3.376522 3.38
229 2.085356 -1.331129  3.416485 3.42
230 2.085380 -1.359941  3.445321 3.45
231 2.085498 -1.377495  3.462992 3.46
232 2.085683 -1.385230  3.470913 3.47
233 2.085905 -1.385680  3.471585 3.47
234 2.086123 -1.381969  3.468092 3.47
235 2.086298 -1.377217  3.463515 3.46
236 2.086399 -1.373934  3.460333 3.46
237 2.086416 -1.373566  3.459982 3.46
238 2.086361 -1.376324  3.462685 3.46
239 2.086264 -1.381356  3.467620 3.47
240 2.086160 -1.387183  3.473343 3.47
241 2.086078 -1.392213  3.478290 3.48
242 2.086031 -1.395159  3.481189 3.48
243 2.086019 -1.395263  3.481282 3.48
244 2.086033 -1.392302  3.478335 3.48
245 2.086056 -1.386436  3.472492 3.47
246 2.086081 -1.377995  3.464076 3.46
247 2.086113 -1.367372  3.453485 3.45
248 2.086169 -1.355082  3.441251 3.44
249 2.086261 -1.341969  3.428230 3.43
250 2.086390 -1.329384  3.415774 3.42
251 2.086533 -1.319154  3.405687 3.41
252 2.086656 -1.313266  3.399922 3.40
253 2.086726 -1.313364  3.400090 3.40
254 2.086728 -1.320289  3.407017 3.41
255 2.086666 -1.333846  3.420513 3.42
256 2.086560 -1.352873  3.439433 3.44
257 2.086431 -1.375518  3.461949 3.46
258 2.086299 -1.399584  3.485882 3.49
259 2.086177 -1.422820  3.508997 3.51
260 2.086073 -1.443147  3.529220 3.53
