#Step   Etot   PotE Ktot  T
0 0.818305 -2.635526  3.453831 3.45
109 0.806124 -1.540914  2.347039 2.35
110 0.806189 -1.520123  2.326312 2.33
111 0.806274 -1.497739  2.304013 2.30
112 0.806369 -1.475173  2.281543 2.28
113 0.806459 -1.453984  2.260443 2.26
114 0.806529 -1.435646  2.242175 2.24
115 0.806569 -1.421337  2.227906 2.23
116 0.806575 -1.411774  2.218349 2.22
117 0.806552 -1.407162  2.213714 2.21
118 0.806510 -1.407249  2.213759 2.21
119 0.806460 -1.411470  2.217930 2.22
120 0.806414 -1.419119  2.225533 2.23
121 0.806379 -1.429515  2.235894 2.24
122 0.806360 -1.442115  2.248474 2.25
123 0.806355 -1.456577  2.262932 2.26
124 0.806361 -1.472760  2.279120 2.28
125 0.806370 -1.490663  2.297033 2.30
126 0.806373 -1.510319  2.316692 2.32
127 0.806362 -1.531658  2.338019 2.34
128 0.806333 -1.554395  2.360728 2.36
129 0.806288 -1.577983  2.384272 2.38
130 0.806236 -1.601650  2.407886 2.41
131 0.806187 -1.624517  2.430705 2.43
132 0.806155 -1.645774  2.451929 2.45
133 0.806147 -1.664855  2.471002 2.47
134 0.806167 -1.681569  2.487736 2.49
135 0.806207 -1.696128  2.502336 2.50
136 0.806256 -1.709062  2.515318 2.52
137 0.806298 -1.721020  2.527319 2.53
138 0.806322 -1.732551  2.538872 2.54
139 0.806324 -1.743930  2.550254 2.55
140 0.806311 -1.755128  2.561439 2.56
141 0.806290 -1.765883  2.572173 2.57
142 0.806267 -1.775821  2.582088 2.58
143 0.806242 -1.784536  2.590778 2.59
144 0.806211 -1.791596  2.597807 2.60
145 0.806173 -1.796514  2.602687 2.60
146 0.806131 -1.798745  2.604877 2.60
147 0.806095 -1.797747  2.603842 2.60
148 0.806076 -1.793113  2.599189 2.60
149 0.806079 -1.784719  2.590798 2.59
150 0.806102 -1.772810  2.578913 2.58
151 0.870051 -1.757046  2.627097 2.63
152 0.870071 -1.738480  2.608551 2.61
153 0.870076 -1.717704  2.587780 2.59
154 0.870070 -1.695115  2.565186 2.57
155 0.870068 -1.670967  2.541035 2.54
156 0.870087 -1.645570  2.515657 2.52
157 0.870133 -1.619520  2.489653 2.49
158 0.870202 -1.593797  2.463999 2.46
159 0.870279 -1.569681  2.439960 2.44
160 0.870345 -1.548527  2.418872 2.42
161 0.870385 -1.531479  2.401864 2.40
162 0.870394 -1.519256  2.389650 2.39
163 0.870381 -1.512089  2.382470 2.38
164 0.870357 -1.509819  2.380177 2.38
165 0.870329 -1.512055  2.382383 2.38
166 0.870295 -1.518276  2.388571 2.39
167 0.870251 -1.527840  2.398091 2.40
168 0.870194 -1.539922  2.410116 2.41
169 0.870124 -1.553482  2.423606 2.42
170 0.870048 -1.567293  2.437341 2.44
171 0.869973 -1.580050  2.450023 2.45
172 0.869906 -1.590490  2.460397 2.46
173 0.869849 -1.597494  2.467344 2.47
174 0.869805 -1.600137  2.469942 2.47
175 0.837322 -1.591887  2.429209 2.43
176 0.818992 -1.577439  2.396431 2.40
177 0.819074 -1.558496  2.377570 2.38
178 0.819188 -1.536435  2.355623 2.36
179 0.819323 -1.513113  2.332436 2.33
180 0.819457 -1.490673  2.310130 2.31
181 0.819564 -1.471216  2.290779 2.29
182 0.819616 -1.456395  2.276011 2.28
183 0.819597 -1.447028  2.266624 2.27
184 0.819500 -1.442839  2.262338 2.26
185 0.819334 -1.442394  2.261728 2.26
186 0.819121 -1.443263  2.262384 2.26
187 0.818895 -1.442386  2.261281 2.26
188 0.818700 -1.436629  2.255329 2.26
189 0.818593 -1.423496  2.242088 2.24
190 0.818641 -1.402008  2.220648 2.22
191 0.818903 -1.373686  2.192589 2.19
192 0.819374 -1.343292  2.162666 2.16
193 0.819923 -1.318540  2.138463 2.14
194 0.869260 -1.309286  2.178546 2.18
195 0.869301 -1.320098  2.189399 2.19
196 0.869012 -1.351537  2.220549 2.22
197 0.868582 -1.399044  2.267625 2.27
198 0.868194 -1.455606  2.323800 2.32
199 0.867926 -1.514522  2.382448 2.38
200 0.867769 -1.570722  2.438491 2.44
201 0.867691 -1.620837  2.488528 2.49
202 0.867666 -1.662823  2.530489 2.53
203 0.867680 -1.695609  2.563290 2.56
204 0.867720 -1.718861  2.586582 2.59
205 0.867774 -1.732779  2.600553 2.60
206 0.867829 -1.737898  2.605728 2.61
207 0.867878 -1.734896  2.602773 2.60
208 0.867917 -1.724456  2.592373 2.59
209 0.867951 -1.707224  2.575175 2.58
210 0.867990 -1.683861  2.551851 2.55
211 0.868045 -1.655164  2.523209 2.52
212 0.868123 -1.622213  2.490336 2.49
213 0.868226 -1.586466  2.454691 2.45
214 0.868349 -1.549773  2.418122 2.42
215 0.868479 -1.514283  2.382763 2.38
216 0.868599 -1.482236  2.350835 2.35
217 0.868689 -1.455677  2.324366 2.32
218 0.868734 -1.436168  2.304903 2.30
219 0.868728 -1.424558  2.293286 2.29
220 0.868675 -1.420879  2.289554 2.29
221 0.868588 -1.424403  2.292991 2.29
222 0.868483 -1.433832  2.302315 2.30
223 0.868378 -1.447555  2.315934 2.32
224 0.868287 -1.463913  2.332200 2.33
225 0.868217 -1.481406  2.349623 2.35
226 0.868171 -1.498826  2.366998 2.37
227 0.868148 -1.515317  2.383465 2.38
228 0.868143 -1.530353  2.398496 2.40
229 0.868147 -1.543678  2.411825 2.41
230 0.872663 -1.547438  2.420101 2.42
231 0.872688 -1.549068  2.421755 2.42
232 0.872705 -1.548842  2.421547 2.42
233 0.872716 -1.546948  2.419664 2.42
234 0.872721 -1.543476  2.416197 2.42
235 0.872724 -1.538445  2.411169 2.41
236 0.872730 -1.531863  2.404593 2.40
237 0.872741 -1.523783  2.396524 2.40
238 0.872759 -1.514352  2.387111 2.39
239 0.872784 -1.503838  2.376622 2.38
240 0.872813 -1.492631  2.365444 2.37
241 0.872844 -1.481209  2.354053 2.35
242 0.872874 -1.470099  2.342973 2.34
243 0.872900 -1.459829  2.332729 2.33
244 0.872918 -1.450881  2.323799 2.32
245 0.872927 -1.443639  2.316566 2.32
246 0.872925 -1.438340  2.311265 2.31
247 0.872913 -1.435051  2.307964 2.31
248 0.872896 -1.433679  2.306575 2.31
249 0.872880 -1.434032  2.306912 2.31
250 0.872868 -1.435898  2.308766 2.31
251 0.872860 -1.439090  2.311951 2.31
252 0.872856 -1.443455  2.316311 2.32
253 0.872852 -1.448851  2.321703 2.32
254 0.872850 -1.455131  2.327981 2.33
255 0.872951 -1.461932  2.334883 2.33
256 0.872953 -1.469511  2.342464 2.34
257 0.872956 -1.477747  2.350703 2.35
258 0.872959 -1.486528  2.359487 2.36
259 0.872961 -1.495740  2.368701 2.37
260 0.872963 -1.505255  2.378217 2.38
261 0.872964 -1.514947  2.387911 2.39
262 0.872967 -1.524705  2.397672 2.40
263 0.872969 -1.534442  2.407411 2.41
264 0.872964 -1.544059  2.417022 2.42
265 0.837713 -1.553361  2.391074 2.39
266 0.837675 -1.562571  2.400246 2.40
267 0.837616 -1.571058  2.408674 2.41
268 0.837540 -1.577899  2.415438 2.42
269 0.837454 -1.581942  2.419396 2.42
270 0.837370 -1.581941  2.419311 2.42
271 0.837299 -1.576727  2.414026 2.41
272 0.837251 -1.565388  2.402639 2.40
273 0.837234 -1.547426  2.384661 2.38
274 0.837262 -1.522914  2.360176 2.36
275 0.837347 -1.492664  2.330011 2.33
276 0.837502 -1.458418  2.295920 2.30
277 0.837725 -1.422987  2.260712 2.26
278 0.837983 -1.390150  2.228133 2.23
279 0.838206 -1.364104  2.202310 2.20
280 0.838315 -1.348404  2.186719 2.19
281 0.838264 -1.344779  2.183043 2.18
282 0.838076 -1.352495  2.190572 2.19
283 0.837826 -1.368688  2.206514 2.21
284 0.837589 -1.389424  2.227013 2.23
285 0.837413 -1.410848  2.248261 2.25
286 0.837310 -1.429939  2.267249 2.27
287 0.837271 -1.444765  2.282036 2.28
288 0.837276 -1.454389  2.291665 2.29
289 0.837305 -1.458603  2.295908 2.30
290 0.837340 -1.457631  2.294971 2.29
291 0.837376 -1.451894  2.289270 2.29
292 0.837886 -1.440947  2.278833 2.28
293 0.837928 -1.426400  2.264328 2.26
294 0.837978 -1.408943  2.246920 2.25
295 0.838034 -1.389408  2.227441 2.23
296 0.824606 -1.368844  2.193450 2.19
297 0.824647 -1.347999  2.172646 2.17
298 0.824672 -1.327586  2.152257 2.15
299 0.824687 -1.308099  2.132786 2.13
300 0.824704 -1.289910  2.114614 2.11
301 0.824732 -1.273436  2.098168 2.10
302 0.824768 -1.259263  2.084032 2.08
303 0.824796 -1.248087  2.072883 2.07
304 0.824796 -1.240470  2.065266 2.07
305 0.824764 -1.236576  2.061340 2.06
306 0.824714 -1.236082  2.060797 2.06
307 0.824674 -1.238383  2.063057 2.06
308 0.824668 -1.242972  2.067640 2.07
309 0.824701 -1.249784  2.074485 2.07
310 0.824757 -1.259273  2.084030 2.08
311 0.824809 -1.272202  2.097010 2.10
312 0.824823 -1.289217  2.114040 2.11
313 0.824780 -1.310403  2.135183 2.14
314 0.824685 -1.335001  2.159686 2.16
315 0.824565 -1.361474  2.186039 2.19
316 0.824460 -1.387901  2.212361 2.21
317 0.824406 -1.412566  2.236972 2.24
318 0.824412 -1.434453  2.258866 2.26
319 0.824465 -1.453418  2.277883 2.28
320 0.824530 -1.469991  2.294520 2.29
321 0.824570 -1.484908  2.309479 2.31
322 0.824564 -1.498612  2.323176 2.32
323 0.824509 -1.510922  2.335431 2.34
324 0.824421 -1.520999  2.345420 2.35
325 0.824327 -1.527582  2.351909 2.35
326 0.824257 -1.529374  2.353631 2.35
327 0.824235 -1.525468  2.349704 2.35
328 0.824281 -1.515723  2.340004 2.34
329 0.824399 -1.501021  2.325421 2.33
330 0.824573 -1.483325  2.307898 2.31
331 0.824757 -1.465377  2.290133 2.29
332 0.824888 -1.450005  2.274893 2.27
333 0.824920 -1.439219  2.264139 2.26
334 0.824856 -1.433547  2.258402 2.26
335 0.824739 -1.432044  2.256783 2.26
336 0.824629 -1.432933  2.257562 2.26
337 0.824561 -1.434446  2.259007 2.26
338 0.824542 -1.435386  2.259929 2.26
339 0.824556 -1.435262  2.259817 2.26
340 0.824580 -1.434095  2.258676 2.26
341 0.824598 -1.432139  2.256737 2.26
342 0.824597 -1.429621  2.254218 2.25
343 0.824574 -1.426587  2.251161 2.25
344 0.824532 -1.422849  2.247381 2.25
345 0.824489 -1.418067  2.242555 2.24
346 0.824477 -1.412014  2.236491 2.24
347 0.824539 -1.405047  2.229587 2.23
348 0.824701 -1.398667  2.223368 2.22
349 0.824936 -1.395788  2.220724 2.22
350 0.825144 -1.400223  2.225367 2.23
351 0.825206 -1.415188  2.240394 2.24
352 0.825074 -1.441575  2.266649 2.27
353 0.824819 -1.477289  2.302108 2.30
354 0.824565 -1.518234  2.342799 2.34
355 0.824399 -1.560105  2.384504 2.38
356 0.824337 -1.599730  2.424068 2.42
357 0.824352 -1.635433  2.459786 2.46
358 0.824405 -1.666713  2.491118 2.49
359 0.824464 -1.693720  2.518184 2.52
360 0.824511 -1.716808  2.541319 2.54
361 0.824536 -1.736240  2.560776 2.56
362 0.824540 -1.752043  2.576582 2.58
363 0.824529 -1.764000  2.588529 2.59
364 0.824514 -1.771743  2.596257 2.60
365 0.824506 -1.774896  2.599402 2.60
366 0.824510 -1.773218  2.597727 2.60
367 0.824530 -1.766702  2.591232 2.59
368 0.824565 -1.755621  2.580187 2.58
369 0.824613 -1.740519  2.565131 2.57
370 0.824667 -1.722154  2.546821 2.55
371 0.824721 -1.701424  2.526145 2.53
372 0.824769 -1.679266  2.504035 2.50
373 0.824807 -1.656558  2.481365 2.48
374 0.824836 -1.634066  2.458903 2.46
375 0.824862 -1.612447  2.437309 2.44
376 0.824894 -1.592323  2.417218 2.42
377 0.824941 -1.574414  2.399355 2.40
378 0.825001 -1.559621  2.384622 2.38
379 0.825063 -1.549011  2.374073 2.37
380 0.825104 -1.543610  2.368714 2.37
381 0.856809 -1.545497  2.402307 2.40
382 0.856757 -1.553068  2.409825 2.41
383 0.856664 -1.565525  2.422189 2.42
384 0.856549 -1.581419  2.437968 2.44
385 0.856435 -1.598952  2.455387 2.46
386 0.856338 -1.616311  2.472649 2.47
387 0.856260 -1.631903  2.488163 2.49
388 0.856199 -1.644437  2.500636 2.50
389 0.856151 -1.652905  2.509055 2.51
390 0.856111 -1.656521  2.512632 2.51
391 0.856082 -1.654690  2.510772 2.51
392 0.856067 -1.647016  2.503083 2.50
393 0.856072 -1.633365  2.489437 2.49
394 0.856102 -1.613945  2.470046 2.47
395 0.856159 -1.589374  2.445532 2.45
396 0.856238 -1.560700  2.416938 2.42
397 0.856332 -1.529337  2.385669 2.39
398 0.856424 -1.496919  2.353343 2.35
399 0.856500 -1.465079  2.321579 2.32
400 0.856551 -1.435231  2.291781 2.29
401 0.856574 -1.408414  2.264988 2.26
402 0.856577 -1.385267  2.241845 2.24
403 0.856572 -1.366121  2.222693 2.22
404 0.860954 -1.352188  2.213142 2.21
405 0.860942 -1.342654  2.203596 2.20
406 0.860921 -1.337485  2.198406 2.20
407 0.860886 -1.336464  2.197350 2.20
408 0.860839 -1.339131  2.199970 2.20
409 0.860784 -1.344806  2.205590 2.21
410 0.860727 -1.352650  2.213377 2.21
411 0.847788 -1.361803  2.209591 2.21
412 0.847734 -1.371257  2.218992 2.22
413 0.847692 -1.380103  2.227795 2.23
414 0.847674 -1.387594  2.235268 2.24
415 0.847686 -1.393319  2.241006 2.24
416 0.847730 -1.397323  2.245053 2.25
417 0.847790 -1.400088  2.247878 2.25
418 0.847847 -1.402344  2.250191 2.25
419 0.847883 -1.404785  2.252668 2.25
420 0.847888 -1.407809  2.255697 2.26
421 0.847863 -1.411379  2.259243 2.26
422 0.847819 -1.415050  2.262870 2.26
423 0.847770 -1.418113  2.265883 2.27
424 0.847728 -1.419810  2.267537 2.27
425 0.847706 -1.419540  2.267246 2.27
426 0.847714 -1.417050  2.264764 2.26
427 0.847759 -1.412580  2.260340 2.26
428 0.847843 -1.406955  2.254798 2.25
429 0.847956 -1.401581  2.249537 2.25
430 0.848079 -1.398297  2.246376 2.25
431 0.848178 -1.399033  2.247211 2.25
432 0.848219 -1.405316  2.253536 2.25
433 0.848182 -1.417760  2.265942 2.27
434 0.848067 -1.435749  2.283817 2.28
435 0.847901 -1.457481  2.305382 2.31
436 0.847721 -1.480343  2.328063 2.33
437 0.847559 -1.501476  2.349035 2.35
438 0.847439 -1.518305  2.365744 2.37
439 0.847369 -1.528902  2.376271 2.38
440 0.847354 -1.532182  2.379536 2.38
441 0.847397 -1.527990  2.375386 2.38
442 0.847499 -1.517157  2.364656 2.36
443 0.847657 -1.501520  2.349178 2.35
444 0.847841 -1.483790  2.331631 2.33
445 0.847992 -1.467054  2.315046 2.32
446 0.848038 -1.453865  2.301903 2.30
447 0.847945 -1.445189  2.293134 2.29
448 0.847749 -1.439913  2.287662 2.29
449 0.847543 -1.435360  2.282903 2.28
450 0.847415 -1.428611  2.276026 2.28
451 0.847409 -1.417810  2.265219 2.27
452 0.847508 -1.402822  2.250330 2.25
453 0.847668 -1.385076  2.232744 2.23
454 0.847836 -1.366916  2.214753 2.21
455 0.847979 -1.350851  2.198830 2.20
456 0.848084 -1.339026  2.187109 2.19
457 0.848148 -1.332991  2.181139 2.18
458 0.848169 -1.333625  2.181793 2.18
459 0.848137 -1.341065  2.189202 2.19
460 0.848045 -1.354579  2.202623 2.20
461 0.847899 -1.372490  2.220388 2.22
462 0.847718 -1.392297  2.240016 2.24
463 0.847531 -1.411001  2.258531 2.26
464 0.847359 -1.425524  2.272883 2.27
465 0.847221 -1.433107  2.280328 2.28
466 0.847126 -1.431589  2.278715 2.28
467 0.847085 -1.419602  2.266686 2.27
468 0.847109 -1.396732  2.243841 2.24
469 0.847212 -1.363701  2.210913 2.21
470 0.847401 -1.322528  2.169929 2.17
471 0.847663 -1.276576  2.124239 2.12
472 0.847956 -1.230300  2.078256 2.08
473 0.848216 -1.188573  2.036789 2.04
474 0.848376 -1.155681  2.004057 2.00
475 0.848405 -1.134328  1.982733 1.98
476 0.848325 -1.125170  1.973495 1.97
477 0.848198 -1.127122  1.975320 1.98
478 0.848082 -1.138223  1.986305 1.99
479 0.848005 -1.156505  2.004510 2.00
480 0.847963 -1.180447  2.028409 2.03
481 0.847931 -1.208959  2.056890 2.06
482 0.847892 -1.241107  2.089000 2.09
483 0.847839 -1.275861  2.123700 2.12
484 0.847777 -1.312006  2.159783 2.16
485 0.847721 -1.348235  2.195956 2.20
486 0.847684 -1.383351  2.231035 2.23
487 0.847674 -1.416463  2.264137 2.26
488 0.847693 -1.447118  2.294810 2.29
489 0.847734 -1.475311  2.323045 2.32
490 0.847786 -1.501403  2.349189 2.35
491 0.847839 -1.525958  2.373797 2.37
492 0.847881 -1.549570  2.397451 2.40
493 0.847907 -1.572708  2.420615 2.42
494 0.847913 -1.595617  2.443530 2.44
495 0.847901 -1.618270  2.466170 2.47
496 0.847870 -1.640361  2.488231 2.49
497 0.847824 -1.661317  2.509140 2.51
498 0.847764 -1.680325  2.528089 2.53
499 0.847699 -1.696395  2.544093 2.54
500 0.847637 -1.708464  2.556101 2.56
501 0.847591 -1.715551  2.563142 2.56
502 0.847569 -1.716922  2.564491 2.56
503 0.847578 -1.712235  2.559813 2.56
504 0.929957 -1.702752  2.632709 2.63
505 0.929610 -1.688837  2.618447 2.62
506 0.929700 -1.670389  2.600088 2.60
507 0.929799 -1.648821  2.578620 2.58
508 0.929898 -1.625719  2.555616 2.56
509 0.929983 -1.602656  2.532639 2.53
510 0.930047 -1.581026  2.511074 2.51
511 0.930088 -1.561913  2.492000 2.49
512 0.930106 -1.546035  2.476141 2.48
513 0.930108 -1.533769  2.463877 2.46
514 0.930102 -1.525231  2.455333 2.46
515 0.930094 -1.520385  2.450479 2.45
516 0.930089 -1.519143  2.449233 2.45
517 0.930088 -1.521429  2.451517 2.45
518 0.930086 -1.527174  2.457259 2.46
519 0.930077 -1.536275  2.466353 2.47
520 0.930058 -1.548517  2.478575 2.48
521 0.930024 -1.563498  2.493522 2.49
522 0.929977 -1.580592  2.510569 2.51
523 0.929919 -1.598965  2.528884 2.53
524 0.929858 -1.617632  2.547490 2.55
525 0.929799 -1.635550  2.565349 2.57
526 0.929746 -1.651714  2.581460 2.58
527 0.929704 -1.665228  2.594931 2.59
528 0.929671 -1.675359  2.605030 2.61
529 0.929649 -1.681554  2.611204 2.61
530 0.929637 -1.683447  2.613084 2.61
531 0.929633 -1.680846  2.610480 2.61
532 0.929639 -1.673737  2.603376 2.60
533 0.929655 -1.662279  2.591934 2.59
534 0.929679 -1.646808  2.576487 2.58
535 0.929711 -1.627826  2.557537 2.56
536 0.929746 -1.605971  2.535718 2.54
537 0.929781 -1.581965  2.511747 2.51
538 0.929812 -1.556550  2.486362 2.49
539 0.929838 -1.530429  2.460267 2.46
540 0.929858 -1.504243  2.434102 2.43
541 0.929878 -1.478579  2.408458 2.41
542 0.929902 -1.454021  2.383924 2.38
543 0.929933 -1.431205  2.361138 2.36
544 0.929967 -1.410843  2.340810 2.34
545 0.929999 -1.393685  2.323683 2.32
546 0.930015 -1.380400  2.310415 2.31
547 0.930007 -1.371416  2.301424 2.30
548 0.929972 -1.366777  2.296749 2.30
549 0.910913 -1.366644  2.277558 2.28
550 0.910849 -1.370364  2.281213 2.28
551 0.910786 -1.377057  2.287843 2.29
552 0.910736 -1.385837  2.296573 2.30
553 0.910709 -1.395993  2.306702 2.31
554 0.910704 -1.407099  2.317803 2.32
555 0.910714 -1.419021  2.329735 2.33
556 0.910725 -1.431802  2.342527 2.34
557 0.910719 -1.445452  2.356171 2.36
558 0.910684 -1.459689  2.370373 2.37
559 0.910624 -1.473795  2.384420 2.38
560 0.910555 -1.486667  2.397222 2.40
561 0.910497 -1.497060  2.407557 2.41
562 0.910464 -1.503893  2.414356 2.41
563 0.910458 -1.506459  2.416917 2.42
564 0.910473 -1.504494  2.414968 2.41
565 0.910502 -1.498111  2.408613 2.41
566 0.910535 -1.487677  2.398212 2.40
567 0.910563 -1.473681  2.384245 2.38
568 0.910583 -1.456620  2.367203 2.37
569 0.910592 -1.436920  2.347513 2.35
570 0.910591 -1.414898  2.325489 2.33
571 0.910581 -1.390757  2.301338 2.30
572 0.910571 -1.364633  2.275204 2.28
573 0.910567 -1.336673  2.247241 2.25
574 0.910583 -1.307163  2.217746 2.22
575 0.910629 -1.276682  2.187310 2.19
576 0.910714 -1.246264  2.156977 2.16
577 0.910835 -1.217493  2.128327 2.13
578 0.910972 -1.192428  2.103401 2.10
579 0.911094 -1.173303  2.084397 2.08
580 0.911165 -1.162032  2.073197 2.07
581 0.911168 -1.159714  2.070881 2.07
582 0.911111 -1.166381  2.077492 2.08
583 0.911022 -1.181112  2.092134 2.09
584 0.910933 -1.202430  2.113362 2.11
585 0.910863 -1.228769  2.139632 2.14
586 0.910818 -1.258787  2.169604 2.17
587 0.910787 -1.291445  2.202232 2.20
588 0.910754 -1.325893  2.236647 2.24
589 0.910704 -1.361250  2.271955 2.27
590 0.910631 -1.396413  2.307044 2.31
591 0.910535 -1.429949  2.340484 2.34
592 0.910428 -1.460140  2.370568 2.37
593 0.910326 -1.485144  2.395469 2.40
594 0.910245 -1.503238  2.413483 2.41
595 0.910201 -1.513087  2.423288 2.42
596 0.910206 -1.513967  2.424173 2.42
597 0.910263 -1.505932  2.416196 2.42
598 0.910370 -1.489872  2.400242 2.40
599 0.910515 -1.467458  2.377973 2.38
600 0.910677 -1.440958  2.351636 2.35
601 0.910831 -1.412918  2.323749 2.32
602 0.910951 -1.385763  2.296714 2.30
603 0.911022 -1.361420  2.272442 2.27
604 0.911042 -1.341087  2.252130 2.25
605 0.911026 -1.325208  2.236234 2.24
606 0.910993 -1.313656  2.224649 2.22
607 0.910961 -1.306016  2.216977 2.22
608 0.910940 -1.301843  2.212783 2.21
609 0.910929 -1.300809  2.211739 2.21
610 0.910923 -1.302715  2.213638 2.21
611 0.910911 -1.307399  2.218311 2.22
612 0.910888 -1.314611  2.225500 2.23
613 0.910854 -1.323927  2.234781 2.23
614 0.910815 -1.334754  2.245569 2.25
615 0.910782 -1.346433  2.257215 2.26
616 0.910763 -1.358384  2.269147 2.27
617 0.910760 -1.370224  2.280983 2.28
618 0.910765 -1.381789  2.292554 2.29
619 0.910768 -1.393050  2.303817 2.30
620 0.910757 -1.403944  2.314701 2.31
621 0.910725 -1.414222  2.324948 2.32
622 0.910675 -1.423357  2.334032 2.33
623 0.910613 -1.430566  2.341180 2.34
624 0.910552 -1.434932  2.345484 2.35
625 0.910503 -1.435573  2.346077 2.35
626 0.910479 -1.431839  2.342319 2.34
627 0.910489 -1.423481  2.333970 2.33
628 0.910536 -1.410778  2.321314 2.32
629 0.910616 -1.394587  2.305203 2.31
630 0.910717 -1.376271  2.286989 2.29
631 0.910817 -1.357501  2.268319 2.27
632 0.910890 -1.339921  2.250811 2.25
