#Step   Etot   PotE Ktot  T
231 0.847649 -1.432399  2.280048 2.28
232 0.847623 -1.429064  2.276687 2.28
233 0.847572 -1.430611  2.278182 2.28
234 0.847498 -1.436272  2.283770 2.28
235 0.847413 -1.444913  2.292326 2.29
236 0.847338 -1.455209  2.302546 2.30
237 0.847289 -1.465932  2.313221 2.31
238 0.847276 -1.476219  2.323495 2.32
239 0.847294 -1.485700  2.332994 2.33
240 0.847330 -1.494457  2.341788 2.34
241 0.847368 -1.502839  2.350207 2.35
242 0.847392 -1.511220  2.358612 2.36
243 0.847393 -1.519790  2.367182 2.37
244 0.847368 -1.528416  2.375785 2.38
245 0.847323 -1.536619  2.383942 2.38
246 0.847266 -1.543631  2.390897 2.39
247 0.847208 -1.548537  2.395745 2.40
248 0.847160 -1.550438  2.397599 2.40
249 0.847131 -1.548618  2.395748 2.40
250 0.847124 -1.542662  2.389786 2.39
251 0.847141 -1.532538  2.379679 2.38
252 0.847179 -1.518603  2.365782 2.37
253 0.847231 -1.501559  2.348790 2.35
254 0.847290 -1.482359  2.329648 2.33
255 0.847345 -1.462078  2.309423 2.31
256 0.847390 -1.441782  2.289172 2.29
257 0.847418 -1.422400  2.269818 2.27
258 0.847431 -1.404648  2.252079 2.25
259 0.847432 -1.389014  2.236446 2.24
260 0.847431 -1.375818  2.223249 2.22
261 0.847440 -1.365342  2.212781 2.21
262 0.847465 -1.357980  2.205445 2.21
263 0.847502 -1.354318  2.201821 2.20
264 0.847534 -1.355046  2.202581 2.20
265 0.847538 -1.360702  2.208240 2.21
266 0.847499 -1.371340  2.218839 2.22
267 0.847420 -1.386337  2.233757 2.23
268 0.847320 -1.404437  2.251756 2.25
269 0.847219 -1.424012  2.271231 2.27
270 0.847139 -1.443406  2.290544 2.29
271 0.847090 -1.461231  2.308320 2.31
272 0.847081 -1.476576  2.323657 2.32
273 0.847110 -1.489121  2.336231 2.34
274 0.847170 -1.499135  2.346305 2.35
275 0.847241 -1.507336  2.354578 2.35
276 0.847300 -1.514613  2.361912 2.36
277 0.847327 -1.521673  2.368999 2.37
278 0.847319 -1.528779  2.376098 2.38
279 0.847288 -1.535688  2.382976 2.38
280 0.847255 -1.541821  2.389076 2.39
281 0.847242 -1.546574  2.393815 2.39
282 0.847259 -1.549618  2.396877 2.40
283 0.847309 -1.551080  2.398389 2.40
284 0.847382 -1.551555  2.398937 2.40
285 0.847461 -1.551977  2.399438 2.40
286 0.847531 -1.553385  2.400915 2.40
287 0.847578 -1.556680  2.404257 2.40
288 0.847597 -1.562431  2.410028 2.41
289 0.847593 -1.570805  2.418398 2.42
290 0.847575 -1.581613  2.429188 2.43
291 0.847552 -1.594445  2.441996 2.44
292 0.847530 -1.608803  2.456333 2.46
293 0.847508 -1.624191  2.471699 2.47
294 0.847483 -1.640107  2.487590 2.49
295 0.847449 -1.655994  2.503442 2.50
296 0.847403 -1.671172  2.518575 2.52
297 0.847347 -1.684814  2.532161 2.53
298 0.847286 -1.695975  2.543261 2.54
299 0.847227 -1.703667  2.550893 2.55
300 0.847175 -1.706963  2.554138 2.55
301 0.847137 -1.705104  2.552241 2.55
302 0.847119 -1.697591  2.544710 2.54
303 0.847127 -1.684285  2.531412 2.53
304 0.847165 -1.665488  2.512653 2.51
305 0.847237 -1.642009  2.489245 2.49
306 0.847339 -1.615186  2.462525 2.46
307 0.847462 -1.586835  2.434297 2.43
308 0.847590 -1.559084  2.406674 2.41
309 0.847703 -1.534121  2.381824 2.38
310 0.847785 -1.513893  2.361678 2.36
311 0.847823 -1.499841  2.347665 2.35
312 0.847816 -1.492721  2.340537 2.34
313 0.847768 -1.492559  2.340327 2.34
314 0.847690 -1.498718  2.346407 2.35
315 0.847593 -1.510051  2.357644 2.36
316 0.847494 -1.525100  2.372594 2.37
317 0.847405 -1.542320  2.389725 2.39
318 0.847337 -1.560287  2.407624 2.41
319 0.847296 -1.577863  2.425158 2.43
320 0.847281 -1.594286  2.441566 2.44
321 0.847285 -1.609167  2.456452 2.46
322 0.847299 -1.622400  2.469699 2.47
323 0.847313 -1.634020  2.481333 2.48
324 0.847320 -1.644067  2.491388 2.49
325 0.847319 -1.652490  2.499810 2.50
326 0.847313 -1.659126  2.506438 2.51
327 0.847306 -1.663739  2.511045 2.51
328 0.847305 -1.666104  2.513410 2.51
329 0.847314 -1.666089  2.513402 2.51
330 0.847333 -1.663710  2.511043 2.51
331 0.847363 -1.659164  2.506526 2.51
332 0.847401 -1.652819  2.500220 2.50
333 0.847445 -1.645191  2.492636 2.49
334 0.847492 -1.636897  2.484389 2.48
335 0.847537 -1.628604  2.476141 2.48
336 0.847576 -1.620967  2.468543 2.47
337 0.847605 -1.614560  2.462165 2.46
338 0.847619 -1.609814  2.457434 2.46
339 0.847619 -1.606963  2.454582 2.45
340 0.847605 -1.606023  2.453627 2.45
341 0.847580 -1.606811  2.454392 2.45
342 0.847551 -1.608997  2.456548 2.46
343 0.847523 -1.612176  2.459699 2.46
344 0.847500 -1.615949  2.463449 2.46
345 0.847485 -1.619988  2.467473 2.47
346 0.847478 -1.624073  2.471551 2.47
347 0.847477 -1.628086  2.475562 2.48
348 0.847478 -1.631989  2.479467 2.48
349 0.847477 -1.635773  2.483250 2.48
350 0.847471 -1.639403  2.486875 2.49
351 0.847459 -1.642770  2.490229 2.49
352 0.847439 -1.645667  2.493106 2.49
353 0.847415 -1.647789  2.495204 2.50
354 0.847389 -1.648776  2.496165 2.50
355 0.847367 -1.648263  2.495629 2.50
356 0.847350 -1.645945  2.493294 2.49
357 0.847338 -1.641620  2.488958 2.49
358 0.847330 -1.635197  2.482527 2.48
359 0.847321 -1.626665  2.473986 2.47
360 0.847308 -1.616044  2.463352 2.46
361 0.847292 -1.603347  2.450639 2.45
362 0.847278 -1.588592  2.435870 2.44
363 0.847278 -1.571891  2.419169 2.42
364 0.847305 -1.553615  2.400920 2.40
365 0.847367 -1.534564  2.381932 2.38
366 0.847460 -1.516055  2.363516 2.36
367 0.847566 -1.499827  2.347392 2.35
368 0.847656 -1.487737  2.335393 2.34
369 0.847703 -1.481341  2.329044 2.33
370 0.847689 -1.481466  2.329155 2.33
371 0.847606 -1.487911  2.335516 2.34
372 0.847462 -1.499339  2.346802 2.35
373 0.847289 -1.513448  2.360736 2.36
374 0.847126 -1.527419  2.374545 2.37
375 0.847011 -1.538550  2.385561 2.39
376 0.846962 -1.544812  2.391774 2.39
377 0.846979 -1.545170  2.392149 2.39
378 0.847049 -1.539612  2.386661 2.39
379 0.847155 -1.528976  2.376131 2.38
380 0.847278 -1.514699  2.361977 2.36
381 0.847405 -1.498546  2.345951 2.35
382 0.847522 -1.482383  2.329906 2.33
383 0.847621 -1.467978  2.315598 2.32
384 0.847690 -1.456825  2.304516 2.30
385 0.847723 -1.449995  2.297718 2.30
386 0.847711 -1.447988  2.295699 2.30
387 0.847652 -1.450631  2.298283 2.30
388 0.847551 -1.457042  2.304593 2.30
389 0.847422 -1.465712  2.313133 2.31
390 0.847283 -1.474702  2.321985 2.32
391 0.847158 -1.481947  2.329105 2.33
392 0.847064 -1.485582  2.332646 2.33
393 0.847015 -1.484231  2.331246 2.33
394 0.847017 -1.477216  2.324233 2.32
395 0.847067 -1.464640  2.311707 2.31
396 0.847158 -1.447367  2.294525 2.29
397 0.847277 -1.426897  2.274175 2.27
398 0.847411 -1.405170  2.252581 2.25
399 0.847546 -1.384349  2.231896 2.23
400 0.847676 -1.366632  2.214308 2.21
401 0.847794 -1.354104  2.201897 2.20
402 0.847889 -1.348613  2.196502 2.20
403 0.847950 -1.351610  2.199560 2.20
404 0.847965 -1.363959  2.211924 2.21
405 0.847929 -1.385763  2.233691 2.23
406 0.847849 -1.416305  2.264153 2.26
407 0.847739 -1.454150  2.301889 2.30
408 0.847617 -1.497364  2.344980 2.34
409 0.847497 -1.543772  2.391269 2.39
410 0.847389 -1.591198  2.438587 2.44
411 0.847299 -1.637626  2.484925 2.48
412 0.847228 -1.681304  2.528531 2.53
