#Step   Etot   PotE Ktot  T
205 2.476283 -1.009284  3.485567 3.49
206 2.466981 -1.018586  3.485567 3.49
207 2.448357 -1.037209  3.485567 3.49
208 2.425034 -1.060532  3.485567 3.49
209 2.401311 -1.084255  3.485567 3.49
210 2.380111 -1.105456  3.485567 3.49
211 2.362362 -1.123205  3.485567 3.49
212 2.346884 -1.138683  3.485567 3.49
213 2.330858 -1.154709  3.485567 3.49
214 2.311005 -1.174562  3.485567 3.49
215 2.285265 -1.200302  3.485567 3.49
216 2.254159 -1.231407  3.485567 3.49
217 2.220875 -1.264692  3.485567 3.49
218 2.189958 -1.295608  3.485567 3.49
219 2.165547 -1.320020  3.485567 3.49
220 2.150113 -1.335454  3.485567 3.49
221 2.144003 -1.341564  3.485567 3.49
222 2.145522 -1.340045  3.485567 3.49
223 2.151377 -1.334189  3.485567 3.49
224 2.157502 -1.328065  3.485567 3.49
225 2.160269 -1.325298  3.485567 3.49
226 2.157721 -1.327846  3.485567 3.49
227 2.150118 -1.335448  3.485567 3.49
228 2.139422 -1.346145  3.485567 3.49
229 2.128110 -1.357456  3.485567 3.49
230 2.118131 -1.367436  3.485567 3.49
231 2.110483 -1.375084  3.485567 3.49
232 2.105391 -1.380175  3.485567 3.49
233 2.102737 -1.382829  3.485567 3.49
234 2.102429 -1.383138  3.485567 3.49
235 2.104588 -1.380978  3.485567 3.49
236 2.109566 -1.376001  3.485567 3.49
237 2.117830 -1.367736  3.485567 3.49
238 2.129808 -1.355759  3.485567 3.49
239 2.145686 -1.339881  3.485567 3.49
240 2.165236 -1.320331  3.485567 3.49
241 2.187695 -1.297872  3.485567 3.49
242 2.211789 -1.273778  3.485567 3.49
243 2.235950 -1.249616  3.485567 3.49
244 2.258727 -1.226839  3.485567 3.49
245 2.279285 -1.206281  3.485567 3.49
246 2.297805 -1.187762  3.485567 3.49
247 2.315546 -1.170020  3.485567 3.49
248 2.334477 -1.151089  3.485567 3.49
249 2.356551 -1.129016  3.485567 3.49
250 2.382882 -1.102684  3.485567 3.49
251 2.413053 -1.072513  3.485567 3.49
252 2.444758 -1.040808  3.485567 3.49
253 2.474103 -1.011464  3.485567 3.49
254 2.496744 -0.988823  3.485567 3.49
255 2.509485 -0.976081  3.485567 3.49
256 2.511304 -0.974263  3.485567 3.49
257 2.503049 -0.982517  3.485567 3.49
258 2.486281 -0.999286  3.485567 3.49
259 2.462356 -1.023210  3.485567 3.49
260 2.432324 -1.053243  3.485567 3.49
261 2.397272 -1.088295  3.485567 3.49
262 2.358570 -1.126997  3.485567 3.49
263 2.317807 -1.167760  3.485567 3.49
264 2.276578 -1.208989  3.485567 3.49
265 2.236339 -1.249227  3.485567 3.49
266 2.198414 -1.287153  3.485567 3.49
267 2.164085 -1.321482  3.485567 3.49
268 2.134696 -1.350870  3.485567 3.49
269 2.111678 -1.373889  3.485567 3.49
270 2.096466 -1.389101  3.485567 3.49
271 2.090322 -1.395244  3.485567 3.49
272 2.094079 -1.391487  3.485567 3.49
273 2.107896 -1.377671  3.485567 3.49
274 2.131137 -1.354429  3.485567 3.49
275 2.162473 -1.323093  3.485567 3.49
276 2.200127 -1.285439  3.485567 3.49
277 2.242046 -1.243520  3.485567 3.49
278 2.285730 -1.199837  3.485567 3.49
279 2.327796 -1.157771  3.485567 3.49
280 2.363797 -1.121770  3.485567 3.49
281 2.388854 -1.096712  3.485567 3.49
282 2.399129 -1.086437  3.485567 3.49
283 2.393416 -1.092151  3.485567 3.49
284 2.373849 -1.111717  3.485567 3.49
285 2.345260 -1.140307  3.485567 3.49
286 2.313548 -1.172019  3.485567 3.49
287 2.283923 -1.201644  3.485567 3.49
288 2.259714 -1.225852  3.485567 3.49
289 2.242028 -1.243539  3.485567 3.49
290 2.230203 -1.255364  3.485567 3.49
291 2.222782 -1.262785  3.485567 3.49
292 2.218591 -1.266975  3.485567 3.49
293 2.217443 -1.268123  3.485567 3.49
294 2.220145 -1.265421  3.485567 3.49
295 2.227849 -1.257718  3.485567 3.49
296 2.241115 -1.244451  3.485567 3.49
297 2.259155 -1.226411  3.485567 3.49
298 2.279594 -1.205972  3.485567 3.49
299 2.298883 -1.186684  3.485567 3.49
300 2.313281 -1.172286  3.485567 3.49
301 2.320119 -1.165448  3.485567 3.49
302 2.318884 -1.166683  3.485567 3.49
303 2.311655 -1.173911  3.485567 3.49
304 2.302623 -1.182944  3.485567 3.49
305 2.296831 -1.188735  3.485567 3.49
306 2.298723 -1.186843  3.485567 3.49
307 2.311075 -1.174491  3.485567 3.49
308 2.334571 -1.150996  3.485567 3.49
309 2.367855 -1.117712  3.485567 3.49
310 2.407761 -1.077806  3.485567 3.49
311 2.449538 -1.036029  3.485567 3.49
312 2.487222 -0.998345  3.485567 3.49
313 2.514538 -0.971029  3.485567 3.49
314 2.526566 -0.959000  3.485567 3.49
315 2.521664 -0.963903  3.485567 3.49
316 2.502418 -0.983149  3.485567 3.49
317 2.474791 -1.010775  3.485567 3.49
318 2.445992 -1.039574  3.485567 3.49
319 2.422388 -1.063179  3.485567 3.49
320 2.408325 -1.077242  3.485567 3.49
321 2.405847 -1.079720  3.485567 3.49
322 2.414933 -1.070633  3.485567 3.49
323 2.433929 -1.051638  3.485567 3.49
324 2.459999 -1.025568  3.485567 3.49
325 2.489547 -0.996020  3.485567 3.49
326 2.518613 -0.966954  3.485567 3.49
327 2.543323 -0.942244  3.485567 3.49
328 2.560389 -0.925178  3.485567 3.49
329 2.567517 -0.918050  3.485567 3.49
330 2.563500 -0.922067  3.485567 3.49
331 2.548030 -0.937537  3.485567 3.49
332 2.521446 -0.964121  3.485567 3.49
333 2.484663 -1.000904  3.485567 3.49
334 2.439319 -1.046248  3.485567 3.49
335 2.388085 -1.097482  3.485567 3.49
336 2.334784 -1.150783  3.485567 3.49
337 2.283888 -1.201679  3.485567 3.49
338 2.239346 -1.246221  3.485567 3.49
339 2.203396 -1.282170  3.485567 3.49
340 2.176147 -1.309419  3.485567 3.49
341 2.156198 -1.329369  3.485567 3.49
342 2.141905 -1.343661  3.485567 3.49
343 2.132518 -1.353048  3.485567 3.49
344 2.128553 -1.357013  3.485567 3.49
345 2.131362 -1.354204  3.485567 3.49
346 2.142377 -1.343189  3.485567 3.49
347 2.162519 -1.323047  3.485567 3.49
348 2.191918 -1.293648  3.485567 3.49
349 2.229784 -1.255782  3.485567 3.49
350 2.274261 -1.211306  3.485567 3.49
351 2.322268 -1.163298  3.485567 3.49
352 2.369590 -1.115977  3.485567 3.49
353 2.411488 -1.074078  3.485567 3.49
354 2.443853 -1.041714  3.485567 3.49
355 2.464358 -1.021208  3.485567 3.49
356 2.472996 -1.012570  3.485567 3.49
357 2.471763 -1.013803  3.485567 3.49
358 2.463879 -1.021688  3.485567 3.49
359 2.452937 -1.032630  3.485567 3.49
360 2.442161 -1.043406  3.485567 3.49
361 2.433829 -1.051738  3.485567 3.49
362 2.428982 -1.056584  3.485567 3.49
363 2.427525 -1.058042  3.485567 3.49
364 2.428672 -1.056895  3.485567 3.49
365 2.431536 -1.054031  3.485567 3.49
366 2.435565 -1.050001  3.485567 3.49
367 2.440703 -1.044864  3.485567 3.49
368 2.447279 -1.038288  3.485567 3.49
369 2.455798 -1.029768  3.485567 3.49
370 2.466685 -1.018882  3.485567 3.49
371 2.479940 -1.005627  3.485567 3.49
372 2.494737 -0.990829  3.485567 3.49
373 2.509137 -0.976429  3.485567 3.49
374 2.520234 -0.965332  3.485567 3.49
375 2.524959 -0.960608  3.485567 3.49
376 2.521362 -0.964205  3.485567 3.49
377 2.509713 -0.975854  3.485567 3.49
378 2.492656 -0.992911  3.485567 3.49
379 2.474228 -1.011339  3.485567 3.49
380 2.458362 -1.027205  3.485567 3.49
381 2.447802 -1.037764  3.485567 3.49
382 2.443876 -1.041690  3.485567 3.49
383 2.446855 -1.038712  3.485567 3.49
384 2.456303 -1.029263  3.485567 3.49
385 2.471110 -1.014457  3.485567 3.49
386 2.489414 -0.996152  3.485567 3.49
387 2.508822 -0.976744  3.485567 3.49
388 2.526999 -0.958568  3.485567 3.49
389 2.542333 -0.943234  3.485567 3.49
390 2.554284 -0.931283  3.485567 3.49
391 2.563300 -0.922266  3.485567 3.49
392 2.570462 -0.915104  3.485567 3.49
393 2.577076 -0.908491  3.485567 3.49
394 2.584375 -0.901192  3.485567 3.49
395 2.593356 -0.892211  3.485567 3.49
396 2.604693 -0.880874  3.485567 3.49
397 2.618654 -0.866912  3.485567 3.49
398 2.634954 -0.850613  3.485567 3.49
399 2.652562 -0.833004  3.485567 3.49
400 2.669586 -0.815981  3.485567 3.49
401 2.683343 -0.802224  3.485567 3.49
402 2.690733 -0.794834  3.485567 3.49
403 2.688901 -0.796666  3.485567 3.49
404 2.676076 -0.809491  3.485567 3.49
405 2.652290 -0.833277  3.485567 3.49
406 2.619628 -0.865939  3.485567 3.49
407 2.581796 -0.903771  3.485567 3.49
408 2.543170 -0.942397  3.485567 3.49
409 2.507739 -0.977828  3.485567 3.49
410 2.478305 -1.007262  3.485567 3.49
411 2.456109 -1.029457  3.485567 3.49
412 2.440856 -1.044710  3.485567 3.49
413 2.431033 -1.054533  3.485567 3.49
414 2.424435 -1.061131  3.485567 3.49
415 2.418743 -1.066824  3.485567 3.49
416 2.412002 -1.073564  3.485567 3.49
417 2.402911 -1.082656  3.485567 3.49
418 2.390919 -1.094648  3.485567 3.49
419 2.376236 -1.109331  3.485567 3.49
420 2.359842 -1.125725  3.485567 3.49
421 2.343432 -1.142135  3.485567 3.49
422 2.329126 -1.156440  3.485567 3.49
423 2.318794 -1.166772  3.485567 3.49
424 2.313143 -1.172424  3.485567 3.49
425 2.311036 -1.174531  3.485567 3.49
426 2.309626 -1.175940  3.485567 3.49
427 2.305545 -1.180021  3.485567 3.49
428 2.296661 -1.188906  3.485567 3.49
429 2.283277 -1.202289  3.485567 3.49
430 2.267988 -1.217579  3.485567 3.49
431 2.254509 -1.231057  3.485567 3.49
432 2.246481 -1.239085  3.485567 3.49
433 2.246839 -1.238728  3.485567 3.49
434 2.257687 -1.227880  3.485567 3.49
435 2.280327 -1.205240  3.485567 3.49
436 2.315243 -1.170323  3.485567 3.49
437 2.362017 -1.123550  3.485567 3.49
438 2.419238 -1.066328  3.485567 3.49
439 2.484495 -1.001071  3.485567 3.49
440 2.554466 -0.931101  3.485567 3.49
441 2.625124 -0.860443  3.485567 3.49
442 2.692011 -0.793555  3.485567 3.49
443 2.750560 -0.735006  3.485567 3.49
444 2.796523 -0.689044  3.485567 3.49
445 2.826683 -0.658884  3.485567 3.49
446 2.839843 -0.645723  3.485567 3.49
447 2.837709 -0.647858  3.485567 3.49
448 2.824881 -0.660686  3.485567 3.49
449 2.807393 -0.678174  3.485567 3.49
450 2.789910 -0.695657  3.485567 3.49
451 2.772696 -0.712871  3.485567 3.49
452 2.750494 -0.735073  3.485567 3.49
453 2.715498 -0.770069  3.485567 3.49
454 2.663616 -0.821950  3.485567 3.49
455 2.598697 -0.886869  3.485567 3.49
456 2.530490 -0.955076  3.485567 3.49
457 2.469059 -1.016508  3.485567 3.49
458 2.420997 -1.064570  3.485567 3.49
459 2.388955 -1.096612  3.485567 3.49
460 2.372795 -1.112771  3.485567 3.49
461 2.370800 -1.114767  3.485567 3.49
462 2.380423 -1.105143  3.485567 3.49
463 2.398690 -1.086876  3.485567 3.49
464 2.422437 -1.063130  3.485567 3.49
465 2.448477 -1.037089  3.485567 3.49
466 2.473693 -1.011873  3.485567 3.49
467 2.495114 -0.990453  3.485567 3.49
468 2.510236 -0.975331  3.485567 3.49
469 2.517791 -0.967776  3.485567 3.49
470 2.518553 -0.967014  3.485567 3.49
471 2.515344 -0.970223  3.485567 3.49
472 2.511939 -0.973627  3.485567 3.49
473 2.511698 -0.973869  3.485567 3.49
474 2.516871 -0.968696  3.485567 3.49
475 2.528707 -0.956859  3.485567 3.49
476 2.547752 -0.937815  3.485567 3.49
477 2.573868 -0.911698  3.485567 3.49
478 2.606001 -0.879566  3.485567 3.49
479 2.642027 -0.843539  3.485567 3.49
480 2.679001 -0.806566  3.485567 3.49
481 2.713791 -0.771776  3.485567 3.49
482 2.743842 -0.741724  3.485567 3.49
483 2.767579 -0.717987  3.485567 3.49
484 2.784183 -0.701383  3.485567 3.49
485 2.792961 -0.692606  3.485567 3.49
486 2.792917 -0.692650  3.485567 3.49
487 2.782987 -0.702580  3.485567 3.49
488 2.762770 -0.722796  3.485567 3.49
489 2.733143 -0.752424  3.485567 3.49
490 2.696275 -0.789292  3.485567 3.49
491 2.655148 -0.830419  3.485567 3.49
492 2.612996 -0.872571  3.485567 3.49
493 2.572952 -0.912614  3.485567 3.49
494 2.537869 -0.947698  3.485567 3.49
495 2.510142 -0.975425  3.485567 3.49
496 2.491474 -0.994093  3.485567 3.49
497 2.482631 -1.002935  3.485567 3.49
498 2.483311 -1.002256  3.485567 3.49
499 2.492191 -0.993376  3.485567 3.49
500 2.507143 -0.978424  3.485567 3.49
501 2.525541 -0.960025  3.485567 3.49
502 2.544630 -0.940937  3.485567 3.49
503 2.561974 -0.923593  3.485567 3.49
504 2.575942 -0.909625  3.485567 3.49
505 2.586029 -0.899537  3.485567 3.49
506 2.592818 -0.892749  3.485567 3.49
507 2.597631 -0.887935  3.485567 3.49
508 2.602027 -0.883540  3.485567 3.49
509 2.607039 -0.878528  3.485567 3.49
510 2.611993 -0.873574  3.485567 3.49
511 2.613334 -0.872233  3.485567 3.49
512 2.604854 -0.880713  3.485567 3.49
513 2.580322 -0.905245  3.485567 3.49
514 2.537322 -0.948244  3.485567 3.49
515 2.479407 -1.006159  3.485567 3.49
516 2.414933 -1.070634  3.485567 3.49
517 2.353833 -1.131733  3.485567 3.49
518 2.304670 -1.180896  3.485567 3.49
519 2.273163 -1.212403  3.485567 3.49
520 2.262047 -1.223519  3.485567 3.49
521 2.271492 -1.214075  3.485567 3.49
522 2.299458 -1.186109  3.485567 3.49
523 2.341771 -1.143795  3.485567 3.49
524 2.392143 -1.093424  3.485567 3.49
525 2.442706 -1.042861  3.485567 3.49
526 2.485577 -0.999990  3.485567 3.49
527 2.515274 -0.970293  3.485567 3.49
528 2.530787 -0.954780  3.485567 3.49
529 2.535841 -0.949726  3.485567 3.49
530 2.537080 -0.948487  3.485567 3.49
531 2.541394 -0.944173  3.485567 3.49
532 2.553822 -0.931745  3.485567 3.49
533 2.576558 -0.909008  3.485567 3.49
534 2.608796 -0.876771  3.485567 3.49
535 2.647107 -0.838460  3.485567 3.49
536 2.686382 -0.799184  3.485567 3.49
537 2.721426 -0.764141  3.485567 3.49
538 2.748775 -0.736792  3.485567 3.49
539 2.767760 -0.717806  3.485567 3.49
540 2.780034 -0.705533  3.485567 3.49
541 2.787928 -0.697639  3.485567 3.49
542 2.792913 -0.692654  3.485567 3.49
543 2.795092 -0.690474  3.485567 3.49
544 2.793711 -0.691856  3.485567 3.49
545 2.788022 -0.697544  3.485567 3.49
546 2.777885 -0.707681  3.485567 3.49
547 2.763873 -0.721694  3.485567 3.49
548 2.747010 -0.738556  3.485567 3.49
549 2.728371 -0.757196  3.485567 3.49
550 2.708713 -0.776853  3.485567 3.49
551 2.688242 -0.797324  3.485567 3.49
552 2.666556 -0.819011  3.485567 3.49
553 2.642810 -0.842757  3.485567 3.49
554 2.616113 -0.869454  3.485567 3.49
555 2.586091 -0.899476  3.485567 3.49
556 2.553420 -0.932146  3.485567 3.49
557 2.520068 -0.965499  3.485567 3.49
558 2.489011 -0.996556  3.485567 3.49
559 2.463461 -1.022106  3.485567 3.49
560 2.445869 -1.039698  3.485567 3.49
561 2.437158 -1.048408  3.485567 3.49
562 2.436535 -1.049031  3.485567 3.49
563 2.441931 -1.043636  3.485567 3.49
564 2.450775 -1.034791  3.485567 3.49
565 2.460604 -1.024962  3.485567 3.49
566 2.469222 -1.016345  3.485567 3.49
567 2.474585 -1.010981  3.485567 3.49
568 2.474790 -1.010777  3.485567 3.49
569 2.468304 -1.017263  3.485567 3.49
570 2.454281 -1.031285  3.485567 3.49
571 2.432728 -1.052839  3.485567 3.49
572 2.404493 -1.081073  3.485567 3.49
573 2.371186 -1.114381  3.485567 3.49
574 2.335032 -1.150534  3.485567 3.49
575 2.298636 -1.186931  3.485567 3.49
576 2.264607 -1.220960  3.485567 3.49
577 2.235181 -1.250386  3.485567 3.49
578 2.211961 -1.273606  3.485567 3.49
579 2.195844 -1.289722  3.485567 3.49
580 2.187098 -1.298468  3.485567 3.49
581 2.185499 -1.300067  3.485567 3.49
582 2.190469 -1.295097  3.485567 3.49
583 2.201195 -1.284371  3.485567 3.49
584 2.216728 -1.268839  3.485567 3.49
585 2.236078 -1.249488  3.485567 3.49
586 2.258316 -1.227251  3.485567 3.49
587 2.282633 -1.202933  3.485567 3.49
588 2.308359 -1.177207  3.485567 3.49
589 2.334884 -1.150683  3.485567 3.49
590 2.361552 -1.124015  3.485567 3.49
591 2.387626 -1.097940  3.485567 3.49
592 2.412451 -1.073116  3.485567 3.49
593 2.435831 -1.049736  3.485567 3.49
594 2.458428 -1.027139  3.485567 3.49
595 2.481850 -1.003716  3.485567 3.49
596 2.508239 -0.977327  3.485567 3.49
597 2.539480 -0.946087  3.485567 3.49
598 2.576398 -0.909168  3.485567 3.49
599 2.618279 -0.867287  3.485567 3.49
600 2.662883 -0.822684  3.485567 3.49
601 2.706944 -0.778622  3.485567 3.49
602 2.746998 -0.738568  3.485567 3.49
603 2.780226 -0.705340  3.485567 3.49
604 2.805002 -0.680565  3.485567 3.49
605 2.820936 -0.664631  3.485567 3.49
606 2.828539 -0.657028  3.485567 3.49
607 2.828819 -0.656747  3.485567 3.49
608 2.823068 -0.662498  3.485567 3.49
609 2.812822 -0.672745  3.485567 3.49
610 2.799854 -0.685712  3.485567 3.49
611 2.786097 -0.699470  3.485567 3.49
612 2.773505 -0.712061  3.485567 3.49
613 2.763937 -0.721629  3.485567 3.49
614 2.759074 -0.726493  3.485567 3.49
615 2.760317 -0.725250  3.485567 3.49
616 2.768567 -0.717000  3.485567 3.49
617 2.783832 -0.701735  3.485567 3.49
618 2.804802 -0.680765  3.485567 3.49
619 2.828653 -0.656913  3.485567 3.49
620 2.851309 -0.634257  3.485567 3.49
621 2.868188 -0.617379  3.485567 3.49
622 2.875122 -0.610445  3.485567 3.49
623 2.868979 -0.616587  3.485567 3.49
624 2.847802 -0.637765  3.485567 3.49
625 2.810774 -0.674792  3.485567 3.49
626 2.758528 -0.727039  3.485567 3.49
627 2.693717 -0.791850  3.485567 3.49
628 2.621247 -0.864319  3.485567 3.49
629 2.547634 -0.937933  3.485567 3.49
630 2.479673 -1.005893  3.485567 3.49
631 2.423099 -1.062468  3.485567 3.49
632 2.381749 -1.103817  3.485567 3.49
