#Step   Etot   PotE Ktot  T
244 2.387838 -1.088452  3.476290 3.48
245 2.388004 -1.061291  3.449295 3.45
246 2.388208 -1.027667  3.415875 3.42
247 2.388415 -0.990670  3.379085 3.38
248 2.388594 -0.953483  3.342077 3.34
249 2.388723 -0.918879  3.307602 3.31
250 2.388789 -0.888874  3.277663 3.28
251 2.388791 -0.864545  3.253336 3.25
252 2.388734 -0.845998  3.234732 3.23
253 2.388638 -0.832483  3.221122 3.22
254 2.388540 -0.822713  3.211253 3.21
255 2.388486 -0.815420  3.203906 3.20
256 2.388512 -0.810020  3.198532 3.20
257 2.388612 -0.807078  3.195690 3.20
258 2.388729 -0.808174  3.196904 3.20
259 2.388781 -0.815041  3.203821 3.20
260 2.388717 -0.828371  3.217088 3.22
261 2.657042 -0.846941  3.503983 3.50
262 2.656884 -0.866833  3.523717 3.52
263 2.656787 -0.885487  3.542274 3.54
264 2.656765 -0.901160  3.557925 3.56
265 2.656789 -0.913185  3.569974 3.57
266 2.656818 -0.921612  3.578430 3.58
267 2.656829 -0.926659  3.583487 3.58
268 2.656819 -0.928361  3.585180 3.59
269 2.656799 -0.926522  3.583321 3.58
270 2.656781 -0.920845  3.577626 3.58
271 2.656771 -0.911092  3.567864 3.57
272 2.656777 -0.897199  3.553977 3.55
273 2.656808 -0.879373  3.536181 3.54
274 2.656871 -0.858213  3.515084 3.52
275 2.656963 -0.834792  3.491755 3.49
276 2.657069 -0.810601  3.467670 3.47
277 2.657167 -0.787309  3.444475 3.44
278 2.657237 -0.766435  3.423672 3.42
279 2.657269 -0.749071  3.406340 3.41
280 2.657260 -0.735730  3.392990 3.39
281 2.749786 -0.725868  3.475654 3.48
282 2.749699 -0.718656  3.468354 3.47
283 2.749581 -0.712878  3.462459 3.46
284 2.749444 -0.706934  3.456378 3.46
285 2.749305 -0.699019  3.448324 3.45
286 2.749188 -0.687394  3.436582 3.44
287 2.749121 -0.670736  3.419857 3.42
288 2.749133 -0.648557  3.397690 3.40
289 2.749237 -0.621588  3.370825 3.37
290 2.749412 -0.591922  3.341334 3.34
291 2.749604 -0.562688  3.312292 3.31
292 2.749747 -0.537236  3.286983 3.29
293 2.749796 -0.518151  3.267947 3.27
294 2.749766 -0.506636  3.256402 3.26
295 2.749715 -0.502683  3.252398 3.25
296 2.749703 -0.505872  3.255574 3.26
297 2.749735 -0.516151  3.265887 3.27
298 2.749759 -0.533913  3.283672 3.28
299 2.749706 -0.559245  3.308951 3.31
300 2.749556 -0.591002  3.340558 3.34
301 2.894361 -0.626658  3.521019 3.52
302 2.894174 -0.661377  3.555551 3.56
303 2.894044 -0.691874  3.585918 3.59
304 2.893979 -0.715730  3.609709 3.61
305 2.893977 -0.731602  3.625578 3.63
306 2.894035 -0.739223  3.633258 3.63
307 2.894154 -0.739385  3.633539 3.63
308 2.894326 -0.733895  3.628222 3.63
309 2.894540 -0.725444  3.619984 3.62
310 2.894785 -0.717396  3.612182 3.61
311 2.895049 -0.713582  3.608631 3.61
312 2.895309 -0.718055  3.613364 3.61
313 2.895513 -0.734663  3.630176 3.63
314 2.895598 -0.766273  3.661872 3.66
315 2.895514 -0.813806  3.709321 3.71
316 2.895264 -0.875527  3.770791 3.77
317 2.894909 -0.947096  3.842006 3.84
318 2.894545 -1.022499  3.917043 3.92
319 2.894251 -1.095446  3.989696 3.99
320 2.894065 -1.160616  4.054681 4.05
321 2.324849 -1.211842  3.536691 3.54
322 2.324822 -1.253171  3.577994 3.58
323 2.324847 -1.283568  3.608416 3.61
324 2.324903 -1.302904  3.627807 3.63
325 2.324975 -1.311658  3.636633 3.64
326 2.325054 -1.310696  3.635750 3.64
327 2.325139 -1.301129  3.626269 3.63
328 2.325236 -1.284287  3.609523 3.61
329 2.325353 -1.261765  3.587118 3.59
330 2.325493 -1.235513  3.561007 3.56
331 2.325651 -1.207861  3.533512 3.53
332 2.325806 -1.181391  3.507197 3.51
333 2.325924 -1.158604  3.484528 3.48
334 2.325971 -1.141419  3.467390 3.47
335 2.325928 -1.130673  3.456601 3.46
336 2.325796 -1.125828  3.451624 3.45
337 2.325600 -1.125013  3.450613 3.45
338 2.325376 -1.125391  3.450767 3.45
339 2.325161 -1.123708  3.448869 3.45
340 2.324984 -1.116866  3.441850 3.44
341 2.368584 -1.102186  3.470770 3.47
342 2.368545 -1.078108  3.446653 3.45
343 2.368593 -1.044404  3.412997 3.41
344 2.368732 -1.002260  3.370992 3.37
345 2.368954 -0.954305  3.323259 3.32
346 2.369233 -0.904462  3.273695 3.27
347 2.369520 -0.857510  3.227030 3.23
348 2.369743 -0.818294  3.188037 3.19
349 2.369831 -0.790652  3.160483 3.16
350 2.369745 -0.776367  3.146111 3.15
351 2.369501 -0.774600  3.144101 3.14
352 2.369168 -0.782137  3.151305 3.15
353 2.368847 -0.794414  3.163261 3.16
354 2.368630 -0.806983  3.175613 3.18
355 2.368585 -0.816915  3.185500 3.19
356 2.368727 -0.823771  3.192498 3.19
357 2.369001 -0.829775  3.198775 3.20
358 2.369291 -0.838979  3.208270 3.21
359 2.369467 -0.855542  3.225009 3.23
360 2.369463 -0.881838  3.251301 3.25
361 2.603583 -0.917799  3.521382 3.52
362 2.603392 -0.958912  3.562304 3.56
363 2.603237 -1.001745  3.604982 3.60
364 2.603149 -1.043259  3.646407 3.65
365 2.603113 -1.081319  3.684432 3.68
366 2.603098 -1.114586  3.717684 3.72
367 2.603081 -1.142123  3.745204 3.75
368 2.603051 -1.163069  3.766120 3.77
369 2.603019 -1.176517  3.779536 3.78
370 2.603006 -1.181664  3.784670 3.78
371 2.603041 -1.178139  3.781181 3.78
372 2.603148 -1.166419  3.769567 3.77
373 2.603333 -1.148142  3.751474 3.75
374 2.603569 -1.126148  3.729717 3.73
375 2.603793 -1.104040  3.707833 3.71
376 2.603925 -1.085213  3.689137 3.69
377 2.603911 -1.071669  3.675580 3.68
378 2.603756 -1.063237  3.666993 3.67
379 2.603518 -1.057642  3.661160 3.66
380 2.603269 -1.051341  3.654611 3.65
381 2.434027 -1.041330  3.475357 3.48
382 2.433901 -1.024954  3.458855 3.46
383 2.433865 -1.000395  3.434260 3.43
384 2.433924 -0.967263  3.401187 3.40
385 2.434072 -0.926681  3.360753 3.36
386 2.434294 -0.881199  3.315492 3.32
387 2.434556 -0.834501  3.269056 3.27
388 2.434812 -0.790886  3.225698 3.23
389 2.435010 -0.754544  3.189553 3.19
390 2.435106 -0.728750  3.163856 3.16
391 2.435082 -0.715218  3.150299 3.15
392 2.434952 -0.713813  3.148766 3.15
393 2.434760 -0.722773  3.157534 3.16
394 2.434557 -0.739317  3.173874 3.17
395 2.434386 -0.760410  3.194796 3.19
396 2.434272 -0.783427  3.217699 3.22
397 2.434220 -0.806533  3.240753 3.24
398 2.434222 -0.828798  3.263020 3.26
399 2.434260 -0.850091  3.284351 3.28
400 2.434312 -0.870828  3.305140 3.31
401 2.614782 -0.891578  3.506360 3.51
402 2.614791 -0.911684  3.526475 3.53
403 2.614751 -0.931209  3.545960 3.55
404 2.614670 -0.949564  3.564234 3.56
405 2.614577 -0.965620  3.580197 3.58
406 2.614511 -0.978125  3.592636 3.59
407 2.614509 -0.986280  3.600790 3.60
408 2.614583 -0.990233  3.604816 3.60
409 2.614714 -0.991228  3.605941 3.61
410 2.614856 -0.991311  3.606167 3.61
411 2.614957 -0.992658  3.607615 3.61
412 2.614973 -0.996778  3.611751 3.61
413 2.614889 -1.003885  3.618774 3.62
414 2.614721 -1.012677  3.627399 3.63
415 2.614516 -1.020599  3.635115 3.64
416 2.614337 -1.024538  3.638875 3.64
417 2.614243 -1.021777  3.636019 3.64
418 2.614270 -1.010889  3.625159 3.63
419 2.614423 -0.992296  3.606719 3.61
420 2.614671 -0.968322  3.582994 3.58
421 2.517531 -0.943444  3.460975 3.46
422 2.517797 -0.922056  3.439853 3.44
423 2.517986 -0.908256  3.426242 3.43
424 2.518059 -0.904986  3.423045 3.42
425 2.517998 -0.913416  3.431414 3.43
426 2.517813 -0.932693  3.450506 3.45
427 2.517533 -0.960075  3.477608 3.48
428 2.517197 -0.991379  3.508576 3.51
429 2.516844 -1.021593  3.538437 3.54
430 2.516510 -1.045511  3.562020 3.56
431 2.516225 -1.058314  3.574539 3.57
432 2.516023 -1.056100  3.572123 3.57
433 2.515939 -1.036413  3.552351 3.55
