#Step   Etot   PotE Ktot  T
633 2.533761 -1.030427  3.564188 3.56
634 2.533471 -1.053020  3.586490 3.59
635 2.533304 -1.071760  3.605064 3.61
636 2.533257 -1.083599  3.616856 3.62
637 2.533288 -1.087349  3.620638 3.62
638 2.533361 -1.083168  3.616529 3.62
639 2.533466 -1.072042  3.605509 3.61
640 2.533617 -1.055617  3.589234 3.59
641 2.430160 -1.036960  3.467120 3.47
642 2.430424 -1.019502  3.449926 3.45
643 2.430698 -1.007283  3.437980 3.44
644 2.430910 -1.004364  3.435274 3.44
645 2.430991 -1.013775  3.444766 3.44
646 2.430907 -1.036498  3.467405 3.47
647 2.430672 -1.070977  3.501649 3.50
648 2.430341 -1.113347  3.543688 3.54
649 2.429978 -1.158253  3.588231 3.59
650 2.429636 -1.199847  3.629483 3.63
651 2.429348 -1.232648  3.661996 3.66
652 2.429133 -1.252120  3.681253 3.68
653 2.429016 -1.255066  3.684082 3.68
654 2.429035 -1.240056  3.669091 3.67
655 2.429237 -1.208006  3.637244 3.64
656 2.429633 -1.162771  3.592404 3.59
657 2.430137 -1.111113  3.541250 3.54
658 2.430559 -1.061251  3.491809 3.49
659 2.430727 -1.020042  3.450770 3.45
660 2.430636 -0.990503  3.421140 3.42
661 2.494857 -0.971208  3.466065 3.47
662 2.494678 -0.959136  3.453813 3.45
663 2.494566 -0.951268  3.445834 3.45
664 2.494506 -0.945375  3.439881 3.44
665 2.494493 -0.939966  3.434459 3.43
666 2.494535 -0.934275  3.428810 3.43
667 2.494630 -0.928396  3.423026 3.42
668 2.494749 -0.923235  3.417983 3.42
669 2.494853 -0.920116  3.414969 3.41
670 2.494913 -0.920235  3.415148 3.42
671 2.494920 -0.924220  3.419140 3.42
672 2.494887 -0.931999  3.426886 3.43
673 2.494844 -0.942980  3.437824 3.44
674 2.494819 -0.956443  3.451262 3.45
675 2.494833 -0.971952  3.466784 3.47
676 2.494886 -0.989626  3.484512 3.48
677 2.494961 -1.010149  3.505110 3.51
678 2.495026 -1.034493  3.529519 3.53
679 2.495049 -1.063453  3.558502 3.56
680 2.495008 -1.097167  3.592175 3.59
681 2.388293 -1.134528  3.522821 3.52
682 2.388139 -1.174535  3.562675 3.56
683 2.387961 -1.214683  3.602644 3.60
684 2.387781 -1.252117  3.639898 3.64
685 2.387613 -1.283990  3.671604 3.67
686 2.387463 -1.307703  3.695166 3.70
687 2.387335 -1.321030  3.708365 3.71
688 2.387236 -1.322216  3.709452 3.71
689 2.387183 -1.310113  3.697296 3.70
690 2.387200 -1.284437  3.671637 3.67
691 2.387316 -1.246123  3.633439 3.63
692 2.387545 -1.197683  3.585227 3.59
693 2.387872 -1.143360  3.531232 3.53
694 2.388245 -1.088846  3.477091 3.48
695 2.388574 -1.040412  3.428986 3.43
696 2.388762 -1.003555  3.392318 3.39
697 2.388742 -0.981557  3.370299 3.37
698 2.388506 -0.974479  3.362984 3.36
699 2.388116 -0.979071  3.367187 3.37
700 2.387689 -0.989725  3.377414 3.38
701 2.495494 -0.999915  3.495408 3.50
702 2.495312 -1.003911  3.499223 3.50
703 2.495286 -0.999027  3.494313 3.49
704 2.495336 -0.984905  3.480241 3.48
705 2.495379 -0.962449  3.457827 3.46
706 2.495384 -0.932657  3.428042 3.43
707 2.495390 -0.896210  3.391600 3.39
708 2.495465 -0.853975  3.349440 3.35
709 2.495677 -0.808003  3.303681 3.30
710 2.496047 -0.762430  3.258477 3.26
711 2.496503 -0.723625  3.220128 3.22
712 2.496882 -0.698972  3.195855 3.20
713 2.497044 -0.694454  3.191498 3.19
714 2.496988 -0.712591  3.209579 3.21
715 2.496818 -0.752331  3.249149 3.25
716 2.496613 -0.810447  3.307060 3.31
717 2.496383 -0.882749  3.379132 3.38
718 2.496120 -0.964411  3.460531 3.46
719 2.495846 -1.050032  3.545877 3.55
720 2.495603 -1.134044  3.629647 3.63
721 2.351335 -1.210343  3.561677 3.56
722 2.351213 -1.277080  3.628293 3.63
723 2.351135 -1.331324  3.682459 3.68
724 2.351063 -1.371040  3.722103 3.72
725 2.350951 -1.394588  3.745539 3.75
726 2.350765 -1.400169  3.750934 3.75
727 2.350496 -1.385421  3.735916 3.74
728 2.350196 -1.347459  3.697655 3.70
729 2.350042 -1.283891  3.633933 3.63
730 2.350363 -1.195564  3.545927 3.55
731 2.351448 -1.091123  3.442571 3.44
732 2.352980 -0.990084  3.343064 3.34
733 2.353813 -0.916947  3.270760 3.27
734 2.353173 -0.884921  3.238093 3.24
735 2.351795 -0.885625  3.237419 3.24
736 2.350896 -0.898858  3.249754 3.25
737 2.350859 -0.909676  3.260535 3.26
738 2.351347 -0.915023  3.266370 3.27
739 2.351896 -0.919871  3.271767 3.27
740 2.352220 -0.930714  3.282934 3.28
741 2.554915 -0.950890  3.505805 3.51
742 2.554770 -0.978993  3.533763 3.53
743 2.554531 -1.011948  3.566479 3.57
744 2.554290 -1.045241  3.599531 3.60
745 2.554118 -1.074352  3.628470 3.63
746 2.554052 -1.095850  3.649903 3.65
747 2.554095 -1.108008  3.662102 3.66
748 2.554219 -1.110886  3.665106 3.67
749 2.554380 -1.105962  3.660343 3.66
750 2.554524 -1.095448  3.649973 3.65
751 2.554601 -1.081478  3.636079 3.64
752 2.554584 -1.065351  3.619936 3.62
753 2.554491 -1.047135  3.601626 3.60
754 2.554385 -1.025914  3.580299 3.58
755 2.554354 -1.000712  3.555066 3.56
756 2.554463 -0.971714  3.526178 3.53
757 2.554722 -0.941184  3.495907 3.50
758 2.555061 -0.913502  3.468563 3.47
759 2.555354 -0.894073  3.449427 3.45
760 2.555483 -0.887459  3.442942 3.44
761 2.598030 -0.895524  3.493554 3.49
762 2.597786 -0.916910  3.514696 3.51
763 2.597451 -0.947746  3.545197 3.55
764 2.597090 -0.982670  3.579760 3.58
765 2.596737 -1.015846  3.612583 3.61
766 2.596411 -1.041620  3.638031 3.64
767 2.596132 -1.054923  3.651055 3.65
768 2.595933 -1.051667  3.647600 3.65
769 2.595872 -1.029316  3.625188 3.63
770 2.596018 -0.987730  3.583748 3.58
771 2.596421 -0.930130  3.526551 3.53
772 2.597044 -0.863625  3.460669 3.46
773 2.597731 -0.798478  3.396208 3.40
774 2.598242 -0.745618  3.343860 3.34
775 2.598389 -0.713095  3.311484 3.31
776 2.598154 -0.703329  3.301484 3.30
777 2.597693 -0.712845  3.310538 3.31
778 2.597213 -0.734481  3.331694 3.33
779 2.596864 -0.760484  3.357349 3.36
780 2.596694 -0.784816  3.381510 3.38
781 2.700738 -0.803840  3.504578 3.50
782 2.700817 -0.815629  3.516446 3.52
783 2.700925 -0.820682  3.521607 3.52
784 2.701020 -0.820139  3.521159 3.52
785 2.701090 -0.815158  3.516248 3.52
786 2.701146 -0.806695  3.507841 3.51
787 2.701197 -0.795593  3.496790 3.50
788 2.701240 -0.782675  3.483916 3.48
789 2.701261 -0.768663  3.469924 3.47
790 2.701262 -0.753979  3.455241 3.46
791 2.701277 -0.738797  3.440075 3.44
792 2.701355 -0.723523  3.424878 3.42
793 2.701515 -0.709443  3.410957 3.41
794 2.701726 -0.698999  3.400725 3.40
795 2.701913 -0.695325  3.397238 3.40
796 2.702000 -0.701178  3.403178 3.40
797 2.701945 -0.717819  3.419764 3.42
798 2.701766 -0.744417  3.446182 3.45
799 2.701523 -0.778280  3.479803 3.48
800 2.701289 -0.815719  3.517008 3.52
801 2.669670 -0.853042  3.522712 3.52
802 2.669560 -0.887656  3.557216 3.56
803 2.669496 -0.917623  3.587119 3.59
804 2.669444 -0.941712  3.611155 3.61
805 2.669372 -0.958936  3.628308 3.63
806 2.669268 -0.968150  3.637418 3.64
807 2.669138 -0.967879  3.637017 3.64
808 2.669003 -0.956441  3.625445 3.63
809 2.668893 -0.932277  3.601170 3.60
810 2.668843 -0.894412  3.563255 3.56
811 2.668902 -0.843024  3.511926 3.51
812 2.669131 -0.780162  3.449293 3.45
813 2.669573 -0.710551  3.380124 3.38
814 2.670197 -0.642075  3.312273 3.31
815 2.670829 -0.585053  3.255882 3.26
816 2.671189 -0.549506  3.220695 3.22
817 2.671066 -0.541072  3.212139 3.21
818 2.670488 -0.558047  3.228535 3.23
819 2.669683 -0.591768  3.261451 3.26
820 2.668915 -0.629956  3.298871 3.30
821 2.855045 -0.660420  3.515464 3.52
822 2.854793 -0.672096  3.526889 3.53
823 2.854881 -0.661086  3.515967 3.52
824 2.855275 -0.628918  3.484193 3.48
825 2.855870 -0.581995  3.437866 3.44
826 2.856513 -0.529947  3.386461 3.39
827 2.857052 -0.483207  3.340260 3.34
828 2.857350 -0.450539  3.307889 3.31
829 2.857274 -0.436736  3.294010 3.29
830 2.856797 -0.440628  3.297425 3.30
831 2.856123 -0.454851  3.310975 3.31
832 2.855591 -0.468921  3.324512 3.32
833 2.855436 -0.474175  3.329611 3.33
834 2.855690 -0.467394  3.323084 3.32
835 2.856230 -0.451493  3.307723 3.31
836 2.856853 -0.433816  3.290668 3.29
837 2.857341 -0.423109  3.280450 3.28
838 2.857541 -0.426288  3.283830 3.28
839 2.857426 -0.446129  3.303555 3.30
840 2.857090 -0.480796  3.337887 3.34
841 3.004355 -0.525374  3.529729 3.53
842 3.004001 -0.572014  3.576014 3.58
843 3.003790 -0.615363  3.619153 3.62
844 3.003786 -0.652390  3.656175 3.66
845 3.004046 -0.683373  3.687419 3.69
846 3.004563 -0.712627  3.717190 3.72
847 3.005129 -0.748004  3.753133 3.75
848 3.005363 -0.797584  3.802947 3.80
849 3.005028 -0.864177  3.869206 3.87
850 3.004320 -0.942111  3.946431 3.95
851 3.003662 -1.019935  4.023597 4.02
852 3.003321 -1.086447  4.089768 4.09
853 3.003296 -1.134810  4.138106 4.14
854 3.003463 -1.163004  4.166467 4.17
855 3.003701 -1.172277  4.175979 4.18
856 3.003942 -1.165437  4.169378 4.17
857 3.004163 -1.145784  4.149948 4.15
858 3.004370 -1.116705  4.121075 4.12
859 3.004572 -1.081625  4.086197 4.09
860 3.004767 -1.044043  4.048810 4.05
861 2.441695 -1.011820  3.453515 3.45
862 2.441822 -0.986969  3.428791 3.43
863 2.441896 -0.971802  3.413698 3.41
864 2.441906 -0.967711  3.409618 3.41
865 2.441837 -0.974964  3.416801 3.42
866 2.441685 -0.992472  3.434156 3.43
867 2.441478 -1.017763  3.459241 3.46
868 2.441275 -1.047451  3.488725 3.49
869 2.441125 -1.078090  3.519216 3.52
870 2.441042 -1.106955  3.547997 3.55
871 2.440999 -1.132284  3.573283 3.57
872 2.440949 -1.152967  3.593916 3.59
873 2.440857 -1.167961  3.608818 3.61
874 2.440707 -1.175797  3.616504 3.62
875 2.440511 -1.174406  3.614917 3.61
876 2.440305 -1.161329  3.601633 3.60
877 2.440149 -1.134293  3.574442 3.57
878 2.440130 -1.092147  3.532276 3.53
879 2.440343 -1.036113  3.476456 3.48
880 2.440835 -0.971079  3.411914 3.41
881 2.515165 -0.904947  3.420111 3.42
882 2.515760 -0.849492  3.365252 3.37
883 2.516004 -0.814562  3.330566 3.33
884 2.515877 -0.804572  3.320450 3.32
885 2.515590 -0.818108  3.333698 3.33
886 2.515303 -0.850679  3.365982 3.37
887 2.515003 -0.897075  3.412078 3.41
888 2.514635 -0.951502  3.466137 3.47
889 2.514246 -1.007113  3.521358 3.52
890 2.513950 -1.056791  3.570741 3.57
891 2.513822 -1.094860  3.608682 3.61
892 2.513853 -1.118254  3.632107 3.63
893 2.513985 -1.126520  3.640505 3.64
894 2.514164 -1.121060  3.635223 3.64
895 2.514365 -1.104341  3.618706 3.62
896 2.514593 -1.079482  3.594075 3.59
897 2.514856 -1.050198  3.565054 3.57
898 2.515134 -1.020784  3.535919 3.54
899 2.515371 -0.995730  3.511100 3.51
900 2.515497 -0.978820  3.494316 3.49
901 2.506741 -0.972191  3.478932 3.48
902 2.506653 -0.975943  3.482595 3.48
903 2.506561 -0.988821  3.495383 3.50
904 2.506510 -1.009316  3.515826 3.52
905 2.506483 -1.036283  3.542765 3.54
906 2.506435 -1.068788  3.575224 3.58
907 2.506337 -1.105539  3.611875 3.61
908 2.506189 -1.144467  3.650656 3.65
909 2.506025 -1.182801  3.688826 3.69
910 2.505886 -1.217544  3.723430 3.72
911 2.505800 -1.246080  3.751880 3.75
912 2.505776 -1.266620  3.772396 3.77
913 2.505805 -1.278360  3.784165 3.78
914 2.505873 -1.281389  3.787262 3.79
915 2.505962 -1.276472  3.782434 3.78
916 2.506061 -1.264809  3.770870 3.77
917 2.506164 -1.247856  3.754020 3.75
918 2.506265 -1.227197  3.733462 3.73
919 2.506363 -1.204456  3.710819 3.71
920 2.506454 -1.181237  3.687691 3.69
921 2.304409 -1.160192  3.464601 3.46
922 2.304468 -1.142495  3.446964 3.45
923 2.304502 -1.129134  3.433636 3.43
924 2.304502 -1.120657  3.425159 3.43
925 2.304468 -1.117079  3.421547 3.42
926 2.304401 -1.117858  3.422260 3.42
927 2.304308 -1.121938  3.426246 3.43
928 2.304198 -1.127860  3.432058 3.43
929 2.304085 -1.133937  3.438022 3.44
930 2.303986 -1.138488  3.442474 3.44
931 2.303920 -1.140114  3.444034 3.44
932 2.303904 -1.137992  3.441897 3.44
933 2.303954 -1.132145  3.436099 3.44
934 2.304072 -1.123631  3.427703 3.43
935 2.304252 -1.114586  3.418837 3.42
936 2.304472 -1.108061  3.412533 3.41
937 2.304700 -1.107661  3.412361 3.41
938 2.304891 -1.116999  3.421890 3.42
939 2.304986 -1.138962  3.443948 3.44
940 2.304933 -1.174813  3.479746 3.48
941 2.310544 -1.223471  3.534015 3.53
942 2.310229 -1.281317  3.591546 3.59
943 2.309892 -1.343093  3.652985 3.65
944 2.309605 -1.403104  3.712709 3.71
945 2.309400 -1.456327  3.765727 3.77
946 2.309275 -1.498969  3.808244 3.81
947 2.309212 -1.528544  3.837756 3.84
948 2.309188 -1.543647  3.852835 3.85
949 2.309184 -1.543656  3.852841 3.85
950 2.309189 -1.528468  3.837657 3.84
951 2.309200 -1.498329  3.807529 3.81
952 2.309220 -1.453785  3.763006 3.76
953 2.309261 -1.395733  3.704994 3.70
954 2.309336 -1.325555  3.634891 3.63
955 2.309454 -1.245284  3.554738 3.55
956 2.309618 -1.157711  3.467329 3.47
957 2.309822 -1.066391  3.376213 3.38
958 2.310058 -0.975517  3.285575 3.29
959 2.310318 -0.889740  3.200058 3.20
960 2.310594 -0.813995  3.124589 3.12
961 2.671848 -0.748288  3.420136 3.42
962 2.672073 -0.700181  3.372254 3.37
963 2.672161 -0.673430  3.345590 3.35
964 2.672051 -0.669473  3.341524 3.34
965 2.671762 -0.686606  3.358368 3.36
966 2.671385 -0.720277  3.391662 3.39
967 2.671027 -0.764414  3.435441 3.44
968 2.670765 -0.813046  3.483811 3.48
969 2.670626 -0.861488  3.532114 3.53
970 2.670605 -0.906856  3.577461 3.58
971 2.670676 -0.948042  3.618718 3.62
972 2.670798 -0.985355  3.656153 3.66
973 2.670926 -1.019946  3.690872 3.69
974 2.671013 -1.053102  3.724114 3.72
975 2.671034 -1.085584  3.756618 3.76
976 2.670996 -1.117266  3.788262 3.79
977 2.670927 -1.147199  3.818126 3.82
978 2.670864 -1.174032  3.844896 3.84
979 2.670832 -1.196529  3.867361 3.87
980 2.670838 -1.213935  3.884773 3.88
981 2.271659 -1.226408  3.498066 3.50
982 2.271697 -1.236074  3.507771 3.51
983 2.271727 -1.243369  3.515097 3.52
984 2.271738 -1.248669  3.520407 3.52
985 2.271727 -1.252109  3.523836 3.52
986 2.271704 -1.253559  3.525263 3.53
987 2.271688 -1.252767  3.524456 3.52
988 2.271696 -1.249615  3.521311 3.52
989 2.271733 -1.244338  3.516070 3.52
990 2.271792 -1.237601  3.509394 3.51
991 2.271859 -1.230402  3.502261 3.50
992 2.271917 -1.223832  3.495749 3.50
993 2.271956 -1.218839  3.490795 3.49
994 2.271975 -1.216073  3.488049 3.49
995 2.271980 -1.215870  3.487851 3.49
996 2.271975 -1.218305  3.490280 3.49
997 2.271961 -1.223263  3.495224 3.50
998 2.271937 -1.230466  3.502404 3.50
999 2.271905 -1.239482  3.511388 3.51
1000 2.271867 -1.249738  3.521605 3.52
1001 2.271827 -1.260566  3.532394 3.53
1002 2.271791 -1.271284  3.543075 3.54
1003 2.271762 -1.281266  3.553029 3.55
1004 2.271740 -1.290000  3.561740 3.56
1005 2.271723 -1.297085  3.568809 3.57
1006 2.271711 -1.302221  3.573932 3.57
1007 2.271709 -1.305199  3.576908 3.58
1008 2.271724 -1.305975  3.577700 3.58
1009 2.271765 -1.304783  3.576548 3.58
1010 2.271830 -1.302237  3.574067 3.57
1011 2.271904 -1.299302  3.571205 3.57
1012 2.271962 -1.297074  3.569036 3.57
1013 2.271980 -1.296427  3.568407 3.57
1014 2.271950 -1.297666  3.569616 3.57
1015 2.271885 -1.300412  3.572297 3.57
1016 2.271816 -1.303789  3.575606 3.58
1017 2.271778 -1.306865  3.578643 3.58
1018 2.271783 -1.309113  3.580896 3.58
1019 2.271815 -1.310606  3.582421 3.58
1020 2.271833 -1.311770  3.583603 3.58
1021 2.271796 -1.312804  3.584599 3.58
1022 2.271693 -1.313122  3.584815 3.58
1023 2.271555 -1.311234  3.582789 3.58
1024 2.271436 -1.305191  3.576627 3.58
1025 2.271381 -1.293342  3.564723 3.56
1026 2.271414 -1.275015  3.546428 3.55
1027 2.271527 -1.250849  3.522375 3.52
1028 2.271692 -1.222716  3.494408 3.49
1029 2.271864 -1.193301  3.465165 3.47
1030 2.271992 -1.165421  3.437412 3.44
1031 2.272030 -1.141260  3.413291 3.41
1032 2.271962 -1.121735  3.393697 3.39
1033 2.271804 -1.106229  3.378033 3.38
1034 2.271601 -1.092851  3.364452 3.36
1035 2.271417 -1.079116  3.350533 3.35
1036 2.271317 -1.062884  3.334201 3.33
1037 2.271358 -1.043338  3.314696 3.31
1038 2.271560 -1.021781  3.293341 3.29
1039 2.271858 -1.001801  3.273659 3.27
1040 2.272090 -0.988197  3.260287 3.26
1041 2.272081 -0.984564  3.256645 3.26
1042 2.271795 -0.990842  3.262637 3.26
1043 2.271375 -1.002828  3.274203 3.27
1044 2.271024 -1.014216  3.285240 3.29
1045 2.270868 -1.019546  3.290414 3.29
1046 2.270926 -1.016180  3.287106 3.29
1047 2.271151 -1.004729  3.275880 3.28
1048 2.271464 -0.988419  3.259883 3.26
1049 2.271773 -0.971912  3.243685 3.24
1050 2.271986 -0.959894  3.231879 3.23
1051 2.272048 -0.955710  3.227758 3.23
1052 2.271965 -0.960514  3.232479 3.23
1053 2.271800 -0.973303  3.245103 3.25
1054 2.271640 -0.991800  3.263441 3.26
1055 2.271550 -1.013667  3.285217 3.29
1056 2.271545 -1.037420  3.308965 3.31
1057 2.271595 -1.062682  3.334276 3.33
1058 2.271646 -1.089777  3.361424 3.36
1059 2.271660 -1.119022  3.390682 3.39
1060 2.271624 -1.150163  3.421787 3.42
1061 2.271553 -1.182227  3.453780 3.45
1062 2.271466 -1.213732  3.485198 3.49
1063 2.271374 -1.242977  3.514351 3.51
1064 2.271277 -1.268238  3.539515 3.54
1065 2.271171 -1.287811  3.558982 3.56
1066 2.271055 -1.300001  3.571056 3.57
1067 2.270944 -1.303168  3.574112 3.57
1068 2.270879 -1.295996  3.566875 3.57
1069 2.270925 -1.278102  3.549028 3.55
1070 2.271138 -1.250932  3.522071 3.52
1071 2.271494 -1.218415  3.489909 3.49
1072 2.271837 -1.186410  3.458247 3.46
1073 2.271952 -1.160368  3.432320 3.43
1074 2.271755 -1.142319  3.414074 3.41
1075 2.271382 -1.129719  3.401101 3.40
1076 2.271067 -1.117328  3.388395 3.39
1077 2.270955 -1.100486  3.371441 3.37
1078 2.271060 -1.077331  3.348391 3.35
1079 2.271313 -1.049152  3.320465 3.32
1080 2.271628 -1.019497  3.291125 3.29
1081 2.271937 -0.992938  3.264875 3.26
1082 2.272196 -0.974023  3.246218 3.25
1083 2.272377 -0.966557  3.238933 3.24
1084 2.272455 -0.973133  3.245588 3.25
1085 2.272406 -0.994724  3.267130 3.27
1086 2.272222 -1.030301  3.302523 3.30
1087 2.271934 -1.076741  3.348675 3.35
1088 2.271607 -1.129290  3.400897 3.40
1089 2.271313 -1.182535  3.453847 3.45
1090 2.271092 -1.231460  3.502552 3.50
1091 2.270953 -1.272132  3.543086 3.54
1092 2.270881 -1.301892  3.572773 3.57
1093 2.270858 -1.319206  3.590064 3.59
1094 2.270879 -1.323476  3.594356 3.59
1095 2.270956 -1.314992  3.585948 3.59
1096 2.271111 -1.295088  3.566198 3.57
1097 2.271355 -1.266415  3.537770 3.54
1098 2.271671 -1.233059  3.504729 3.50
1099 2.271986 -1.200149  3.472135 3.47
1100 2.272197 -1.172756  3.444953 3.44
1101 2.272228 -1.154356  3.426585 3.43
1102 2.272091 -1.145746  3.417837 3.42
1103 2.271875 -1.145177  3.417052 3.42
1104 2.271686 -1.149631  3.421317 3.42
1105 2.271576 -1.156323  3.427900 3.43
1106 2.271527 -1.163502  3.435029 3.44
1107 2.271478 -1.170261  3.441739 3.44
1108 2.271374 -1.175742  3.447116 3.45
1109 2.271199 -1.178388  3.449588 3.45
1110 2.270996 -1.175790  3.446786 3.45
1111 2.270850 -1.165324  3.436175 3.44
1112 2.270858 -1.145418  3.416276 3.42
1113 2.271066 -1.116882  3.387948 3.39
1114 2.271412 -1.083462  3.354874 3.35
1115 2.271722 -1.050791  3.322513 3.32
1116 2.271830 -1.023843  3.295673 3.30
1117 2.271718 -1.004565  3.276283 3.28
1118 2.271515 -0.991570  3.263085 3.26
1119 2.271364 -0.981922  3.253286 3.25
1120 2.271321 -0.973203  3.244523 3.24
1121 2.271364 -0.964438  3.235802 3.24
1122 2.271451 -0.955931  3.227382 3.23
1123 2.271543 -0.948670  3.220213 3.22
1124 2.271616 -0.943786  3.215402 3.22
1125 2.271652 -0.942151  3.213803 3.21
1126 2.271640 -0.944103  3.215743 3.22
1127 2.271579 -0.949280  3.220860 3.22
1128 2.271477 -0.956602  3.228079 3.23
1129 2.271351 -0.964397  3.235748 3.24
1130 2.271225 -0.970685  3.241909 3.24
1131 2.271118 -0.973531  3.244650 3.24
1132 2.271048 -0.971379  3.242427 3.24
1133 2.271032 -0.963319  3.234350 3.23
1134 2.271098 -0.949386  3.220483 3.22
1135 2.271274 -0.930951  3.202225 3.20
1136 2.271560 -0.911071  3.182631 3.18
1137 2.271903 -0.894402  3.166305 3.17
1138 2.272195 -0.886317  3.158512 3.16
1139 2.272319 -0.891285  3.163604 3.16
1140 2.272212 -0.911149  3.183361 3.18
1141 2.271913 -0.944214  3.216126 3.22
1142 2.271545 -0.985790  3.257335 3.26
1143 2.271251 -1.029997  3.301248 3.30
1144 2.271111 -1.071822  3.342932 3.34
1145 2.271117 -1.108361  3.379478 3.38
1146 2.271202 -1.138815  3.410017 3.41
1147 2.271288 -1.163592  3.434880 3.43
1148 2.271324 -1.183222  3.454546 3.45
1149 2.271299 -1.197635  3.468933 3.47
1150 2.271230 -1.205994  3.477224 3.48
1151 2.271140 -1.206936  3.478076 3.48
1152 2.271048 -1.198930  3.469978 3.47
1153 2.270960 -1.180560  3.451520 3.45
1154 2.270881 -1.150683  3.421564 3.42
1155 2.270825 -1.108543  3.379368 3.38
1156 2.270815 -1.053979  3.324794 3.32
1157 2.270889 -0.987789  3.258677 3.26
1158 2.271085 -0.912246  3.183331 3.18
1159 2.271427 -0.831616  3.103042 3.10
1160 2.271892 -0.752355  3.024246 3.02
1161 2.272409 -0.682673  2.955081 2.96
1162 2.272863 -0.631329  2.904191 2.90
1163 2.273112 -0.605779  2.878891 2.88
1164 2.273035 -0.609985  2.883019 2.88
1165 2.272616 -0.642641  2.915257 2.92
1166 2.271993 -0.697037  2.969030 2.97
1167 2.271379 -0.763128  3.034507 3.03
1168 2.270938 -0.830745  3.101684 3.10
1169 2.270717 -0.892128  3.162846 3.16
1170 2.270677 -0.942823  3.213500 3.21
1171 2.270748 -0.981252  3.251999 3.25
1172 2.270870 -1.007741  3.278611 3.28
1173 2.271013 -1.023649  3.294661 3.29
1174 2.271166 -1.030851  3.302017 3.30
1175 2.271325 -1.031539  3.302864 3.30
1176 2.271472 -1.028081  3.299553 3.30
1177 2.271580 -1.022757  3.294337 3.29
1178 2.271621 -1.017344  3.288964 3.29
1179 2.271587 -1.012730  3.284317 3.28
1180 2.271503 -1.008826  3.280329 3.28
1181 2.271425 -1.004922  3.276347 3.28
1182 2.271415 -1.000469  3.271884 3.27
1183 2.271499 -0.995916  3.267415 3.27
1184 2.271619 -0.992968  3.264587 3.26
1185 2.271645 -0.993663  3.265308 3.27
1186 2.271475 -0.998520  3.269996 3.27
1187 2.271143 -1.005156  3.276299 3.28
1188 2.270807 -1.008796  3.279603 3.28
1189 2.270632 -1.004536  3.275168 3.28
1190 2.270701 -0.989765  3.260466 3.26
1191 2.270997 -0.965437  3.236434 3.24
1192 2.271430 -0.935885  3.207314 3.21
1193 2.271864 -0.907490  3.179354 3.18
1194 2.272160 -0.886678  3.158839 3.16
1195 2.272226 -0.877838  3.150064 3.15
1196 2.272066 -0.881981  3.154047 3.15
1197 2.271776 -0.896774  3.168550 3.17
1198 2.271489 -0.917906  3.189394 3.19
1199 2.271308 -0.941010  3.212318 3.21
1200 2.271262 -0.963175  3.234438 3.23
1201 2.271307 -0.983403  3.254711 3.25
1202 2.271367 -1.002024  3.273391 3.27
1203 2.271390 -1.019646  3.291037 3.29
1204 2.271381 -1.036434  3.307815 3.31
1205 2.271383 -1.052146  3.323529 3.32
1206 2.271434 -1.066729  3.338163 3.34
1207 2.271539 -1.080847  3.352386 3.35
1208 2.271674 -1.095950  3.367624 3.37
1209 2.271808 -1.113939  3.385747 3.39
1210 2.271914 -1.136698  3.408612 3.41
1211 2.271954 -1.165622  3.437577 3.44
1212 2.271886 -1.201035  3.472921 3.47
1213 2.271695 -1.241567  3.513262 3.51
1214 2.271425 -1.283985  3.555410 3.56
1215 2.271161 -1.323864  3.595026 3.60
1216 2.270967 -1.356807  3.627774 3.63
1217 2.270855 -1.379419  3.650274 3.65
1218 2.270809 -1.389606  3.660415 3.66
1219 2.270815 -1.386417  3.657232 3.66
1220 2.270890 -1.369924  3.640814 3.64
1221 2.271058 -1.341416  3.612474 3.61
1222 2.271326 -1.303711  3.575037 3.58
1223 2.271654 -1.261155  3.532809 3.53
1224 2.271965 -1.218975  3.490940 3.49
1225 2.272186 -1.182120  3.454306 3.45
1226 2.272291 -1.154179  3.426469 3.43
1227 2.272306 -1.136959  3.409265 3.41
1228 2.272272 -1.130805  3.403077 3.40
1229 2.272206 -1.135144  3.407350 3.41
1230 2.272100 -1.148749  3.420849 3.42
1231 2.271945 -1.169669  3.441614 3.44
1232 2.271761 -1.195188  3.466949 3.47
1233 2.271586 -1.222135  3.493721 3.49
1234 2.271457 -1.247475  3.518932 3.52
1235 2.271394 -1.268881  3.540275 3.54
1236 2.271398 -1.285050  3.556449 3.56
1237 2.271462 -1.295768  3.567230 3.57
1238 2.271572 -1.301790  3.573362 3.57
1239 2.271707 -1.304621  3.576328 3.58
1240 2.271838 -1.306183  3.578020 3.58
1241 2.271924 -1.308321  3.580245 3.58
1242 2.271932 -1.312221  3.584154 3.58
1243 2.271851 -1.317906  3.589757 3.59
1244 2.271700 -1.324081  3.595781 3.60
1245 2.271521 -1.328426  3.599947 3.60
1246 2.271358 -1.328224  3.599583 3.60
1247 2.271246 -1.321048  3.592294 3.59
1248 2.271201 -1.305278  3.576479 3.58
1249 2.271228 -1.280390  3.551618 3.55
1250 2.271324 -1.247042  3.518366 3.52
1251 2.271479 -1.207020  3.478499 3.48
1252 2.271674 -1.163063  3.434737 3.43
1253 2.271876 -1.118529  3.390405 3.39
1254 2.272044 -1.076877  3.348921 3.35
1255 2.272143 -1.041044  3.313187 3.31
