#Step   Etot   PotE Ktot  T
615 0.817979 -1.563063  2.381042 2.38
616 0.818020 -1.545890  2.363910 2.36
617 0.818087 -1.526972  2.345060 2.35
618 0.818181 -1.507469  2.325650 2.33
619 0.818294 -1.488914  2.307208 2.31
620 0.818415 -1.473108  2.291523 2.29
621 0.818520 -1.461903  2.280423 2.28
622 0.818584 -1.456857  2.275440 2.28
623 0.818589 -1.458862  2.277451 2.28
624 0.818536 -1.467895  2.286431 2.29
625 0.818443 -1.483023  2.301465 2.30
626 0.818338 -1.502678  2.321016 2.32
627 0.818247 -1.525073  2.343320 2.34
628 0.818184 -1.548582  2.366766 2.37
629 0.818147 -1.571950  2.390097 2.39
630 0.818128 -1.594307  2.412435 2.41
631 0.818117 -1.615056  2.433174 2.43
632 0.818109 -1.633739  2.451848 2.45
