#Step   Etot   PotE Ktot  T
206 2.637587 -0.986573  3.624160 3.62
207 2.637851 -1.006012  3.643864 3.64
208 2.638004 -1.030887  3.668891 3.67
209 2.637984 -1.063215  3.701199 3.70
210 2.637787 -1.102377  3.740164 3.74
211 2.353714 -1.144322  3.498035 3.50
212 2.353350 -1.186367  3.539716 3.54
213 2.353018 -1.222667  3.575685 3.58
214 2.352769 -1.247880  3.600648 3.60
215 2.352624 -1.257996  3.610619 3.61
216 2.352590 -1.250760  3.603350 3.60
217 2.352677 -1.225845  3.578523 3.58
218 2.352901 -1.185002  3.537903 3.54
219 2.353274 -1.132250  3.485524 3.49
220 2.353780 -1.073954  3.427734 3.43
221 2.383020 -1.018096  3.401115 3.40
222 2.383498 -0.973855  3.357354 3.36
223 2.383715 -0.948738  3.332454 3.33
224 2.383564 -0.946149  3.329712 3.33
225 2.383082 -0.963865  3.346948 3.35
226 2.382436 -0.994618  3.377054 3.38
227 2.381814 -1.028489  3.410304 3.41
228 2.381340 -1.055742  3.437082 3.44
229 2.381049 -1.068768  3.449817 3.45
230 2.380920 -1.062811  3.443732 3.44
231 2.393589 -1.035705  3.429294 3.43
232 2.393665 -0.987520  3.381185 3.38
233 2.393803 -0.920029  3.313833 3.31
234 2.394009 -0.836366  3.230375 3.23
235 2.394318 -0.741054  3.135372 3.14
236 2.394786 -0.640457  3.035243 3.04
237 2.395425 -0.543376  2.938801 2.94
238 2.396121 -0.460929  2.857050 2.86
239 2.396615 -0.404587  2.801202 2.80
240 2.396659 -0.382311  2.778971 2.78
241 3.073654 -0.391903  3.465557 3.47
242 3.073023 -0.424859  3.497882 3.50
243 3.072483 -0.471437  3.543920 3.54
244 3.072171 -0.522775  3.594946 3.59
245 3.072059 -0.573066  3.645125 3.65
246 3.072037 -0.619358  3.691395 3.69
247 3.072025 -0.660160  3.732185 3.73
248 3.072012 -0.694307  3.766318 3.77
249 3.072027 -0.720774  3.792802 3.79
250 3.072083 -0.739048  3.811131 3.81
251 2.717409 -0.750235  3.467643 3.47
252 2.717439 -0.756911  3.474350 3.47
253 2.717451 -0.759095  3.476546 3.48
254 2.717476 -0.756661  3.474138 3.47
255 2.717547 -0.749741  3.467288 3.47
256 2.717678 -0.739184  3.456862 3.46
257 2.717855 -0.726755  3.444610 3.44
258 2.718036 -0.714897  3.432933 3.43
259 2.718174 -0.706146  3.424320 3.42
260 2.718233 -0.702440  3.420674 3.42
261 2.753937 -0.704484  3.458421 3.46
262 2.753829 -0.711705  3.465534 3.47
263 2.753679 -0.722569  3.476248 3.48
264 2.753531 -0.734984  3.488515 3.49
