#Step   Etot   PotE Ktot  T
0 0.818309 -2.635797  3.454107 3.45
115 0.818139 -1.314309  2.132448 2.13
116 0.817892 -1.350669  2.168561 2.17
117 0.817672 -1.385497  2.203169 2.20
118 0.817521 -1.415472  2.232992 2.23
119 0.817470 -1.438340  2.255810 2.26
120 0.817527 -1.453375  2.270902 2.27
121 0.817668 -1.461471  2.279139 2.28
122 0.817839 -1.464765  2.282604 2.28
123 0.817981 -1.465833  2.283814 2.28
124 0.818061 -1.466823  2.284884 2.28
125 0.818086 -1.468953  2.287040 2.29
126 0.818088 -1.472594  2.290683 2.29
127 0.818091 -1.477686  2.295777 2.30
128 0.818100 -1.484100  2.302200 2.30
129 0.818106 -1.491741  2.309846 2.31
130 0.818095 -1.500426  2.318521 2.32
131 0.818063 -1.509736  2.327799 2.33
132 0.818011 -1.518934  2.336945 2.34
133 0.817951 -1.527017  2.344969 2.34
134 0.817901 -1.532899  2.350799 2.35
135 0.817875 -1.535652  2.353528 2.35
136 0.817886 -1.534758  2.352644 2.35
137 0.817936 -1.530265  2.348201 2.35
138 0.818019 -1.522828  2.340847 2.34
139 0.818120 -1.513613  2.331733 2.33
140 0.818223 -1.504091  2.322314 2.32
141 0.818311 -1.495776  2.314087 2.31
142 0.818371 -1.489969  2.308340 2.31
143 0.818399 -1.487569  2.305968 2.31
144 0.818397 -1.488993  2.307389 2.31
145 0.818373 -1.494204  2.312578 2.31
146 0.818342 -1.502851  2.321193 2.32
147 0.818316 -1.514443  2.332759 2.33
148 0.818304 -1.528543  2.346847 2.35
149 0.818308 -1.544897  2.363205 2.36
150 0.818319 -1.563447  2.381766 2.38
151 0.818320 -1.584209  2.402529 2.40
152 0.818296 -1.607040  2.425335 2.43
153 0.818235 -1.631397  2.449632 2.45
154 0.818143 -1.656209  2.474352 2.47
155 0.818034 -1.679938  2.497972 2.50
156 0.817930 -1.700810  2.518739 2.52
157 0.817848 -1.717135  2.534983 2.53
158 0.817801 -1.727589  2.545390 2.55
159 0.817793 -1.731400  2.549194 2.55
160 0.817824 -1.728435  2.546260 2.55
161 0.817889 -1.719188  2.537077 2.54
162 0.817980 -1.704709  2.522689 2.52
163 0.818088 -1.686491  2.504579 2.50
164 0.818202 -1.666316  2.484519 2.48
165 0.818312 -1.646078  2.464390 2.46
166 0.818406 -1.627600  2.446006 2.45
167 0.818480 -1.612474  2.430954 2.43
168 0.818530 -1.601946  2.420476 2.42
169 0.818555 -1.596861  2.415416 2.42
170 0.818555 -1.597635  2.416190 2.42
171 0.818527 -1.604230  2.422757 2.42
172 0.818468 -1.616124  2.434592 2.43
173 0.818379 -1.632277  2.450657 2.45
174 0.818269 -1.651175  2.469445 2.47
175 0.818153 -1.670960  2.489112 2.49
176 0.818046 -1.689662  2.507708 2.51
177 0.817963 -1.705465  2.523428 2.52
178 0.817912 -1.716928  2.534840 2.53
179 0.817892 -1.723106  2.540998 2.54
180 0.817899 -1.723567  2.541466 2.54
181 0.817923 -1.718326  2.536249 2.54
182 0.817959 -1.707735  2.525694 2.53
183 0.818000 -1.692382  2.510382 2.51
184 0.818044 -1.673001  2.491046 2.49
185 0.818096 -1.650455  2.468551 2.47
186 0.818162 -1.625767  2.443929 2.44
187 0.818254 -1.600228  2.418482 2.42
188 0.818374 -1.575507  2.393880 2.39
189 0.818508 -1.553656  2.372164 2.37
190 0.818624 -1.536880  2.355504 2.36
191 0.818678 -1.527018  2.345696 2.35
192 0.818640 -1.524906  2.343546 2.34
193 0.818521 -1.529978  2.348499 2.35
194 0.818362 -1.540398  2.358760 2.36
195 0.818217 -1.553677  2.371894 2.37
196 0.818122 -1.567447  2.385569 2.39
197 0.818087 -1.580012  2.398100 2.40
198 0.818104 -1.590555  2.408660 2.41
199 0.818154 -1.599029  2.417183 2.42
200 0.818214 -1.605898  2.424113 2.42
201 0.818267 -1.611835  2.430102 2.43
202 0.818301 -1.617451  2.435752 2.44
203 0.818307 -1.623106  2.441413 2.44
204 0.818287 -1.628809  2.447096 2.45
205 0.818248 -1.634221  2.452469 2.45
206 0.818200 -1.638757  2.456957 2.46
207 0.818159 -1.641759  2.459918 2.46
208 0.818136 -1.642699  2.460834 2.46
209 0.818138 -1.641354  2.459492 2.46
210 0.818162 -1.637908  2.456070 2.46
211 0.818199 -1.632910  2.451110 2.45
212 0.818234 -1.627118  2.445353 2.45
213 0.818258 -1.621284  2.439542 2.44
214 0.818276 -1.616020  2.434297 2.43
215 0.818302 -1.611853  2.430155 2.43
216 0.818346 -1.609389  2.427735 2.43
217 0.818396 -1.609415  2.427811 2.43
218 0.818419 -1.612708  2.431126 2.43
219 0.818383 -1.619561  2.437944 2.44
220 0.818284 -1.629350  2.447634 2.45
221 0.818152 -1.640480  2.458632 2.46
222 0.818030 -1.650814  2.468844 2.47
223 0.817951 -1.658324  2.476276 2.48
224 0.817928 -1.661607  2.479535 2.48
225 0.817950 -1.660077  2.478028 2.48
226 0.818001 -1.653878  2.471880 2.47
227 0.818062 -1.643633  2.461695 2.46
228 0.818118 -1.630180  2.448298 2.45
229 0.818164 -1.614369  2.432532 2.43
230 0.818197 -1.596941  2.415138 2.42
231 0.818221 -1.578506  2.396727 2.40
232 0.818243 -1.559580  2.377824 2.38
233 0.818267 -1.540663  2.358930 2.36
234 0.818293 -1.522284  2.340577 2.34
235 0.818317 -1.505005  2.323322 2.32
236 0.818331 -1.489345  2.307676 2.31
237 0.818328 -1.475665  2.293994 2.29
238 0.818312 -1.464091  2.282403 2.28
239 0.818292 -1.454537  2.272830 2.27
240 0.818285 -1.446854  2.265139 2.27
241 0.818300 -1.441044  2.259344 2.26
242 0.818336 -1.437401  2.255737 2.26
243 0.818375 -1.436469  2.254844 2.25
244 0.818390 -1.438766  2.257156 2.26
245 0.818362 -1.444418  2.262780 2.26
246 0.818295 -1.452896  2.271190 2.27
247 0.818208 -1.463054  2.281262 2.28
248 0.818130 -1.473437  2.291567 2.29
249 0.818082 -1.482694  2.300776 2.30
250 0.818070 -1.489896  2.307966 2.31
251 0.818091 -1.494664  2.312755 2.31
252 0.818132 -1.497117  2.315250 2.32
253 0.818183 -1.497726  2.315909 2.32
254 0.818232 -1.497134  2.315366 2.32
255 0.818270 -1.495995  2.314265 2.31
256 0.818291 -1.494834  2.313125 2.31
257 0.818291 -1.493955  2.312246 2.31
258 0.818271 -1.493378  2.311649 2.31
259 0.818233 -1.492842  2.311075 2.31
260 0.818185 -1.491852  2.310036 2.31
261 0.818135 -1.489782  2.307916 2.31
262 0.818090 -1.485998  2.304088 2.30
263 0.818057 -1.479972  2.298029 2.30
264 0.818039 -1.471375  2.289414 2.29
265 0.818040 -1.460133  2.278173 2.28
266 0.818063 -1.446480  2.264543 2.26
267 0.818113 -1.431015  2.249128 2.25
268 0.818196 -1.414769  2.232965 2.23
269 0.818310 -1.399254  2.217564 2.22
270 0.818440 -1.386416  2.204856 2.20
271 0.818555 -1.378378  2.196933 2.20
272 0.818610 -1.376945  2.195554 2.20
273 0.818571 -1.382959  2.201530 2.20
274 0.818436 -1.395811  2.214246 2.21
275 0.818236 -1.413398  2.231634 2.23
276 0.818025 -1.432613  2.250638 2.25
277 0.817851 -1.450125  2.267976 2.27
278 0.817738 -1.463101  2.280839 2.28
279 0.817690 -1.469613  2.287303 2.29
280 0.817697 -1.468737  2.286434 2.29
281 0.817744 -1.460436  2.278180 2.28
282 0.817819 -1.445357  2.263176 2.26
283 0.817911 -1.424640  2.242550 2.24
284 0.818012 -1.399746  2.217758 2.22
285 0.818117 -1.372331  2.190447 2.19
286 0.818219 -1.344132  2.162351 2.16
287 0.818313 -1.316866  2.135180 2.14
288 0.818391 -1.292111  2.110502 2.11
289 0.818444 -1.271171  2.089614 2.09
290 0.818464 -1.254938  2.073403 2.07
291 0.818450 -1.243783  2.062233 2.06
292 0.818405 -1.237513  2.055918 2.06
293 0.818341 -1.235445  2.053786 2.05
294 0.818271 -1.236571  2.054841 2.05
295 0.818206 -1.239757  2.057963 2.06
296 0.818156 -1.243937  2.062094 2.06
297 0.818125 -1.248245  2.066369 2.07
298 0.818113 -1.252089  2.070201 2.07
299 0.818120 -1.255183  2.073302 2.07
300 0.818143 -1.257536  2.075679 2.08
301 0.818178 -1.259417  2.077595 2.08
302 0.818220 -1.261292  2.079512 2.08
303 0.818265 -1.263751  2.082016 2.08
304 0.818306 -1.267425  2.085731 2.09
305 0.818338 -1.272894  2.091232 2.09
306 0.818357 -1.280611  2.098968 2.10
307 0.818361 -1.290831  2.109192 2.11
308 0.818348 -1.303573  2.121920 2.12
309 0.818320 -1.318602  2.136922 2.14
310 0.818280 -1.335457  2.153737 2.15
311 0.818233 -1.353498  2.171730 2.17
312 0.818182 -1.371968  2.190150 2.19
313 0.818133 -1.390069  2.208202 2.21
314 0.818093 -1.407041  2.225134 2.23
315 0.818066 -1.422253  2.240319 2.24
316 0.818059 -1.435293  2.253352 2.25
317 0.818071 -1.446040  2.264111 2.26
318 0.818099 -1.454668  2.272767 2.27
319 0.818134 -1.461581  2.279715 2.28
320 0.818163 -1.467279  2.285443 2.29
321 0.818181 -1.472197  2.290378 2.29
322 0.818183 -1.476590  2.294773 2.29
323 0.818175 -1.480503  2.298678 2.30
324 0.818165 -1.483830  2.301995 2.30
325 0.818164 -1.486445  2.304608 2.30
326 0.818177 -1.488341  2.306518 2.31
327 0.818208 -1.489735  2.307943 2.31
328 0.818251 -1.491090  2.309341 2.31
329 0.818296 -1.493044  2.311339 2.31
330 0.818327 -1.496241  2.314568 2.31
331 0.818334 -1.501127  2.319460 2.32
332 0.818309 -1.507766  2.326075 2.33
333 0.818256 -1.515759  2.334015 2.33
334 0.818186 -1.524293  2.342479 2.34
335 0.818112 -1.532292  2.350404 2.35
336 0.818047 -1.538621  2.356668 2.36
337 0.817998 -1.542273  2.360271 2.36
338 0.817971 -1.542503  2.360474 2.36
339 0.817969 -1.538916  2.356885 2.36
340 0.817996 -1.531518  2.349514 2.35
341 0.818051 -1.520756  2.338807 2.34
342 0.818133 -1.507520  2.325653 2.33
343 0.818233 -1.493098  2.311331 2.31
344 0.818336 -1.479034  2.297369 2.30
345 0.818423 -1.466900  2.285323 2.29
346 0.818477 -1.458019  2.276496 2.28
347 0.818488 -1.453205  2.271693 2.27
348 0.818455 -1.452614  2.271069 2.27
349 0.818386 -1.455730  2.274116 2.27
350 0.818293 -1.461483  2.279776 2.28
351 0.818190 -1.468441  2.286631 2.29
352 0.818091 -1.475026  2.293117 2.29
353 0.818005 -1.479721  2.297726 2.30
354 0.817942 -1.481239  2.299181 2.30
355 0.817910 -1.478672  2.296582 2.30
356 0.817918 -1.471627  2.289545 2.29
357 0.817975 -1.460364  2.278340 2.28
358 0.818086 -1.445922  2.264008 2.26
359 0.818241 -1.430154  2.248396 2.25
360 0.818411 -1.415558  2.233968 2.23
361 0.818546 -1.404801  2.223348 2.22
362 0.818600 -1.399997  2.218596 2.22
363 0.818548 -1.401989  2.220538 2.22
364 0.818410 -1.410034  2.228444 2.23
365 0.818230 -1.422051  2.240280 2.24
366 0.818059 -1.435304  2.253364 2.25
367 0.817933 -1.447171  2.265104 2.27
368 0.817867 -1.455688  2.273555 2.27
369 0.817859 -1.459809  2.277669 2.28
370 0.817899 -1.459416  2.277315 2.28
371 0.817971 -1.455161  2.273132 2.27
372 0.818056 -1.448225  2.266281 2.27
373 0.818138 -1.440034  2.258171 2.26
374 0.818206 -1.431996  2.250202 2.25
375 0.818258 -1.425334  2.243592 2.24
376 0.818298 -1.421028  2.239325 2.24
377 0.818330 -1.419845  2.238175 2.24
378 0.818357 -1.422395  2.240752 2.24
379 0.818375 -1.429144  2.247519 2.25
380 0.818382 -1.440381  2.258763 2.26
381 0.818374 -1.456167  2.274542 2.27
382 0.818347 -1.476283  2.294630 2.29
383 0.818294 -1.500166  2.318460 2.32
384 0.818213 -1.526851  2.345064 2.35
385 0.818103 -1.554930  2.373033 2.37
386 0.817973 -1.582580  2.400553 2.40
387 0.817837 -1.607698  2.425535 2.43
388 0.817712 -1.628126  2.445839 2.45
389 0.817615 -1.641925  2.459541 2.46
390 0.817558 -1.647626  2.465185 2.47
391 0.817549 -1.644430  2.461979 2.46
392 0.817590 -1.632323  2.449913 2.45
393 0.817681 -1.612126  2.429807 2.43
394 0.817815 -1.585467  2.403282 2.40
395 0.817979 -1.554662  2.372641 2.37
396 0.818150 -1.522499  2.340649 2.34
397 0.818303 -1.491886  2.310189 2.31
398 0.818410 -1.465429  2.283839 2.28
399 0.818455 -1.445023  2.263479 2.26
400 0.818441 -1.431609  2.250050 2.25
401 0.818382 -1.425175  2.243558 2.24
402 0.818296 -1.424965  2.243261 2.24
403 0.818196 -1.429735  2.247931 2.25
404 0.818093 -1.437980  2.256072 2.26
405 0.817999 -1.448112  2.266111 2.27
406 0.817933 -1.458683  2.276616 2.28
407 0.817911 -1.468658  2.286569 2.29
408 0.817940 -1.477653  2.295593 2.30
409 0.818013 -1.486039  2.304051 2.30
410 0.818108 -1.494823  2.312931 2.31
411 0.818197 -1.505324  2.323521 2.32
412 0.818250 -1.518727  2.336977 2.34
413 0.818250 -1.535662  2.353912 2.35
414 0.818195 -1.555943  2.374138 2.37
415 0.818098 -1.578545  2.396644 2.40
416 0.817981 -1.601792  2.419773 2.42
417 0.817864 -1.623674  2.441538 2.44
418 0.817768 -1.642191  2.459959 2.46
419 0.817707 -1.655666  2.473372 2.47
420 0.817689 -1.662975  2.480664 2.48
421 0.817715 -1.663683  2.481398 2.48
422 0.817778 -1.658051  2.475828 2.48
423 0.817864 -1.646938  2.464802 2.46
424 0.817957 -1.631603  2.449560 2.45
425 0.818042 -1.613454  2.431495 2.43
426 0.818108 -1.593815  2.411923 2.41
427 0.818151 -1.573762  2.391913 2.39
428 0.818175 -1.554054  2.372229 2.37
429 0.818182 -1.535155  2.353337 2.35
430 0.818177 -1.517285  2.335462 2.34
431 0.818159 -1.500463  2.318622 2.32
432 0.818128 -1.484506  2.302634 2.30
433 0.818086 -1.469031  2.287117 2.29
434 0.818041 -1.453489  2.271530 2.27
435 0.818006 -1.437293  2.255299 2.26
436 0.817996 -1.420009  2.238006 2.24
437 0.818022 -1.401581  2.219604 2.22
438 0.818085 -1.382470  2.200555 2.20
439 0.818174 -1.363667  2.181841 2.18
440 0.818272 -1.346544  2.164816 2.16
441 0.818358 -1.332587  2.150945 2.15
442 0.818414 -1.323078  2.141492 2.14
443 0.818432 -1.318842  2.137274 2.14
444 0.818415 -1.320121  2.138536 2.14
445 0.818368 -1.326592  2.144961 2.14
446 0.818304 -1.337480  2.155784 2.16
447 0.818230 -1.351707  2.169937 2.17
448 0.818157 -1.368048  2.186205 2.19
449 0.818093 -1.385284  2.203377 2.20
450 0.818045 -1.402334  2.220379 2.22
451 0.818017 -1.418365  2.236382 2.24
452 0.818007 -1.432840  2.250847 2.25
453 0.818010 -1.445493  2.263503 2.26
454 0.818022 -1.456267  2.274289 2.27
455 0.818038 -1.465237  2.283275 2.28
456 0.818055 -1.472544  2.290599 2.29
457 0.818072 -1.478356  2.296429 2.30
458 0.818090 -1.482852  2.300943 2.30
459 0.818111 -1.486233  2.304344 2.30
460 0.818139 -1.488754  2.306892 2.31
461 0.818173 -1.490767  2.308941 2.31
462 0.818212 -1.492737  2.310949 2.31
463 0.818250 -1.495199  2.313448 2.31
464 0.818274 -1.498662  2.316936 2.32
465 0.818275 -1.503452  2.321727 2.32
466 0.818243 -1.509554  2.327797 2.33
467 0.818177 -1.516492  2.334668 2.33
468 0.818082 -1.523302  2.341384 2.34
469 0.817971 -1.528631  2.346602 2.35
470 0.817864 -1.530934  2.348798 2.35
471 0.817782 -1.528766  2.346548 2.35
472 0.817748 -1.521111  2.338858 2.34
473 0.817778 -1.507707  2.325485 2.33
474 0.817880 -1.489289  2.307169 2.31
475 0.818037 -1.467643  2.285679 2.29
476 0.818213 -1.445352  2.263565 2.26
477 0.818359 -1.425244  2.243603 2.24
478 0.818435 -1.409650  2.228085 2.23
479 0.818428 -1.399820  2.218248 2.22
480 0.818355 -1.395729  2.214083 2.21
481 0.818245 -1.396310  2.214555 2.21
482 0.818127 -1.399916  2.218044 2.22
483 0.818019 -1.404749  2.222769 2.22
484 0.817931 -1.409158  2.227089 2.23
485 0.817871 -1.411818  2.229689 2.23
486 0.817849 -1.411868  2.229716 2.23
487 0.817874 -1.409057  2.226930 2.23
488 0.817950 -1.403866  2.221816 2.22
489 0.818070 -1.397543  2.215613 2.22
490 0.818212 -1.391966  2.210178 2.21
491 0.818342 -1.389290  2.207632 2.21
492 0.818428 -1.391457  2.209886 2.21
493 0.818452 -1.399711  2.218163 2.22
494 0.818416 -1.414322  2.232739 2.23
495 0.818342 -1.434624  2.252966 2.25
496 0.818257 -1.459313  2.277569 2.28
497 0.818181 -1.486849  2.305031 2.31
498 0.818124 -1.515779  2.333903 2.33
499 0.818084 -1.544878  2.362962 2.36
500 0.818054 -1.573154  2.391208 2.39
501 0.818029 -1.599775  2.417804 2.42
502 0.818009 -1.624015  2.442024 2.44
503 0.817995 -1.645251  2.463247 2.46
504 0.817991 -1.663003  2.480995 2.48
505 0.817996 -1.676972  2.494968 2.49
506 0.818006 -1.687042  2.505049 2.51
507 0.818016 -1.693240  2.511256 2.51
508 0.818018 -1.695641  2.513659 2.51
509 0.818005 -1.694262  2.512267 2.51
510 0.817974 -1.688968  2.506942 2.51
511 0.817926 -1.679423  2.497348 2.50
512 0.817867 -1.665109  2.482976 2.48
513 0.817808 -1.645424  2.463232 2.46
514 0.817764 -1.619838  2.437602 2.44
515 0.817752 -1.588109  2.405861 2.41
516 0.817786 -1.550525  2.368311 2.37
517 0.817879 -1.508113  2.325992 2.33
518 0.818030 -1.462786  2.280817 2.28
519 0.818231 -1.417328  2.235559 2.24
520 0.818457 -1.375205  2.193662 2.19
521 0.818672 -1.340177  2.158850 2.16
522 0.818839 -1.315751  2.134589 2.13
523 0.818922 -1.304577  2.123499 2.12
524 0.818903 -1.307938  2.126841 2.13
525 0.818791 -1.325484  2.144275 2.14
526 0.818613 -1.355352  2.173965 2.17
527 0.818409 -1.394592  2.213001 2.21
528 0.818216 -1.439770  2.257986 2.26
529 0.818056 -1.487521  2.305577 2.31
530 0.817941 -1.534946  2.352888 2.35
531 0.817871 -1.579806  2.397677 2.40
532 0.817838 -1.620550  2.438388 2.44
533 0.817833 -1.656232  2.474065 2.47
534 0.817845 -1.686384  2.504228 2.50
535 0.817865 -1.710867  2.528732 2.53
536 0.817888 -1.729754  2.547643 2.55
537 0.817911 -1.743235  2.561147 2.56
538 0.817934 -1.751567  2.569501 2.57
539 0.817959 -1.755066  2.573025 2.57
540 0.817991 -1.754143  2.572134 2.57
541 0.818031 -1.749341  2.567372 2.57
542 0.818077 -1.741355  2.559432 2.56
543 0.818122 -1.730978  2.549100 2.55
544 0.818154 -1.718980  2.537135 2.54
545 0.818169 -1.705955  2.524125 2.52
546 0.818170 -1.692234  2.510404 2.51
547 0.818167 -1.677928  2.496095 2.50
548 0.818175 -1.663083  2.481258 2.48
549 0.818200 -1.647870  2.466070 2.47
550 0.818240 -1.632691  2.450931 2.45
551 0.818286 -1.618154  2.436440 2.44
552 0.818326 -1.604937  2.423263 2.42
553 0.818350 -1.593616  2.411966 2.41
554 0.818356 -1.584536  2.402892 2.40
555 0.818347 -1.577768  2.396115 2.40
556 0.818329 -1.573156  2.391485 2.39
557 0.818308 -1.570402  2.388710 2.39
558 0.818290 -1.569164  2.387454 2.39
559 0.818277 -1.569129  2.387406 2.39
560 0.818268 -1.570045  2.388313 2.39
561 0.818259 -1.571718  2.389977 2.39
562 0.818247 -1.573960  2.392206 2.39
563 0.818223 -1.576515  2.394738 2.39
564 0.818182 -1.578971  2.397153 2.40
565 0.818124 -1.580685  2.398809 2.40
566 0.818052 -1.580778  2.398830 2.40
567 0.817975 -1.578191  2.396166 2.40
568 0.817903 -1.571828  2.389732 2.39
569 0.817847 -1.560715  2.378562 2.38
570 0.817812 -1.544149  2.361961 2.36
571 0.817800 -1.521793  2.339593 2.34
572 0.817811 -1.493712  2.311523 2.31
573 0.817843 -1.460375  2.278218 2.28
574 0.817904 -1.422664  2.240568 2.24
575 0.818005 -1.381956  2.199961 2.20
576 0.818157 -1.340267  2.158424 2.16
577 0.818360 -1.300383  2.118743 2.12
578 0.818583 -1.265783  2.084366 2.08
579 0.818760 -1.240114  2.058874 2.06
580 0.818820 -1.226212  2.045033 2.05
581 0.818733 -1.225077  2.043810 2.04
582 0.818534 -1.235438  2.053972 2.05
583 0.818304 -1.254274  2.072578 2.07
584 0.818118 -1.277984  2.096102 2.10
585 0.818014 -1.303506  2.121520 2.12
586 0.817991 -1.328927  2.146918 2.15
587 0.818029 -1.353535  2.171563 2.17
588 0.818098 -1.377535  2.195633 2.20
589 0.818173 -1.401646  2.219819 2.22
590 0.818231 -1.426702  2.244933 2.24
591 0.818257 -1.453324  2.271581 2.27
592 0.818244 -1.481679  2.299924 2.30
593 0.818193 -1.511371  2.329564 2.33
594 0.818113 -1.541457  2.359570 2.36
595 0.818017 -1.570587  2.388604 2.39
596 0.817920 -1.597202  2.415122 2.42
597 0.817834 -1.619755  2.437590 2.44
598 0.817772 -1.636915  2.454687 2.45
599 0.817744 -1.647748  2.465492 2.47
600 0.817759 -1.651883  2.469642 2.47
601 0.817824 -1.649642  2.467466 2.47
602 0.817934 -1.642109  2.460044 2.46
603 0.818076 -1.631059  2.449135 2.45
604 0.818220 -1.618705  2.436925 2.44
605 0.818335 -1.607273  2.425608 2.43
606 0.818393 -1.598514  2.416906 2.42
607 0.818381 -1.593299  2.411681 2.41
608 0.818307 -1.591455  2.409762 2.41
609 0.818189 -1.591846  2.410036 2.41
610 0.818053 -1.592678  2.410732 2.41
611 0.817926 -1.591894  2.409821 2.41
612 0.817830 -1.587588  2.405418 2.41
613 0.817781 -1.578358  2.396139 2.40
614 0.817789 -1.563569  2.381358 2.38
615 0.817859 -1.543507  2.361366 2.36
616 0.817985 -1.519429  2.337414 2.34
617 0.818153 -1.493462  2.311615 2.31
618 0.818335 -1.468357  2.286692 2.29
619 0.818498 -1.447063  2.265560 2.27
620 0.818607 -1.432195  2.250801 2.25
621 0.818637 -1.425500  2.244137 2.24
622 0.818582 -1.427483  2.246064 2.25
623 0.818456 -1.437307  2.255763 2.26
624 0.818290 -1.453021  2.271311 2.27
625 0.818119 -1.472008  2.290126 2.29
626 0.817971 -1.491520  2.309491 2.31
627 0.817868 -1.509154  2.327022 2.33
628 0.817820 -1.523183  2.341002 2.34
629 0.817830 -1.532743  2.350573 2.35
630 0.817895 -1.537894  2.355789 2.36
631 0.818002 -1.539557  2.357559 2.36
632 0.818123 -1.539294  2.357417 2.36
