#Step   Etot   PotE Ktot  T
631 0.818178 -1.568978  2.387156 2.39
632 0.818301 -1.544562  2.362863 2.36
633 0.818399 -1.521375  2.339774 2.34
634 0.818472 -1.501116  2.319588 2.32
635 0.818526 -1.485077  2.303602 2.30
636 0.818565 -1.474212  2.292777 2.29
637 0.818585 -1.469181  2.287767 2.29
638 0.818579 -1.470297  2.288876 2.29
639 0.818537 -1.477406  2.295943 2.30
640 0.818461 -1.489789  2.308250 2.31
641 0.818356 -1.506166  2.324522 2.32
642 0.818239 -1.524826  2.343065 2.34
643 0.818124 -1.543853  2.361977 2.36
644 0.818026 -1.561374  2.379400 2.38
645 0.817950 -1.575765  2.393716 2.39
646 0.817901 -1.585776  2.403677 2.40
647 0.817879 -1.590592  2.408471 2.41
648 0.817883 -1.589849  2.407732 2.41
649 0.817912 -1.583630  2.401541 2.40
650 0.817964 -1.572443  2.390407 2.39
651 0.818034 -1.557184  2.375218 2.38
652 0.818115 -1.539049  2.357163 2.36
653 0.818199 -1.519422  2.337621 2.34
654 0.818282 -1.499754  2.318035 2.32
655 0.818361 -1.481472  2.299833 2.30
656 0.818441 -1.465945  2.284385 2.28
657 0.818520 -1.454495  2.273015 2.27
658 0.818596 -1.448392  2.266988 2.27
659 0.818655 -1.448772  2.267427 2.27
660 0.818679 -1.456438  2.275117 2.28
661 0.818655 -1.471608  2.290263 2.29
662 0.818584 -1.493731  2.312315 2.31
663 0.818480 -1.521507  2.339987 2.34
664 0.818368 -1.553116  2.371484 2.37
665 0.818269 -1.586577  2.404846 2.40
666 0.818195 -1.620070  2.438264 2.44
667 0.818145 -1.652129  2.470274 2.47
668 0.818116 -1.681678  2.499793 2.50
669 0.818097 -1.707964  2.526061 2.53
670 0.818082 -1.730450  2.548533 2.55
671 0.818067 -1.748719  2.566786 2.57
672 0.818050 -1.762407  2.580457 2.58
673 0.818031 -1.771192  2.589223 2.59
674 0.818016 -1.774800  2.592816 2.59
675 0.818008 -1.773069  2.591078 2.59
676 0.818018 -1.766028  2.584046 2.58
677 0.818053 -1.754016  2.572069 2.57
678 0.818118 -1.737791  2.555909 2.56
679 0.818211 -1.718586  2.536796 2.54
680 0.818312 -1.698024  2.516336 2.52
681 0.818394 -1.677839  2.496233 2.50
682 0.818431 -1.659459  2.477890 2.48
683 0.818413 -1.643615  2.462028 2.46
684 0.818353 -1.630198  2.448551 2.45
685 0.818279 -1.618444  2.436723 2.44
686 0.818216 -1.607331  2.425547 2.43
687 0.818179 -1.595964  2.414143 2.41
688 0.818166 -1.583791  2.401957 2.40
689 0.818173 -1.570629  2.388802 2.39
690 0.818195 -1.556600  2.374795 2.37
691 0.818230 -1.542066  2.360297 2.36
692 0.818280 -1.527607  2.345886 2.35
693 0.818341 -1.514009  2.332350 2.33
694 0.818408 -1.502233  2.320640 2.32
695 0.818469 -1.493298  2.311767 2.31
696 0.818513 -1.488118  2.306631 2.31
697 0.818530 -1.487315  2.305845 2.31
698 0.818519 -1.491086  2.309605 2.31
699 0.818482 -1.499171  2.317652 2.32
700 0.818427 -1.510901  2.329329 2.33
701 0.818364 -1.525322  2.343686 2.34
702 0.818298 -1.541322  2.359619 2.36
703 0.818234 -1.557745  2.375979 2.38
704 0.818176 -1.573481  2.391657 2.39
705 0.818125 -1.587518  2.405642 2.41
706 0.818082 -1.598978  2.417059 2.42
707 0.818047 -1.607139  2.425187 2.43
708 0.818024 -1.611461  2.429485 2.43
709 0.818014 -1.611602  2.429615 2.43
710 0.818019 -1.607459  2.425478 2.43
711 0.818043 -1.599203  2.417246 2.42
712 0.818088 -1.587310  2.405398 2.41
713 0.818153 -1.572583  2.390736 2.39
714 0.818234 -1.556134  2.374368 2.37
715 0.818323 -1.539313  2.357636 2.36
716 0.818406 -1.523573  2.341979 2.34
717 0.818468 -1.510264  2.328732 2.33
718 0.818495 -1.500407  2.318902 2.32
719 0.818478 -1.494478  2.312955 2.31
720 0.818416 -1.492280  2.310697 2.31
721 0.818320 -1.492953  2.311273 2.31
722 0.818205 -1.495111  2.313316 2.31
723 0.818092 -1.497101  2.315194 2.32
724 0.817999 -1.497304  2.315303 2.32
725 0.817940 -1.494407  2.312347 2.31
726 0.817923 -1.487623  2.305546 2.31
727 0.817952 -1.476823  2.294775 2.29
728 0.818025 -1.462591  2.280617 2.28
729 0.818133 -1.446185  2.264319 2.26
730 0.818260 -1.429394  2.247655 2.25
731 0.818383 -1.414283  2.232666 2.23
732 0.818478 -1.402842  2.221319 2.22
733 0.818525 -1.396616  2.215141 2.22
734 0.818517 -1.396419  2.214937 2.21
735 0.818462 -1.402223  2.220685 2.22
736 0.818374 -1.413238  2.231612 2.23
737 0.818268 -1.428124  2.246392 2.25
738 0.818155 -1.445218  2.263373 2.26
739 0.818044 -1.462711  2.280755 2.28
740 0.817942 -1.478788  2.296730 2.30
741 0.817864 -1.491787  2.309651 2.31
742 0.817826 -1.500415  2.318241 2.32
743 0.817841 -1.503999  2.321840 2.32
744 0.817915 -1.502682  2.320598 2.32
745 0.818040 -1.497503  2.315543 2.32
746 0.818192 -1.490253  2.308445 2.31
747 0.818335 -1.483121  2.301456 2.30
748 0.818434 -1.478160  2.296594 2.30
749 0.818464 -1.476749  2.295213 2.30
750 0.818426 -1.479245  2.297671 2.30
751 0.818341 -1.484985  2.303326 2.30
752 0.818240 -1.492591  2.310831 2.31
753 0.818149 -1.500422  2.318571 2.32
754 0.818085 -1.506986  2.325072 2.33
755 0.818056 -1.511208  2.329264 2.33
756 0.818063 -1.512554  2.330618 2.33
757 0.818104 -1.511070  2.329174 2.33
758 0.818173 -1.507337  2.325509 2.33
759 0.818259 -1.502380  2.320638 2.32
760 0.818347 -1.497500  2.315846 2.32
761 0.818419 -1.494036  2.312455 2.31
762 0.818459 -1.493088  2.311547 2.31
763 0.818456 -1.495269  2.313726 2.31
764 0.818412 -1.500555  2.318967 2.32
765 0.818337 -1.508295  2.326632 2.33
766 0.818250 -1.517374  2.335624 2.34
767 0.818169 -1.526479  2.344648 2.34
768 0.818110 -1.534378  2.352488 2.35
769 0.818082 -1.540160  2.358242 2.36
770 0.818083 -1.543354  2.361437 2.36
771 0.818107 -1.543935  2.362042 2.36
772 0.818143 -1.542227  2.360370 2.36
773 0.818179 -1.538746  2.356925 2.36
774 0.818205 -1.534026  2.352231 2.35
775 0.818216 -1.528470  2.346686 2.35
776 0.818212 -1.522278  2.340490 2.34
777 0.818199 -1.515445  2.333644 2.33
778 0.818186 -1.507843  2.326029 2.33
779 0.818181 -1.499351  2.317533 2.32
780 0.818192 -1.489983  2.308175 2.31
781 0.818219 -1.479971  2.298190 2.30
782 0.818259 -1.469785  2.288044 2.29
783 0.818303 -1.460070  2.278374 2.28
784 0.818346 -1.451541  2.269886 2.27
785 0.818380 -1.444868  2.263249 2.26
786 0.818406 -1.440604  2.259009 2.26
787 0.818424 -1.439147  2.257571 2.26
788 0.818439 -1.440777  2.259215 2.26
789 0.818452 -1.445690  2.264143 2.26
790 0.818461 -1.454027  2.272489 2.27
791 0.818461 -1.465831  2.284292 2.28
792 0.818443 -1.480964  2.299407 2.30
793 0.818406 -1.499014  2.317420 2.32
794 0.818353 -1.519264  2.337617 2.34
795 0.818294 -1.540748  2.359042 2.36
796 0.818241 -1.562397  2.380638 2.38
797 0.818204 -1.583225  2.401428 2.40
798 0.818188 -1.602480  2.420667 2.42
799 0.818193 -1.619732  2.437924 2.44
800 0.818214 -1.634878  2.453092 2.45
801 0.818243 -1.648078  2.466322 2.47
802 0.818274 -1.659647  2.477921 2.48
803 0.818299 -1.669944  2.488243 2.49
804 0.818317 -1.679286  2.497603 2.50
805 0.818327 -1.687904  2.506230 2.51
806 0.818331 -1.695945  2.514276 2.51
807 0.818331 -1.703494  2.521825 2.52
808 0.818326 -1.710589  2.528915 2.53
809 0.818311 -1.717198  2.535509 2.54
810 0.818281 -1.723164  2.541446 2.54
811 0.818233 -1.728126  2.546358 2.55
812 0.818166 -1.731466  2.549632 2.55
813 0.818090 -1.732337  2.550427 2.55
814 0.818016 -1.729772  2.547788 2.55
815 0.817962 -1.722885  2.540847 2.54
816 0.817940 -1.711107  2.529047 2.53
817 0.817960 -1.694390  2.512350 2.51
818 0.818024 -1.673340  2.491364 2.49
819 0.818124 -1.649233  2.467357 2.47
820 0.818249 -1.623905  2.442154 2.44
821 0.818383 -1.599564  2.417947 2.42
822 0.818508 -1.578529  2.397037 2.40
823 0.818607 -1.562956  2.381563 2.38
824 0.818662 -1.554552  2.373215 2.37
825 0.818657 -1.554294  2.372951 2.37
826 0.818580 -1.562152  2.380733 2.38
827 0.818440 -1.576951  2.395392 2.40
828 0.818270 -1.596507  2.414777 2.41
829 0.818117 -1.618114  2.436230 2.44
830 0.818018 -1.639234  2.457252 2.46
831 0.817990 -1.658084  2.476073 2.48
832 0.818020 -1.673875  2.491896 2.49
833 0.818085 -1.686694  2.504779 2.50
834 0.818157 -1.697151  2.515308 2.52
835 0.818220 -1.706015  2.524234 2.52
836 0.818265 -1.713955  2.532220 2.53
837 0.818291 -1.721420  2.539711 2.54
838 0.818299 -1.728598  2.546897 2.55
839 0.818287 -1.735422  2.553709 2.55
840 0.818257 -1.741565  2.559823 2.56
841 0.818213 -1.746469  2.564682 2.56
842 0.818161 -1.749395  2.567556 2.57
843 0.818110 -1.749532  2.567642 2.57
844 0.818070 -1.746132  2.564203 2.56
845 0.818049 -1.738653  2.556702 2.56
846 0.818051 -1.726866  2.544917 2.54
847 0.818076 -1.710926  2.529002 2.53
848 0.818123 -1.691376  2.509499 2.51
849 0.818189 -1.669120  2.487309 2.49
850 0.818272 -1.645374  2.463646 2.46
851 0.818365 -1.621600  2.439965 2.44
852 0.818460 -1.599416  2.417875 2.42
853 0.818541 -1.580441  2.398982 2.40
854 0.818587 -1.566055  2.384642 2.38
855 0.818580 -1.557086  2.375666 2.38
856 0.818509 -1.553527  2.372036 2.37
857 0.818385 -1.554417  2.372802 2.37
858 0.818231 -1.557973  2.376204 2.38
859 0.818081 -1.561962  2.380044 2.38
860 0.817964 -1.564184  2.382148 2.38
861 0.817898 -1.562911  2.380809 2.38
